,index,prediction,realValue,accuracy
647,[647],842071.0,[628576],[66.04]
648,[648],1254972.0,[628359],[0.28]
649,[649],644089.0,[618420],[95.85]
650,[650],579055.0,[627424],[92.29]
651,[651],584036.0,[617085],[94.64]
652,[652],542288.0,[625190],[86.74]
653,[653],136917.0,[622286],[22.]
654,[654],524897.0,[618730],[84.83]
655,[655],636318.0,[616943],[96.86]
656,[656],546069.0,[612126],[89.21]
657,[657],391912.0,[616481],[63.57]
658,[658],356585.0,[612328],[58.23]
659,[659],1734941.0,[2906958],[59.68]
660,[660],368455.0,[611685],[60.24]
661,[661],1326628.0,[609063],[-17.81]
662,[662],682772.0,[596403],[85.52]
663,[663],645423.0,[608222],[93.88]
664,[664],787482.0,[597118],[68.12]
665,[665],600034.0,[596864],[99.47]
666,[666],310550.0,[603283],[51.48]
667,[667],1008814.0,[599963],[31.85]
668,[668],640410.0,[590531],[91.55]
669,[669],847649.0,[603495],[59.54]
670,[670],621954.0,[598365],[96.06]
671,[671],617739.0,[598204],[96.73]
672,[672],240747.0,[583354],[41.27]
673,[673],324843.0,[592435],[54.83]
674,[674],586963.0,[591841],[99.18]
675,[675],414101.0,[594876],[69.61]
676,[676],454506.0,[578834],[78.52]
677,[677],315533.0,[590045],[53.48]
678,[678],586654.0,[585976],[99.88]
679,[679],690361.0,[589899],[82.97]
680,[680],787710.0,[573001],[62.53]
681,[681],509689.0,[570775],[89.3]
682,[682],509835.0,[582126],[87.58]
683,[683],474618.0,[595199],[79.74]
684,[684],1114568.0,[579367],[7.62]
685,[685],462288.0,[577758],[80.01]
686,[686],554521.0,[585698],[94.68]
687,[687],933782.0,[573661],[37.22]
688,[688],410359.0,[571074],[71.86]
689,[689],542049.0,[571922],[94.78]
690,[690],568927.0,[570150],[99.79]
691,[691],571867.0,[569500],[99.58]
692,[692],1178930.0,[558389],[-11.13]
693,[693],310702.0,[587291],[52.9]
694,[694],481707.0,[565049],[85.25]
695,[695],817798.0,[562327],[54.57]
696,[696],461240.0,[550284],[83.82]
697,[697],300058.0,[558443],[53.73]
698,[698],530346.0,[560588],[94.61]
699,[699],-187553.0,[554535],[-33.82]
700,[700],503318.0,[553760],[90.89]
701,[701],472063.0,[557063],[84.74]
702,[702],359536.0,[551897],[65.15]
703,[703],498966.0,[550961],[90.56]
704,[704],1213544.0,[1745669],[69.52]
705,[705],147589.0,[543313],[27.16]
706,[706],598449.0,[550195],[91.23]
707,[707],101602.0,[540410],[18.8]
708,[708],651247.0,[537920],[78.93]
709,[709],470592.0,[531023],[88.62]
710,[710],442609.0,[535669],[82.63]
711,[711],195691.0,[535448],[36.55]
712,[712],321754.0,[539110],[59.68]
713,[713],370553.0,[534273],[69.36]
714,[714],1417686.0,[535657],[-64.66]
715,[715],564291.0,[528014],[93.13]
716,[716],430802.0,[527077],[81.73]
717,[717],572096.0,[526557],[91.35]
718,[718],530573.0,[525169],[98.97]
719,[719],938403.0,[521299],[19.99]
720,[720],581643.0,[522794],[88.74]
721,[721],854483.0,[519127],[35.4]
722,[722],217061.0,[523871],[41.43]
723,[723],634453.0,[519584],[77.89]
724,[724],473477.0,[520448],[90.97]
725,[725],555537.0,[509295],[90.92]
726,[726],998176.0,[515553],[6.39]
727,[727],375329.0,[505875],[74.19]
728,[728],706994.0,[514309],[62.54]
729,[729],304371.0,[513405],[59.28]
730,[730],400150.0,[513202],[77.97]
731,[731],290070.0,[511931],[56.66]
732,[732],439624.0,[549904],[79.95]
733,[733],420930.0,[511369],[82.31]
734,[734],439640.0,[501736],[87.62]
735,[735],167085.0,[500266],[33.4]
736,[736],524062.0,[509555],[97.15]
737,[737],459355.0,[521596],[88.07]
738,[738],699705.0,[507913],[62.24]
739,[739],373776.0,[526078],[71.05]
740,[740],353262.0,[506408],[69.76]
741,[741],500191.0,[503970],[99.25]
742,[742],474851.0,[498720],[95.21]
743,[743],310230.0,[501486],[61.86]
744,[744],414042.0,[491162],[84.3]
745,[745],250700.0,[498976],[50.24]
746,[746],384185.0,[497880],[77.16]
747,[747],12492.0,[494126],[2.53]
748,[748],293514.0,[495535],[59.23]
749,[749],459066.0,[483387],[94.97]
750,[750],408222.0,[482053],[84.68]
751,[751],828645.0,[498670],[33.83]
752,[752],605914.0,[481064],[74.05]
753,[753],671515.0,[487916],[62.37]
754,[754],795783.0,[494097],[38.94]
755,[755],769760.0,[540605],[57.61]
756,[756],717621.0,[485695],[52.25]
757,[757],530173.0,[482784],[90.18]
758,[758],-7354.0,[481696],[-1.53]
759,[759],630324.0,[480361],[68.78]
760,[760],244533.0,[472009],[51.81]
761,[761],352028.0,[479280],[73.45]
762,[762],767433.0,[476665],[39.]
763,[763],486681.0,[475309],[97.61]
764,[764],303503.0,[472693],[64.21]
765,[765],212032.0,[472692],[44.86]
766,[766],549895.0,[472157],[83.54]
767,[767],515010.0,[471547],[90.78]
768,[768],301761.0,[462714],[65.22]
769,[769],298683.0,[471319],[63.37]
770,[770],450645.0,[471310],[95.62]
771,[771],1030164.0,[470105],[-19.13]
772,[772],187908.0,[459955],[40.85]
773,[773],617539.0,[467697],[67.96]
774,[774],41570.0,[471248],[8.82]
775,[775],413405.0,[465599],[88.79]
776,[776],504450.0,[465495],[91.63]
777,[777],647164.0,[470308],[62.4]
778,[778],372376.0,[465039],[80.07]
779,[779],466883.0,[456742],[97.78]
780,[780],432729.0,[458243],[94.43]
781,[781],301821.0,[462176],[65.3]
782,[782],430467.0,[452320],[95.17]
783,[783],1992359.0,[459686],[-233.42]
784,[784],390825.0,[455053],[85.89]
785,[785],276081.0,[451669],[61.12]
786,[786],633297.0,[453116],[60.24]
787,[787],238587.0,[449518],[53.08]
788,[788],242862.0,[450043],[53.96]
789,[789],-115160.0,[440372],[-26.15]
790,[790],397380.0,[447220],[88.86]
791,[791],656606.0,[438622],[50.3]
792,[792],476380.0,[446780],[93.37]
793,[793],486462.0,[446054],[90.94]
794,[794],466961.0,[445009],[95.07]
795,[795],550073.0,[444456],[76.24]
796,[796],348609.0,[443855],[78.54]
797,[797],171293.0,[438808],[39.04]
798,[798],536767.0,[444327],[79.2]
799,[799],352468.0,[436167],[80.81]
800,[800],632080.0,[433866],[54.31]
801,[801],307007.0,[432072],[71.05]
802,[802],507763.0,[435940],[83.52]
803,[803],414424.0,[435201],[95.23]
804,[804],254685.0,[435090],[58.54]
805,[805],506465.0,[440718],[85.08]
806,[806],791195.0,[431310],[16.56]
807,[807],321686.0,[429933],[74.82]
808,[808],352396.0,[429141],[82.12]
809,[809],348782.0,[430001],[81.11]
810,[810],431636.0,[441208],[97.83]
811,[811],672747.0,[430936],[43.89]
812,[812],328282.0,[427764],[76.74]
813,[813],358031.0,[426706],[83.91]
814,[814],601589.0,[427197],[59.18]
815,[815],453869.0,[419189],[91.73]
816,[816],405495.0,[424090],[95.62]
817,[817],147877.0,[424002],[34.88]
818,[818],329053.0,[424778],[77.46]
819,[819],147383.0,[441337],[33.39]
820,[820],1026711.0,[416346],[-46.6]
821,[821],542323.0,[414663],[69.21]
822,[822],3865844.0,[414285],[-733.14]
823,[823],635168.0,[415714],[47.21]
824,[824],299327.0,[410644],[72.89]
825,[825],502767.0,[409345],[77.18]
826,[826],384234.0,[411787],[93.31]
827,[827],93736.0,[407448],[23.01]
828,[828],453744.0,[409847],[89.29]
829,[829],201150.0,[398347],[50.5]
830,[830],351559.0,[407253],[86.32]
831,[831],563225.0,[401541],[59.73]
832,[832],435124.0,[395087],[89.87]
833,[833],315976.0,[400333],[78.93]
834,[834],226379.0,[399667],[56.64]
835,[835],460403.0,[390458],[82.09]
836,[836],179161.0,[402876],[44.47]
837,[837],290410.0,[397633],[73.03]
838,[838],451955.0,[398761],[86.66]
839,[839],291927.0,[393019],[74.28]
840,[840],375567.0,[399570],[93.99]
841,[841],525979.0,[397387],[67.64]
842,[842],344818.0,[389871],[88.44]
843,[843],335748.0,[388235],[86.48]
844,[844],149880.0,[387409],[38.69]
845,[845],697764.0,[386072],[19.27]
846,[846],70814.0,[380515],[18.61]
847,[847],474394.0,[385552],[76.96]
848,[848],233663.0,[384789],[60.73]
849,[849],521155.0,[384398],[64.42]
850,[850],484558.0,[383336],[73.59]
851,[851],529400.0,[383582],[61.99]
852,[852],319670.0,[437319],[73.1]
853,[853],587195.0,[381334],[46.02]
854,[854],552887.0,[381483],[55.07]
855,[855],611348.0,[379241],[38.8]
856,[856],406220.0,[371607],[90.69]
857,[857],558755.0,[369394],[48.74]
858,[858],526020.0,[373397],[59.13]
859,[859],297723.0,[368195],[80.86]
860,[860],489195.0,[375096],[69.58]
861,[861],243041.0,[360195],[67.47]
862,[862],218411.0,[364415],[59.93]
863,[863],287478.0,[358453],[80.2]
864,[864],475668.0,[362572],[68.81]
865,[865],163550.0,[354850],[46.09]
866,[866],300409.0,[360781],[83.27]
867,[867],646751.0,[355516],[18.08]
868,[868],420187.0,[359771],[83.21]
869,[869],611224.0,[355757],[28.19]
870,[870],330553.0,[355158],[93.07]
871,[871],292317.0,[357736],[81.71]
872,[872],305107.0,[356415],[85.6]
873,[873],196811.0,[355913],[55.3]
874,[874],417419.0,[355767],[82.67]
875,[875],20298.0,[353517],[5.74]
876,[876],272889.0,[360045],[75.79]
877,[877],340056.0,[375712],[90.51]
878,[878],342021.0,[351276],[97.37]
879,[879],647468.0,[355837],[18.04]
880,[880],285601.0,[350563],[81.47]
881,[881],294913.0,[348991],[84.5]
882,[882],307695.0,[347791],[88.47]
883,[883],596807.0,[347790],[28.4]
884,[884],607211.0,[346483],[24.75]
885,[885],174173.0,[351742],[49.52]
886,[886],396180.0,[345175],[85.22]
887,[887],390493.0,[345759],[87.06]
888,[888],378635.0,[338008],[87.98]
889,[889],-17658.0,[341882],[-5.16]
890,[890],211155.0,[341634],[61.81]
891,[891],257993.0,[338168],[76.29]
892,[892],853164.0,[331945],[-57.02]
893,[893],479559.0,[331827],[55.48]
894,[894],158126.0,[338899],[46.66]
895,[895],768930.0,[339852],[-26.25]
896,[896],48161.0,[334323],[14.41]
897,[897],317394.0,[336704],[94.26]
898,[898],215504.0,[333184],[64.68]
899,[899],1106053.0,[332643],[-132.5]
900,[900],485709.0,[332180],[53.78]
901,[901],66794.0,[331877],[20.13]
902,[902],194678.0,[331760],[58.68]
903,[903],251690.0,[330725],[76.1]
904,[904],331951.0,[322888],[97.19]
905,[905],166649.0,[329285],[50.61]
906,[906],454643.0,[323707],[59.55]
907,[907],564956.0,[327655],[27.58]
908,[908],341175.0,[327589],[95.85]
909,[909],346595.0,[325016],[93.36]
910,[910],143500.0,[340936],[42.09]
911,[911],534929.0,[323628],[34.71]
912,[912],-133002.0,[318852],[-41.71]
913,[913],1838834.0,[322206],[-370.7]
914,[914],224707.0,[322664],[69.64]
915,[915],382160.0,[316076],[79.09]
916,[916],880.0,[321641],[0.27]
917,[917],398990.0,[321602],[75.94]
918,[918],230846.0,[323730],[71.31]
919,[919],339164.0,[319465],[93.83]
920,[920],257253.0,[320545],[80.25]
921,[921],623320.0,[312334],[0.43]
922,[922],300037.0,[317505],[94.5]
923,[923],473144.0,[317013],[50.75]
924,[924],141013.0,[316953],[44.49]
925,[925],307069.0,[310779],[98.81]
926,[926],480290.0,[315558],[47.8]
927,[927],350177.0,[315809],[89.12]
928,[928],344412.0,[316334],[91.12]
929,[929],376733.0,[321578],[82.85]
930,[930],460701.0,[315314],[53.89]
931,[931],77037.0,[313953],[24.54]
932,[932],258182.0,[310256],[83.22]
933,[933],378672.0,[312576],[78.85]
934,[934],341982.0,[311456],[90.2]
935,[935],211440.0,[306459],[68.99]
936,[936],74377.0,[305927],[24.31]
937,[937],-86867.0,[309842],[-28.04]
938,[938],232444.0,[308398],[75.37]
939,[939],95392.0,[303473],[31.43]
940,[940],462524.0,[302318],[47.01]
941,[941],259923.0,[306837],[84.71]
942,[942],449048.0,[306642],[53.56]
943,[943],320588.0,[315004],[98.23]
944,[944],2054025.0,[2002423],[97.42]
945,[945],473134.0,[300477],[42.54]
946,[946],182604.0,[299691],[60.93]
947,[947],331539.0,[299205],[89.19]
948,[948],229886.0,[313344],[73.37]
949,[949],343836.0,[298482],[84.81]
950,[950],360449.0,[298086],[79.08]
951,[951],409336.0,[300768],[63.9]
952,[952],443443.0,[305134],[54.67]
953,[953],765880.0,[298780],[-56.34]
954,[954],283290.0,[300333],[94.33]
955,[955],190824.0,[295096],[64.67]
956,[956],370389.0,[293895],[73.97]
957,[957],364248.0,[292892],[75.64]
958,[958],235164.0,[287278],[81.86]
959,[959],238953.0,[296748],[80.52]
960,[960],463937.0,[292267],[41.26]
961,[961],221404.0,[289701],[76.43]
962,[962],544766.0,[287940],[10.81]
963,[963],106475.0,[290363],[36.67]
964,[964],318936.0,[292495],[90.96]
965,[965],492740.0,[289534],[29.82]
966,[966],29110.0,[284657],[10.23]
967,[967],53222.0,[288016],[18.48]
968,[968],121352.0,[288452],[42.07]
969,[969],254095.0,[286064],[88.82]
970,[970],199509.0,[281781],[70.8]
971,[971],424148.0,[295214],[56.33]
972,[972],305757.0,[283449],[92.13]
973,[973],69600.0,[285084],[24.41]
974,[974],41948.0,[282707],[14.84]
975,[975],449835.0,[282565],[40.8]
976,[976],233908.0,[276536],[84.59]
977,[977],310891.0,[279488],[88.76]
978,[978],73899.0,[280539],[26.34]
979,[979],213030.0,[278087],[76.61]
980,[980],250847.0,[272813],[91.95]
981,[981],222056.0,[276379],[80.34]
982,[982],522687.0,[276334],[10.85]
983,[983],256454.0,[272501],[94.11]
984,[984],264859.0,[277260],[95.53]
985,[985],2307013.0,[2207595],[95.5]
986,[986],235886.0,[265362],[88.89]
987,[987],5841.0,[276254],[2.11]
988,[988],547784.0,[269478],[-3.28]
989,[989],344341.0,[272062],[73.43]
990,[990],-51936.0,[268627],[-19.33]
991,[991],-42223.0,[265409],[-15.91]
992,[992],191191.0,[270602],[70.65]
993,[993],138782.0,[270156],[51.37]
994,[994],128835.0,[270016],[47.71]
995,[995],401736.0,[269510],[50.94]
996,[996],237489.0,[269157],[88.23]
997,[997],240132.0,[267843],[89.65]
998,[998],319655.0,[267440],[80.48]
999,[999],352728.0,[266574],[67.68]
1000,[1000],368494.0,[266610],[61.79]
1001,[1001],76568.0,[266475],[28.73]
1002,[1002],542193.0,[265810],[-3.98]
1003,[1003],500014.0,[260734],[8.23]
1004,[1004],300565.0,[260703],[84.71]
1005,[1005],354845.0,[265697],[66.45]
1006,[1006],360438.0,[266493],[64.75]
1007,[1007],564199.0,[260405],[-16.66]
1008,[1008],473358.0,[260514],[18.3]
1009,[1009],334069.0,[259957],[71.49]
1010,[1010],121379.0,[258067],[47.03]
1011,[1011],38248.0,[257990],[14.83]
1012,[1012],310542.0,[257381],[79.35]
1013,[1013],476343.0,[257193],[14.79]
1014,[1014],349670.0,[272496],[71.68]
1015,[1015],247771.0,[256801],[96.48]
1016,[1016],498271.0,[256346],[5.63]
1017,[1017],13610.0,[252475],[5.39]
1018,[1018],128806.0,[252444],[51.02]
1019,[1019],766280.0,[248291],[-108.62]
1020,[1020],66980.0,[250861],[26.7]
1021,[1021],5257.0,[248813],[2.11]
1022,[1022],-17598.0,[248807],[-7.07]
1023,[1023],538333.0,[251551],[-14.01]
1024,[1024],277865.0,[250657],[89.15]
1025,[1025],113975.0,[243432],[46.82]
1026,[1026],205615.0,[241438],[85.16]
1027,[1027],95754.0,[244023],[39.24]
1028,[1028],211010.0,[243094],[86.8]
1029,[1029],231383.0,[242770],[95.31]
1030,[1030],-14121.0,[242166],[-5.83]
1031,[1031],104221.0,[237869],[43.81]
1032,[1032],538759.0,[242268],[-22.38]
1033,[1033],247754.0,[241602],[97.45]
1034,[1034],134250.0,[239739],[56.]
1035,[1035],199173.0,[239483],[83.17]
1036,[1036],-75152.0,[242737],[-30.96]
1037,[1037],112724.0,[238439],[47.28]
1038,[1038],417108.0,[234113],[21.83]
1039,[1039],66836.0,[237219],[28.17]
1040,[1040],300994.0,[236365],[72.66]
1041,[1041],375183.0,[246126],[47.56]
1042,[1042],570330.0,[235684],[-41.99]
1043,[1043],229950.0,[235207],[97.76]
1044,[1044],310143.0,[233555],[67.21]
1045,[1045],245465.0,[233347],[94.81]
1046,[1046],293854.0,[234387],[74.63]
1047,[1047],118985.0,[233211],[51.02]
1048,[1048],320303.0,[229799],[60.62]
1049,[1049],245872.0,[229157],[92.71]
1050,[1050],11187.0,[234829],[4.76]
1051,[1051],789539.0,[225955],[-149.42]
1052,[1052],326842.0,[240592],[64.15]
1053,[1053],334613.0,[224808],[51.16]
1054,[1054],-41299.0,[229005],[-18.03]
1055,[1055],514561.0,[228899],[-24.8]
1056,[1056],273175.0,[229673],[81.06]
1057,[1057],248783.0,[225097],[89.48]
1058,[1058],302011.0,[228433],[67.79]
1059,[1059],279206.0,[227586],[77.32]
1060,[1060],24194.0,[229622],[10.54]
1061,[1061],257496.0,[230068],[88.08]
1062,[1062],551960.0,[225842],[-44.4]
1063,[1063],100552.0,[225343],[44.62]
1064,[1064],444397.0,[225618],[3.03]
1065,[1065],165805.0,[224889],[73.73]
1066,[1066],215608.0,[225603],[95.57]
1067,[1067],383606.0,[223740],[28.55]
1068,[1068],272687.0,[222953],[77.69]
1069,[1069],362253.0,[219196],[34.74]
1070,[1070],569377.0,[243209],[-34.11]
1071,[1071],486313.0,[219307],[-21.75]
1072,[1072],58389.0,[218898],[26.67]
1073,[1073],70320.0,[221340],[31.77]
1074,[1074],275125.0,[221195],[75.62]
1075,[1075],291714.0,[217478],[65.86]
1076,[1076],81693.0,[219892],[37.15]
1077,[1077],141073.0,[220189],[64.07]
1078,[1078],75625.0,[214638],[35.23]
1079,[1079],257724.0,[218808],[82.21]
1080,[1080],198385.0,[217785],[91.09]
1081,[1081],30374.0,[217866],[13.94]
1082,[1082],409659.0,[217320],[11.49]
1083,[1083],318625.0,[217077],[53.22]
1084,[1084],156815.0,[217257],[72.18]
1085,[1085],172387.0,[217314],[79.33]
1086,[1086],292281.0,[217279],[65.48]
1087,[1087],221865.0,[214652],[96.64]
1088,[1088],19538.0,[216676],[9.02]
1089,[1089],270156.0,[214639],[74.13]
1090,[1090],261446.0,[215993],[78.96]
1091,[1091],172935.0,[212088],[81.54]
1092,[1092],-33376.0,[215203],[-15.51]
1093,[1093],-6486.0,[210525],[-3.08]
1094,[1094],271778.0,[214949],[73.56]
1095,[1095],85380.0,[226341],[37.72]
1096,[1096],252916.0,[210270],[79.72]
1097,[1097],-40308.0,[208695],[-19.31]
1098,[1098],278301.0,[212607],[69.1]
1099,[1099],422208.0,[215046],[3.67]
1100,[1100],104930.0,[214539],[48.91]
1101,[1101],480598.0,[208672],[-30.31]
1102,[1102],170726.0,[209696],[81.42]
1103,[1103],195707.0,[208118],[94.04]
1104,[1104],313986.0,[206674],[48.08]
1105,[1105],586916.0,[210278],[-79.11]
1106,[1106],31012.0,[206769],[15.]
1107,[1107],446755.0,[208984],[-13.77]
1108,[1108],162370.0,[208912],[77.72]
1109,[1109],195727.0,[204693],[95.62]
1110,[1110],217060.0,[205962],[94.61]
1111,[1111],133579.0,[210777],[63.37]
1112,[1112],445536.0,[206320],[-15.94]
1113,[1113],188116.0,[206528],[91.08]
1114,[1114],321071.0,[206241],[44.32]
1115,[1115],397754.0,[203775],[4.81]
1116,[1116],74790.0,[209560],[35.69]
1117,[1117],455968.0,[205544],[-21.83]
1118,[1118],235357.0,[204341],[84.82]
1119,[1119],259125.0,[202538],[72.06]
1120,[1120],400470.0,[202869],[2.6]
1121,[1121],301763.0,[202916],[51.29]
1122,[1122],555568.0,[196995],[-82.02]
1123,[1123],96233.0,[200038],[48.11]
1124,[1124],371580.0,[196707],[11.1]
1125,[1125],80167.0,[197011],[40.69]
1126,[1126],342945.0,[197672],[26.51]
1127,[1127],193827.0,[198159],[97.81]
1128,[1128],167417.0,[197564],[84.74]
1129,[1129],199618.0,[193380],[96.77]
1130,[1130],264537.0,[197238],[65.88]
1131,[1131],71270.0,[195933],[36.37]
1132,[1132],193504.0,[194216],[99.63]
1133,[1133],10871.0,[210970],[5.15]
1134,[1134],405808.0,[193786],[-9.41]
1135,[1135],674635.0,[401843],[32.11]
1136,[1136],298075.0,[192726],[45.34]
1137,[1137],125162.0,[189142],[66.17]
1138,[1138],52232.0,[192347],[27.16]
1139,[1139],-73580.0,[192595],[-38.2]
1140,[1140],169490.0,[191783],[88.38]
1141,[1141],240196.0,[191292],[74.43]
1142,[1142],125413.0,[190470],[65.84]
1143,[1143],12835.0,[189620],[6.77]
1144,[1144],40700.0,[189405],[21.49]
1145,[1145],186553.0,[189315],[98.54]
1146,[1146],257915.0,[188702],[63.32]
1147,[1147],156774.0,[179336],[87.42]
1148,[1148],231720.0,[187310],[76.29]
1149,[1149],289806.0,[186174],[44.34]
1150,[1150],570844.0,[185744],[-107.33]
1151,[1151],162155.0,[185331],[87.49]
1152,[1152],-23589.0,[187152],[-12.6]
1153,[1153],768283.0,[186078],[-212.88]
1154,[1154],240970.0,[198013],[78.31]
1155,[1155],274305.0,[182666],[49.83]
1156,[1156],111726.0,[181837],[61.44]
1157,[1157],83622.0,[183069],[45.68]
1158,[1158],2195.0,[177743],[1.23]
1159,[1159],82341.0,[181257],[45.43]
1160,[1160],377900.0,[181740],[-7.93]
1161,[1161],477434.0,[182633],[-61.42]
1162,[1162],360577.0,[180847],[0.62]
1163,[1163],313083.0,[180082],[26.14]
1164,[1164],175883.0,[175417],[99.73]
1165,[1165],386010.0,[177616],[-17.33]
1166,[1166],4891.0,[174333],[2.81]
1167,[1167],310103.0,[173461],[21.23]
1168,[1168],269284.0,[178562],[49.19]
1169,[1169],506241.0,[175390],[-88.64]
1170,[1170],315888.0,[176495],[21.02]
1171,[1171],407716.0,[173348],[-35.2]
1172,[1172],-47412.0,[177439],[-26.72]
1173,[1173],290798.0,[173610],[32.5]
1174,[1174],446477.0,[175673],[-54.15]
1175,[1175],72355.0,[175153],[41.31]
1176,[1176],258568.0,[176539],[53.53]
1177,[1177],126753.0,[175349],[72.29]
1178,[1178],451466.0,[190611],[-36.85]
1179,[1179],16990.0,[169669],[10.01]
1180,[1180],-23275.0,[169529],[-13.73]
1181,[1181],236503.0,[172652],[63.02]
1182,[1182],12028.0,[172253],[6.98]
1183,[1183],308589.0,[171041],[19.58]
1184,[1184],111212.0,[173001],[64.28]
1185,[1185],125056.0,[170647],[73.28]
1186,[1186],260067.0,[167024],[44.29]
1187,[1187],-20232.0,[169984],[-11.9]
1188,[1188],122296.0,[172396],[70.94]
1189,[1189],118402.0,[177938],[66.54]
1190,[1190],465597.0,[166503],[-79.63]
1191,[1191],92249.0,[169064],[54.56]
1192,[1192],-62286.0,[168049],[-37.06]
1193,[1193],-37135.0,[164252],[-22.61]
1194,[1194],269412.0,[167052],[38.73]
1195,[1195],296339.0,[168171],[23.79]
1196,[1196],209011.0,[165640],[73.82]
1197,[1197],207710.0,[162760],[72.38]
1198,[1198],44096.0,[165123],[26.7]
1199,[1199],988088.0,[161722],[-410.98]
1200,[1200],138106.0,[163730],[84.35]
1201,[1201],396506.0,[161070],[-46.17]
1202,[1202],-54130.0,[160734],[-33.68]
1203,[1203],-12954.0,[162704],[-7.96]
1204,[1204],1113830.0,[962134],[84.23]
1205,[1205],109269.0,[161382],[67.71]
1206,[1206],81107.0,[161245],[50.3]
1207,[1207],150326.0,[161296],[93.2]
1208,[1208],141166.0,[158943],[88.82]
1209,[1209],13512.0,[159948],[8.45]
1210,[1210],166216.0,[158929],[95.41]
1211,[1211],170369.0,[157990],[92.16]
1212,[1212],170495.0,[155281],[90.2]
1213,[1213],352466.0,[159170],[-21.44]
1214,[1214],211677.0,[156744],[64.95]
1215,[1215],382712.0,[156606],[-44.38]
1216,[1216],116875.0,[160148],[72.98]
1217,[1217],698124.0,[155669],[-248.47]
1218,[1218],49379.0,[155368],[31.78]
1219,[1219],127484.0,[154966],[82.27]
1220,[1220],266756.0,[155490],[28.44]
1221,[1221],1002896.0,[151159],[-463.47]
1222,[1222],337776.0,[153591],[-19.92]
1223,[1223],92686.0,[153581],[60.35]
1224,[1224],212192.0,[153136],[61.44]
1225,[1225],220129.0,[153485],[56.58]
1226,[1226],147583.0,[152033],[97.07]
1227,[1227],753789.0,[154689],[-287.29]
1228,[1228],-122973.0,[151476],[-81.18]
1229,[1229],-134265.0,[153145],[-87.67]
1230,[1230],92686.0,[150832],[61.45]
1231,[1231],169483.0,[147737],[85.28]
1232,[1232],145324.0,[151105],[96.17]
1233,[1233],440124.0,[150226],[-92.97]
1234,[1234],-72716.0,[150345],[-48.37]
1235,[1235],-20877.0,[149719],[-13.94]
1236,[1236],225787.0,[151550],[51.01]
1237,[1237],358646.0,[146748],[-44.4]
1238,[1238],294171.0,[148760],[2.25]
1239,[1239],73246.0,[149095],[49.13]
1240,[1240],3482.0,[145894],[2.39]
1241,[1241],224368.0,[148908],[49.32]
1242,[1242],382803.0,[147031],[-60.36]
1243,[1243],102258.0,[143784],[71.12]
1244,[1244],280359.0,[143458],[4.57]
1245,[1245],397129.0,[143431],[-76.88]
1246,[1246],789331.0,[145952],[-340.82]
1247,[1247],484271.0,[144401],[-135.37]
1248,[1248],-177687.0,[142792],[-124.44]
1249,[1249],121252.0,[145295],[83.45]
1250,[1250],371311.0,[155148],[-39.33]
1251,[1251],389517.0,[145302],[-68.07]
1252,[1252],96747.0,[143100],[67.61]
1253,[1253],134257.0,[144744],[92.75]
1254,[1254],-37327.0,[145664],[-25.63]
1255,[1255],429735.0,[141109],[-104.54]
1256,[1256],-32695.0,[142170],[-23.]
1257,[1257],509971.0,[318614],[39.94]
1258,[1258],198706.0,[142835],[60.88]
1259,[1259],226114.0,[141865],[40.61]
1260,[1260],398943.0,[144188],[-76.68]
1261,[1261],275481.0,[141351],[5.11]
1262,[1262],-158151.0,[142609],[-110.9]
1263,[1263],96363.0,[140736],[68.47]
1264,[1264],662191.0,[286288],[-31.3]
1265,[1265],129957.0,[144664],[89.83]
1266,[1266],108967.0,[139841],[77.92]
1267,[1267],238944.0,[139541],[28.76]
1268,[1268],249816.0,[165593],[49.14]
1269,[1269],-70140.0,[136925],[-51.22]
1270,[1270],-381379.0,[141072],[-270.34]
1271,[1271],2548028.0,[2460225],[96.43]
1272,[1272],355866.0,[138277],[-57.36]
1273,[1273],157929.0,[135621],[83.55]
1274,[1274],-84500.0,[626322],[-13.49]
1275,[1275],259506.0,[135498],[8.48]
1276,[1276],348184.0,[137841],[-52.6]
1277,[1277],273385.0,[137317],[0.91]
1278,[1278],-1453.0,[137340],[-1.06]
1279,[1279],311095.0,[137052],[-26.99]
1280,[1280],286495.0,[136946],[-9.2]
1281,[1281],484483.0,[134664],[-159.77]
1282,[1282],108631.0,[136275],[79.71]
1283,[1283],414469.0,[137505],[-101.42]
1284,[1284],113564.0,[135874],[83.58]
1285,[1285],144950.0,[136810],[94.05]
1286,[1286],289901.0,[135478],[-13.98]
1287,[1287],16681.0,[139392],[11.97]
1288,[1288],-198597.0,[134827],[-147.3]
1289,[1289],693873.0,[311539],[-22.72]
1290,[1290],575619.0,[134079],[-229.31]
1291,[1291],181348.0,[134025],[64.69]
1292,[1292],627183.0,[132250],[-274.24]
1293,[1293],617488.0,[133553],[-262.35]
1294,[1294],520362.0,[131553],[-195.55]
1295,[1295],347145.0,[133272],[-60.48]
1296,[1296],156862.0,[130784],[80.06]
1297,[1297],139168.0,[131498],[94.17]
1298,[1298],176966.0,[130491],[64.38]
1299,[1299],245861.0,[132059],[13.82]
1300,[1300],11695.0,[131988],[8.86]
1301,[1301],193631.0,[132536],[53.9]
1302,[1302],123533.0,[131437],[93.99]
1303,[1303],176384.0,[128534],[62.77]
1304,[1304],-15430.0,[129576],[-11.91]
1305,[1305],-58923.0,[129287],[-45.58]
1306,[1306],236970.0,[128778],[15.99]
