,index,prediction,realValue,accuracy
140,[140],3485747.0,[3350311],[95.96]
141,[141],3798059.0,[3330326],[85.96]
142,[142],3160854.0,[3379762],[93.52]
143,[143],3791197.0,[3396313],[88.37]
144,[144],3374760.0,[3324874],[98.5]
145,[145],3410838.0,[3317196],[97.18]
146,[146],3282111.0,[3280993],[99.97]
147,[147],3534303.0,[3273879],[92.05]
148,[148],3165762.0,[3248904],[97.44]
149,[149],3104407.0,[3240370],[95.8]
150,[150],3228909.0,[3227647],[99.96]
151,[151],3061438.0,[3130046],[97.81]
152,[152],3349899.0,[3125069],[92.81]
153,[153],3060149.0,[3117859],[98.15]
154,[154],3106886.0,[3100113],[99.78]
155,[155],3167313.0,[3018154],[95.06]
156,[156],3137857.0,[3024666],[96.26]
157,[157],3037289.0,[3049894],[99.59]
158,[158],2998187.0,[3044859],[98.47]
159,[159],3086936.0,[3039889],[98.45]
160,[160],2785060.0,[2985556],[93.28]
161,[161],2755637.0,[2979805],[92.48]
162,[162],3010726.0,[3004649],[99.8]
163,[163],2763655.0,[2957736],[93.44]
164,[164],3053614.0,[3009406],[98.53]
165,[165],2939363.0,[3000115],[97.98]
166,[166],3050593.0,[2982230],[97.71]
167,[167],2874140.0,[2971475],[96.72]
168,[168],3080643.0,[2963652],[96.05]
169,[169],1312282.0,[2934795],[44.71]
170,[170],2902547.0,[2945151],[98.55]
171,[171],2834031.0,[2938818],[96.43]
172,[172],2955606.0,[2931897],[99.19]
173,[173],2756355.0,[2869938],[96.04]
174,[174],3178066.0,[3019960],[94.76]
175,[175],2764379.0,[2858750],[96.7]
176,[176],2816879.0,[2860786],[98.47]
177,[177],2799890.0,[2841828],[98.52]
178,[178],2733475.0,[2847340],[96.]
179,[179],2948418.0,[2836774],[96.06]
180,[180],2836844.0,[2818993],[99.37]
181,[181],2875332.0,[2812427],[97.76]
182,[182],2732406.0,[2853500],[95.76]
183,[183],2788352.0,[2801949],[99.51]
184,[184],2661537.0,[2792705],[95.3]
185,[185],3381512.0,[2773794],[78.09]
186,[186],2808160.0,[2723028],[96.87]
187,[187],2617558.0,[2744413],[95.38]
188,[188],2648420.0,[2735721],[96.81]
189,[189],2737610.0,[2684798],[98.03]
190,[190],2558605.0,[2722574],[93.98]
191,[191],2914349.0,[2729827],[93.24]
192,[192],2545925.0,[2718237],[93.66]
193,[193],2584085.0,[2718158],[95.07]
194,[194],2619570.0,[2694436],[97.22]
195,[195],2673431.0,[2665886],[99.72]
196,[196],2618796.0,[2642483],[99.1]
197,[197],2774959.0,[2675618],[96.29]
198,[198],2786959.0,[2711094],[97.2]
199,[199],2608491.0,[2658589],[98.12]
200,[200],2733046.0,[2654817],[97.05]
201,[201],2643471.0,[2625686],[99.32]
202,[202],2687776.0,[2625636],[97.63]
203,[203],2776813.0,[2636385],[94.67]
204,[204],2585583.0,[2614601],[98.89]
205,[205],2525661.0,[2611966],[96.7]
206,[206],2635748.0,[2571814],[97.51]
207,[207],3053400.0,[2601761],[82.64]
208,[208],2369906.0,[2601572],[91.1]
209,[209],2684913.0,[2595625],[96.56]
210,[210],2594059.0,[2594420],[99.99]
211,[211],2496865.0,[2554960],[97.73]
212,[212],2380686.0,[2588628],[91.97]
213,[213],2656675.0,[2564340],[96.4]
214,[214],2425865.0,[2539113],[95.54]
215,[215],2455447.0,[2534979],[96.86]
216,[216],2626928.0,[2537438],[96.47]
217,[217],2527985.0,[2520700],[99.71]
218,[218],2632633.0,[2515501],[95.34]
219,[219],2489248.0,[2475797],[99.46]
220,[220],2476204.0,[2452245],[99.02]
221,[221],2402322.0,[2436884],[98.58]
222,[222],2299045.0,[2434435],[94.44]
223,[223],2354804.0,[2444180],[96.34]
224,[224],2237025.0,[2421197],[92.39]
225,[225],2306273.0,[2393103],[96.37]
226,[226],2296810.0,[2394487],[95.92]
227,[227],2369910.0,[2359061],[99.54]
228,[228],2536117.0,[2376266],[93.27]
229,[229],2258442.0,[2368267],[95.36]
230,[230],2544972.0,[2367942],[92.52]
231,[231],2288883.0,[2359273],[97.02]
232,[232],2352442.0,[2342579],[99.58]
233,[233],2507809.0,[2541603],[98.67]
234,[234],2265724.0,[2318748],[97.71]
235,[235],2550253.0,[2310206],[89.61]
236,[236],2096741.0,[2308646],[90.82]
237,[237],2284594.0,[2299751],[99.34]
238,[238],2391564.0,[2282744],[95.23]
239,[239],2286530.0,[2243484],[98.08]
240,[240],2358991.0,[2262758],[95.75]
241,[241],2215375.0,[2224118],[99.61]
242,[242],2310915.0,[2292172],[99.18]
243,[243],2319010.0,[2256913],[97.25]
244,[244],2293800.0,[2254236],[98.24]
245,[245],2143413.0,[2241687],[95.62]
246,[246],2401320.0,[2239156],[92.76]
247,[247],2172797.0,[2206948],[98.45]
248,[248],2362350.0,[2242510],[94.66]
249,[249],2154506.0,[2184425],[98.63]
250,[250],2157331.0,[2205160],[97.83]
251,[251],2273702.0,[2202509],[96.77]
252,[252],2085600.0,[2192525],[95.12]
253,[253],2064773.0,[2192276],[94.18]
254,[254],2219158.0,[2147012],[96.64]
255,[255],2130103.0,[2182227],[97.61]
256,[256],2144467.0,[2260512],[94.87]
257,[257],2153899.0,[2165401],[99.47]
258,[258],1942235.0,[2130645],[91.16]
259,[259],2121103.0,[2135509],[99.33]
260,[260],2133653.0,[2142670],[99.58]
261,[261],2123960.0,[2138425],[99.32]
262,[262],2301642.0,[2141155],[92.5]
263,[263],1928474.0,[2108561],[91.46]
264,[264],1939059.0,[2069546],[93.69]
265,[265],2026502.0,[2095592],[96.7]
266,[266],2014636.0,[2084482],[96.65]
267,[267],2111014.0,[2084868],[98.75]
268,[268],2280009.0,[2067538],[89.72]
269,[269],1998379.0,[2080445],[96.06]
270,[270],1985130.0,[2078825],[95.49]
271,[271],2193441.0,[2169109],[98.88]
272,[272],2225115.0,[2058616],[91.91]
273,[273],2056484.0,[2057896],[99.93]
274,[274],1911760.0,[2051315],[93.2]
275,[275],1956307.0,[2051277],[95.37]
276,[276],2012082.0,[2026594],[99.28]
277,[277],1918259.0,[2007665],[95.55]
278,[278],1897170.0,[1970823],[96.26]
279,[279],1831602.0,[1972440],[92.86]
280,[280],2046415.0,[1980050],[96.65]
281,[281],1959335.0,[1974893],[99.21]
282,[282],1906596.0,[1933467],[98.61]
283,[283],1927789.0,[1906687],[98.89]
284,[284],1995187.0,[1934270],[96.85]
285,[285],1925688.0,[1928605],[99.85]
286,[286],1813277.0,[1925154],[94.19]
287,[287],2040868.0,[1901731],[92.68]
288,[288],1925641.0,[1892467],[98.25]
289,[289],1886151.0,[1898220],[99.36]
290,[290],1821631.0,[1891993],[96.28]
291,[291],2110549.0,[1887733],[88.2]
292,[292],1747411.0,[1846180],[94.65]
293,[293],1742434.0,[1843404],[94.52]
294,[294],1832952.0,[1865354],[98.26]
295,[295],1824599.0,[1867849],[97.68]
296,[296],2032410.0,[2006561],[98.71]
297,[297],1803160.0,[1872682],[96.29]
298,[298],1770280.0,[1855917],[95.39]
299,[299],1632888.0,[1855489],[88.]
300,[300],1668793.0,[1854711],[89.98]
301,[301],1904213.0,[1817069],[95.2]
302,[302],1777399.0,[1831741],[97.03]
303,[303],1723433.0,[1820842],[94.65]
304,[304],1781885.0,[1778843],[99.83]
305,[305],1690770.0,[1784165],[94.77]
306,[306],1793258.0,[1790916],[99.87]
307,[307],1728672.0,[1799447],[96.07]
308,[308],1823029.0,[1786386],[97.95]
309,[309],1751039.0,[1747305],[99.79]
310,[310],1705317.0,[1766285],[96.55]
311,[311],1716753.0,[1764233],[97.31]
312,[312],1791914.0,[1762742],[98.35]
313,[313],1823210.0,[1762071],[96.53]
314,[314],1556709.0,[1744213],[89.25]
315,[315],1612165.0,[1744585],[92.41]
316,[316],1702697.0,[1755181],[97.01]
317,[317],1665802.0,[1730773],[96.25]
318,[318],1660109.0,[1726227],[96.17]
319,[319],1558446.0,[1721772],[90.51]
320,[320],1744336.0,[1721611],[98.68]
321,[321],1698396.0,[1717566],[98.88]
322,[322],1725511.0,[1716455],[99.47]
323,[323],1801622.0,[1716438],[95.04]
324,[324],1552443.0,[1711266],[90.72]
325,[325],1786789.0,[1715370],[95.84]
326,[326],1703178.0,[1706495],[99.81]
327,[327],1688377.0,[1694562],[99.64]
328,[328],1661332.0,[1670652],[99.44]
329,[329],1619598.0,[1689717],[95.85]
330,[330],1622648.0,[1665268],[97.44]
331,[331],1637575.0,[1676040],[97.7]
332,[332],1745982.0,[1675819],[95.81]
333,[333],1607541.0,[1661388],[96.76]
334,[334],1542353.0,[1648110],[93.58]
335,[335],1605763.0,[1646142],[97.55]
336,[336],1252165.0,[1649407],[75.92]
337,[337],1584918.0,[1635003],[96.94]
338,[338],1626585.0,[1635088],[99.48]
339,[339],1637435.0,[1623518],[99.14]
340,[340],1940744.0,[1622015],[80.35]
341,[341],1457458.0,[1600856],[91.04]
342,[342],1520686.0,[1619651],[93.89]
343,[343],1417956.0,[1612554],[87.93]
344,[344],1654632.0,[1624601],[98.15]
345,[345],1695542.0,[1607555],[94.53]
346,[346],1547474.0,[1570681],[98.52]
347,[347],1630354.0,[1593694],[97.7]
348,[348],1539590.0,[1593116],[96.64]
349,[349],1626641.0,[1634734],[99.5]
350,[350],1711633.0,[1576492],[91.43]
351,[351],1545905.0,[1572064],[98.34]
352,[352],1470209.0,[1546132],[95.09]
353,[353],1644000.0,[1544486],[93.56]
354,[354],1553231.0,[1589048],[97.75]
355,[355],1547357.0,[1552055],[99.7]
356,[356],1435193.0,[1532632],[93.64]
357,[357],1516673.0,[1517096],[99.97]
358,[358],1615389.0,[1518188],[93.6]
359,[359],1576488.0,[1515356],[95.97]
360,[360],1631368.0,[1515104],[92.33]
361,[361],1416072.0,[1511845],[93.67]
362,[362],1745264.0,[1507084],[84.2]
363,[363],1537045.0,[1504888],[97.86]
364,[364],1441069.0,[1500830],[96.02]
365,[365],1495629.0,[1479859],[98.93]
366,[366],1417391.0,[1459973],[97.08]
367,[367],1622058.0,[1468903],[89.57]
368,[368],1321059.0,[1472147],[89.74]
369,[369],1515071.0,[1492903],[98.52]
370,[370],1415330.0,[1475582],[95.92]
371,[371],1358912.0,[1462561],[92.91]
372,[372],1304545.0,[1457406],[89.51]
373,[373],1459549.0,[1445248],[99.01]
374,[374],1472807.0,[1441990],[97.86]
375,[375],1592867.0,[1439506],[89.35]
376,[376],1356112.0,[1438056],[94.3]
377,[377],1401036.0,[1430885],[97.91]
378,[378],1458424.0,[1422844],[97.5]
379,[379],1403089.0,[1383867],[98.61]
380,[380],1560867.0,[1395498],[88.15]
381,[381],1471803.0,[1402816],[95.08]
382,[382],1367166.0,[1400397],[97.63]
383,[383],1446017.0,[1397526],[96.53]
384,[384],1367483.0,[1371164],[99.73]
385,[385],1247650.0,[1387779],[89.9]
386,[386],1318059.0,[1387562],[94.99]
387,[387],1326713.0,[1382650],[95.95]
388,[388],1303864.0,[1385515],[94.11]
389,[389],1404865.0,[1373873],[97.74]
390,[390],1422405.0,[1373316],[96.43]
391,[391],1356440.0,[1362634],[99.55]
392,[392],1374702.0,[1362114],[99.08]
393,[393],1497144.0,[1361273],[90.02]
394,[394],1405403.0,[1346754],[95.65]
395,[395],1249343.0,[1346511],[92.78]
396,[396],1296878.0,[1332819],[97.3]
397,[397],1397230.0,[1340149],[95.74]
398,[398],1318842.0,[1338411],[98.54]
399,[399],1258182.0,[1329061],[94.67]
400,[400],1319573.0,[1330183],[99.2]
401,[401],1312822.0,[1321751],[99.32]
402,[402],1190463.0,[1308810],[90.96]
403,[403],1314829.0,[1327755],[99.03]
404,[404],1218610.0,[1315735],[92.62]
405,[405],1357711.0,[1344319],[99.]
406,[406],1279869.0,[1310895],[97.63]
407,[407],1184038.0,[1307873],[90.53]
408,[408],1362153.0,[1311118],[96.11]
409,[409],1170860.0,[1307226],[89.57]
410,[410],1229456.0,[1306438],[94.11]
411,[411],1353722.0,[1280734],[94.3]
412,[412],1330090.0,[1278894],[96.]
413,[413],1356331.0,[1262858],[92.6]
414,[414],1298890.0,[1277690],[98.34]
415,[415],1193000.0,[1230470],[96.95]
416,[416],1228387.0,[1246185],[98.57]
417,[417],1179449.0,[1238064],[95.27]
418,[418],1224607.0,[1214237],[99.15]
419,[419],1091623.0,[1231261],[88.66]
420,[420],1143736.0,[1208310],[94.66]
421,[421],1193640.0,[1243065],[96.02]
422,[422],1166656.0,[1221427],[95.52]
423,[423],1210437.0,[1211890],[99.88]
424,[424],1117703.0,[1219637],[91.64]
425,[425],1212515.0,[1214839],[99.81]
426,[426],1124105.0,[1190008],[94.46]
427,[427],1153495.0,[1207732],[95.51]
428,[428],1169522.0,[1208081],[96.81]
429,[429],1128651.0,[1187684],[95.03]
430,[430],1218360.0,[1209363],[99.26]
431,[431],1269571.0,[1202384],[94.41]
432,[432],1200285.0,[1201944],[99.86]
433,[433],1252771.0,[1204600],[96.]
434,[434],1162062.0,[1201457],[96.72]
435,[435],1201866.0,[1194239],[99.36]
436,[436],1210886.0,[1172586],[96.73]
437,[437],1242175.0,[1177438],[94.5]
438,[438],1180048.0,[1181332],[99.89]
439,[439],1170625.0,[1169839],[99.93]
440,[440],1192485.0,[1168782],[97.97]
441,[441],1187256.0,[1175737],[99.02]
442,[442],1191353.0,[1166025],[97.83]
443,[443],1211809.0,[1163274],[95.83]
444,[444],1154356.0,[1166151],[98.99]
445,[445],1093508.0,[1160021],[94.27]
446,[446],1205339.0,[1169562],[96.94]
447,[447],1176880.0,[1157472],[98.32]
448,[448],1113400.0,[1153201],[96.55]
449,[449],1091904.0,[1149628],[94.98]
450,[450],1217397.0,[1125154],[91.8]
451,[451],1077341.0,[1134364],[94.97]
452,[452],1110277.0,[1141222],[97.29]
453,[453],1024651.0,[1122225],[91.31]
454,[454],1041880.0,[1129609],[92.23]
455,[455],1140381.0,[1127329],[98.84]
456,[456],1081554.0,[1106899],[97.71]
457,[457],1156747.0,[1128288],[97.48]
458,[458],1151768.0,[1112238],[96.45]
459,[459],1198344.0,[1118258],[92.84]
460,[460],1102344.0,[1085447],[98.44]
461,[461],1118498.0,[1111284],[99.35]
462,[462],1087167.0,[1110523],[97.9]
463,[463],1163148.0,[1110274],[95.24]
464,[464],1105960.0,[1101678],[99.61]
465,[465],1331232.0,[1081752],[76.94]
466,[466],1104458.0,[1068004],[96.59]
467,[467],1121880.0,[1077238],[95.86]
468,[468],1212509.0,[1081096],[87.84]
469,[469],1126129.0,[1075333],[95.28]
470,[470],1073047.0,[1067707],[99.5]
471,[471],1090397.0,[1069864],[98.08]
472,[472],1075682.0,[1047062],[97.27]
473,[473],1170979.0,[1063442],[89.89]
474,[474],966896.0,[1059350],[91.27]
475,[475],1038390.0,[1044659],[99.4]
476,[476],1060477.0,[1032792],[97.32]
477,[477],1056127.0,[1043602],[98.8]
478,[478],1064875.0,[1046313],[98.23]
479,[479],1086320.0,[1048280],[96.37]
480,[480],1117242.0,[1027050],[91.22]
481,[481],1025957.0,[1051257],[97.59]
482,[482],856041.0,[1025302],[83.49]
483,[483],1026236.0,[1012310],[98.62]
484,[484],1042061.0,[1028384],[98.67]
485,[485],1118564.0,[1027782],[91.17]
486,[486],952089.0,[1027436],[92.67]
487,[487],984971.0,[1019309],[96.63]
488,[488],1058695.0,[1015832],[95.78]
489,[489],1050021.0,[1007729],[95.8]
490,[490],1004254.0,[1025243],[97.95]
491,[491],996970.0,[990223],[99.32]
492,[492],989355.0,[1014595],[97.51]
493,[493],1090016.0,[1003406],[91.37]
494,[494],1082509.0,[999030],[91.64]
495,[495],971154.0,[991417],[97.96]
496,[496],918649.0,[990111],[92.78]
497,[497],1055476.0,[972431],[91.46]
498,[498],956598.0,[989906],[96.64]
499,[499],930315.0,[986923],[94.26]
500,[500],970205.0,[988451],[98.15]
501,[501],967335.0,[980387],[98.67]
502,[502],970821.0,[979509],[99.11]
503,[503],929937.0,[986287],[94.29]
504,[504],988732.0,[975462],[98.64]
505,[505],985215.0,[967654],[98.19]
506,[506],1025069.0,[978785],[95.27]
507,[507],1056746.0,[974262],[91.53]
508,[508],923767.0,[970373],[95.2]
509,[509],990832.0,[971482],[98.01]
510,[510],865117.0,[978413],[88.42]
511,[511],966572.0,[959578],[99.27]
512,[512],989181.0,[949896],[95.86]
513,[513],973513.0,[956154],[98.18]
514,[514],996436.0,[956103],[95.78]
515,[515],948368.0,[953871],[99.42]
516,[516],935319.0,[937224],[99.8]
517,[517],872426.0,[953305],[91.52]
518,[518],905062.0,[935168],[96.78]
519,[519],1111407.0,[981294],[86.74]
520,[520],863707.0,[936945],[92.18]
521,[521],1009333.0,[956198],[94.44]
522,[522],830584.0,[943806],[88.]
523,[523],936747.0,[945172],[99.11]
524,[524],892956.0,[921111],[96.94]
525,[525],909568.0,[931953],[97.6]
526,[526],954869.0,[926107],[96.89]
527,[527],1068293.0,[963763],[89.15]
528,[528],860755.0,[921317],[93.43]
529,[529],997106.0,[919834],[91.6]
530,[530],935643.0,[918823],[98.17]
531,[531],877701.0,[905624],[96.92]
532,[532],934878.0,[898000],[95.89]
533,[533],844916.0,[904143],[93.45]
534,[534],875465.0,[903195],[96.93]
535,[535],972554.0,[953682],[98.02]
536,[536],863142.0,[893027],[96.65]
537,[537],872705.0,[888836],[98.19]
538,[538],819644.0,[884988],[92.62]
539,[539],833873.0,[865658],[96.33]
540,[540],843954.0,[875631],[96.38]
541,[541],976971.0,[877408],[88.65]
542,[542],890968.0,[873396],[97.99]
543,[543],919891.0,[860340],[93.08]
544,[544],849854.0,[857038],[99.16]
545,[545],861337.0,[870785],[98.91]
546,[546],862445.0,[870759],[99.05]
547,[547],847522.0,[921788],[91.94]
548,[548],842713.0,[867386],[97.16]
549,[549],842331.0,[864757],[97.41]
550,[550],768527.0,[858402],[89.53]
551,[551],835652.0,[846903],[98.67]
552,[552],904136.0,[855980],[94.37]
553,[553],850788.0,[854377],[99.58]
554,[554],904334.0,[841125],[92.49]
555,[555],840152.0,[848148],[99.06]
556,[556],823383.0,[849635],[96.91]
557,[557],840507.0,[837500],[99.64]
558,[558],786809.0,[838126],[93.88]
559,[559],809359.0,[827647],[97.79]
560,[560],902865.0,[870887],[96.33]
561,[561],832677.0,[828025],[99.44]
562,[562],756775.0,[825517],[91.67]
563,[563],989573.0,[827040],[80.35]
564,[564],843409.0,[832894],[98.74]
565,[565],903101.0,[823624],[90.35]
566,[566],847183.0,[820995],[96.81]
567,[567],758393.0,[815991],[92.94]
568,[568],732609.0,[809827],[90.46]
569,[569],827296.0,[800006],[96.59]
570,[570],778480.0,[794475],[97.99]
571,[571],881229.0,[806709],[90.76]
572,[572],833109.0,[808908],[97.01]
573,[573],755687.0,[798718],[94.61]
574,[574],883659.0,[800062],[89.55]
575,[575],785453.0,[814570],[96.43]
576,[576],836350.0,[777985],[92.5]
577,[577],936796.0,[790959],[81.56]
578,[578],811126.0,[790370],[97.37]
579,[579],728596.0,[784031],[92.93]
580,[580],790904.0,[781516],[98.8]
581,[581],644484.0,[778493],[82.79]
582,[582],715703.0,[771699],[92.74]
583,[583],805958.0,[790181],[98.]
584,[584],506488.0,[768658],[65.89]
585,[585],749602.0,[765259],[97.95]
586,[586],744496.0,[764072],[97.44]
587,[587],714530.0,[765961],[93.29]
588,[588],788359.0,[762370],[96.59]
589,[589],750149.0,[758195],[98.94]
590,[590],843641.0,[753569],[88.05]
591,[591],689645.0,[749146],[92.06]
592,[592],811259.0,[729834],[88.84]
593,[593],681228.0,[730934],[93.2]
594,[594],771391.0,[725031],[93.61]
595,[595],713081.0,[731584],[97.47]
596,[596],690475.0,[731212],[94.43]
597,[597],750874.0,[731706],[97.38]
598,[598],717518.0,[719587],[99.71]
599,[599],759046.0,[715887],[93.97]
600,[600],726058.0,[715800],[98.57]
601,[601],666977.0,[716491],[93.09]
602,[602],708243.0,[714136],[99.17]
603,[603],681819.0,[709734],[96.07]
604,[604],699548.0,[696382],[99.55]
605,[605],678267.0,[693874],[97.75]
606,[606],711475.0,[698306],[98.11]
607,[607],672544.0,[710117],[94.71]
608,[608],709614.0,[693836],[97.73]
609,[609],736815.0,[688639],[93.]
610,[610],635825.0,[696436],[91.3]
611,[611],648221.0,[694539],[93.33]
612,[612],674593.0,[700272],[96.33]
613,[613],689640.0,[689071],[99.92]
614,[614],652111.0,[675255],[96.57]
615,[615],665690.0,[671845],[99.08]
616,[616],658554.0,[676155],[97.4]
617,[617],697508.0,[681945],[97.72]
618,[618],916331.0,[680606],[65.37]
619,[619],644617.0,[675966],[95.36]
620,[620],665898.0,[661366],[99.31]
621,[621],627659.0,[672340],[93.35]
622,[622],672716.0,[668977],[99.44]
623,[623],610143.0,[655078],[93.14]
624,[624],672948.0,[651978],[96.78]
625,[625],656400.0,[660172],[99.43]
626,[626],603692.0,[644276],[93.7]
627,[627],746674.0,[654407],[85.9]
628,[628],716400.0,[654386],[90.52]
629,[629],578020.0,[654212],[88.35]
630,[630],615147.0,[653287],[94.16]
631,[631],552941.0,[644717],[85.76]
632,[632],687862.0,[652178],[94.53]
633,[633],623031.0,[640704],[97.24]
634,[634],614217.0,[647305],[94.89]
635,[635],651137.0,[645922],[99.19]
636,[636],684286.0,[646826],[94.21]
637,[637],686161.0,[645151],[93.64]
638,[638],668103.0,[644652],[96.36]
639,[639],615537.0,[634100],[97.07]
640,[640],635032.0,[641323],[99.02]
641,[641],785470.0,[635579],[76.42]
642,[642],756117.0,[636631],[81.23]
643,[643],649898.0,[635235],[97.69]
644,[644],589894.0,[635740],[92.79]
645,[645],608773.0,[622486],[97.8]
646,[646],681623.0,[634150],[92.51]
647,[647],621691.0,[628576],[98.9]
648,[648],672208.0,[628359],[93.02]
