,index,prediction,realValue,accuracy
183,[183],2824695.0,[2801949],[99.19]
184,[184],4136220.0,[2792705],[51.89]
185,[185],2908860.0,[2773794],[95.13]
186,[186],3322207.0,[2723028],[78.]
187,[187],2562813.0,[2744413],[93.38]
188,[188],2981326.0,[2735721],[91.02]
189,[189],2654938.0,[2684798],[98.89]
190,[190],2154551.0,[2722574],[79.14]
191,[191],2815318.0,[2729827],[96.87]
192,[192],2716227.0,[2718237],[99.93]
193,[193],2555747.0,[2718158],[94.02]
194,[194],2330674.0,[2694436],[86.5]
195,[195],2333305.0,[2665886],[87.52]
196,[196],2014502.0,[2642483],[76.24]
197,[197],2734174.0,[2675618],[97.81]
198,[198],2811787.0,[2711094],[96.29]
199,[199],2798443.0,[2658589],[94.74]
200,[200],2437653.0,[2654817],[91.82]
201,[201],2631833.0,[2625686],[99.77]
202,[202],2563835.0,[2625636],[97.65]
203,[203],1712073.0,[2636385],[64.94]
204,[204],2800900.0,[2614601],[92.87]
205,[205],2603372.0,[2611966],[99.67]
206,[206],2457938.0,[2571814],[95.57]
207,[207],2346893.0,[2601761],[90.2]
208,[208],2772467.0,[2601572],[93.43]
209,[209],2370480.0,[2595625],[91.33]
210,[210],3520134.0,[2594420],[64.32]
211,[211],2041548.0,[2554960],[79.91]
212,[212],2202042.0,[2588628],[85.07]
213,[213],2574564.0,[2564340],[99.6]
214,[214],2451697.0,[2539113],[96.56]
215,[215],2693076.0,[2534979],[93.76]
216,[216],2643487.0,[2537438],[95.82]
217,[217],2414603.0,[2520700],[95.79]
218,[218],2761326.0,[2515501],[90.23]
219,[219],2472788.0,[2475797],[99.88]
220,[220],2223177.0,[2452245],[90.66]
221,[221],2391087.0,[2436884],[98.12]
222,[222],2133540.0,[2434435],[87.64]
223,[223],2684265.0,[2444180],[90.18]
224,[224],2378063.0,[2421197],[98.22]
225,[225],2454596.0,[2393103],[97.43]
226,[226],2874077.0,[2394487],[79.97]
227,[227],2130787.0,[2359061],[90.32]
228,[228],2327587.0,[2376266],[97.95]
229,[229],2145867.0,[2368267],[90.61]
230,[230],2283694.0,[2367942],[96.44]
231,[231],2315209.0,[2359273],[98.13]
232,[232],2265170.0,[2342579],[96.7]
233,[233],2536367.0,[2541603],[99.79]
234,[234],2056844.0,[2318748],[88.7]
235,[235],2415857.0,[2310206],[95.43]
236,[236],1933310.0,[2308646],[83.74]
237,[237],2356881.0,[2299751],[97.52]
238,[238],2397395.0,[2282744],[94.98]
239,[239],1442270.0,[2243484],[64.29]
240,[240],1400444.0,[2262758],[61.89]
241,[241],1947563.0,[2224118],[87.57]
242,[242],2028094.0,[2292172],[88.48]
243,[243],2295497.0,[2256913],[98.29]
244,[244],2555856.0,[2254236],[86.62]
245,[245],2098447.0,[2241687],[93.61]
246,[246],1986847.0,[2239156],[88.73]
247,[247],2926646.0,[2206948],[67.39]
248,[248],3030814.0,[2242510],[64.85]
249,[249],2008989.0,[2184425],[91.97]
250,[250],1051426.0,[2205160],[47.68]
251,[251],2388283.0,[2202509],[91.57]
252,[252],2194220.0,[2192525],[99.92]
253,[253],2341648.0,[2192276],[93.19]
254,[254],2312583.0,[2147012],[92.29]
255,[255],2291877.0,[2182227],[94.98]
256,[256],2627219.0,[2260512],[83.78]
257,[257],2566647.0,[2165401],[81.47]
258,[258],2245230.0,[2130645],[94.62]
259,[259],2332889.0,[2135509],[90.76]
260,[260],2031597.0,[2142670],[94.82]
261,[261],2672859.0,[2138425],[75.01]
262,[262],2148633.0,[2141155],[99.65]
263,[263],2122078.0,[2108561],[99.36]
264,[264],1781405.0,[2069546],[86.08]
265,[265],2087316.0,[2095592],[99.61]
266,[266],1992722.0,[2084482],[95.6]
267,[267],2475328.0,[2084868],[81.27]
268,[268],2104422.0,[2067538],[98.22]
269,[269],1793780.0,[2080445],[86.22]
270,[270],2327368.0,[2078825],[88.04]
271,[271],3257750.0,[2169109],[49.81]
272,[272],1938508.0,[2058616],[94.17]
273,[273],2300476.0,[2057896],[88.21]
274,[274],2414438.0,[2051315],[82.3]
275,[275],1963700.0,[2051277],[95.73]
276,[276],1952265.0,[2026594],[96.33]
277,[277],1832919.0,[2007665],[91.3]
278,[278],1785901.0,[1970823],[90.62]
279,[279],1684535.0,[1972440],[85.4]
280,[280],2194157.0,[1980050],[89.19]
281,[281],1531731.0,[1974893],[77.56]
282,[282],1656287.0,[1933467],[85.66]
283,[283],1504584.0,[1906687],[78.91]
284,[284],1785727.0,[1934270],[92.32]
285,[285],1971440.0,[1928605],[97.78]
286,[286],1721854.0,[1925154],[89.44]
287,[287],1666662.0,[1901731],[87.64]
288,[288],1911737.0,[1892467],[98.98]
289,[289],2191011.0,[1898220],[84.58]
290,[290],1748025.0,[1891993],[92.39]
291,[291],1882018.0,[1887733],[99.7]
292,[292],1621415.0,[1846180],[87.83]
293,[293],1734089.0,[1843404],[94.07]
294,[294],1679727.0,[1865354],[90.05]
295,[295],1929974.0,[1867849],[96.67]
296,[296],2119970.0,[2006561],[94.35]
297,[297],1743031.0,[1872682],[93.08]
298,[298],2233771.0,[1855917],[79.64]
299,[299],1875945.0,[1855489],[98.9]
300,[300],1529843.0,[1854711],[82.48]
301,[301],2259434.0,[1817069],[75.66]
302,[302],1724733.0,[1831741],[94.16]
303,[303],1347436.0,[1820842],[74.]
304,[304],1770815.0,[1778843],[99.55]
305,[305],1508464.0,[1784165],[84.55]
306,[306],1768563.0,[1790916],[98.75]
307,[307],1245962.0,[1799447],[69.24]
308,[308],1817933.0,[1786386],[98.23]
309,[309],1675286.0,[1747305],[95.88]
310,[310],1644200.0,[1766285],[93.09]
311,[311],1660138.0,[1764233],[94.1]
312,[312],1952955.0,[1762742],[89.21]
313,[313],1291276.0,[1762071],[73.28]
314,[314],1642706.0,[1744213],[94.18]
315,[315],1807616.0,[1744585],[96.39]
316,[316],1511433.0,[1755181],[86.11]
317,[317],1756491.0,[1730773],[98.51]
318,[318],1616304.0,[1726227],[93.63]
319,[319],1530350.0,[1721772],[88.88]
320,[320],1595124.0,[1721611],[92.65]
321,[321],1885750.0,[1717566],[90.21]
322,[322],1122209.0,[1716455],[65.38]
323,[323],1999899.0,[1716438],[83.49]
324,[324],2160343.0,[1711266],[73.76]
325,[325],2258922.0,[1715370],[68.31]
326,[326],1765039.0,[1706495],[96.57]
327,[327],1555854.0,[1694562],[91.81]
328,[328],1517929.0,[1670652],[90.86]
329,[329],1693752.0,[1689717],[99.76]
330,[330],1576306.0,[1665268],[94.66]
331,[331],1469871.0,[1676040],[87.7]
332,[332],1684730.0,[1675819],[99.47]
333,[333],1694105.0,[1661388],[98.03]
334,[334],1370864.0,[1648110],[83.18]
335,[335],1634428.0,[1646142],[99.29]
336,[336],2254925.0,[1649407],[63.29]
337,[337],1671817.0,[1635003],[97.75]
338,[338],1543472.0,[1635088],[94.4]
339,[339],1241777.0,[1623518],[76.49]
340,[340],1426049.0,[1622015],[87.92]
341,[341],1747254.0,[1600856],[90.85]
342,[342],1978728.0,[1619651],[77.83]
343,[343],1700859.0,[1612554],[94.52]
344,[344],1237347.0,[1624601],[76.16]
345,[345],2041186.0,[1607555],[73.03]
346,[346],1196271.0,[1570681],[76.16]
347,[347],1588868.0,[1593694],[99.7]
348,[348],1436170.0,[1593116],[90.15]
349,[349],1670326.0,[1634734],[97.82]
350,[350],1535212.0,[1576492],[97.38]
351,[351],1503653.0,[1572064],[95.65]
352,[352],1227392.0,[1546132],[79.38]
353,[353],1501838.0,[1544486],[97.24]
354,[354],2024580.0,[1589048],[72.59]
355,[355],1535631.0,[1552055],[98.94]
356,[356],1363476.0,[1532632],[88.96]
357,[357],1390755.0,[1517096],[91.67]
358,[358],1470014.0,[1518188],[96.83]
359,[359],1442006.0,[1515356],[95.16]
360,[360],1501627.0,[1515104],[99.11]
361,[361],1593592.0,[1511845],[94.59]
362,[362],1658916.0,[1507084],[89.93]
363,[363],1608223.0,[1504888],[93.13]
364,[364],1655037.0,[1500830],[89.73]
365,[365],2046536.0,[1479859],[61.71]
366,[366],1426085.0,[1459973],[97.68]
367,[367],846353.0,[1468903],[57.62]
368,[368],1375976.0,[1472147],[93.47]
369,[369],1469586.0,[1492903],[98.44]
370,[370],1599187.0,[1475582],[91.62]
371,[371],990830.0,[1462561],[67.75]
372,[372],1196514.0,[1457406],[82.1]
373,[373],1416461.0,[1445248],[98.01]
374,[374],1667379.0,[1441990],[84.37]
375,[375],1296353.0,[1439506],[90.06]
376,[376],1309120.0,[1438056],[91.03]
377,[377],1531842.0,[1430885],[92.94]
378,[378],1412483.0,[1422844],[99.27]
379,[379],1671265.0,[1383867],[79.23]
380,[380],1216100.0,[1395498],[87.14]
381,[381],2785842.0,[1402816],[1.41]
382,[382],1527811.0,[1400397],[90.9]
383,[383],1223430.0,[1397526],[87.54]
384,[384],1295689.0,[1371164],[94.5]
385,[385],1569792.0,[1387779],[86.88]
386,[386],1605365.0,[1387562],[84.3]
387,[387],1366683.0,[1382650],[98.85]
388,[388],1467965.0,[1385515],[94.05]
389,[389],1344635.0,[1373873],[97.87]
390,[390],1927244.0,[1373316],[59.66]
391,[391],1676482.0,[1362634],[76.97]
392,[392],1437079.0,[1362114],[94.5]
393,[393],1437756.0,[1361273],[94.38]
394,[394],1540319.0,[1346754],[85.63]
395,[395],1311454.0,[1346511],[97.4]
396,[396],1395547.0,[1332819],[95.29]
397,[397],1772001.0,[1340149],[67.78]
398,[398],852726.0,[1338411],[63.71]
399,[399],2247049.0,[1329061],[30.93]
400,[400],1097599.0,[1330183],[82.51]
401,[401],1237793.0,[1321751],[93.65]
402,[402],1176499.0,[1308810],[89.89]
403,[403],1501050.0,[1327755],[86.95]
404,[404],1230578.0,[1315735],[93.53]
405,[405],1937959.0,[1344319],[55.84]
406,[406],1599613.0,[1310895],[77.98]
407,[407],1348019.0,[1307873],[96.93]
408,[408],4051229.0,[1311118],[-108.99]
409,[409],1520540.0,[1307226],[83.68]
410,[410],1559002.0,[1306438],[80.67]
411,[411],1160173.0,[1280734],[90.59]
412,[412],1358571.0,[1278894],[93.77]
413,[413],1655932.0,[1262858],[68.87]
414,[414],1402318.0,[1277690],[90.25]
415,[415],889083.0,[1230470],[72.26]
416,[416],1193969.0,[1246185],[95.81]
417,[417],962639.0,[1238064],[77.75]
418,[418],1158599.0,[1214237],[95.42]
419,[419],1084238.0,[1231261],[88.06]
420,[420],1035776.0,[1208310],[85.72]
421,[421],1366394.0,[1243065],[90.08]
422,[422],1153074.0,[1221427],[94.4]
423,[423],1169600.0,[1211890],[96.51]
424,[424],1151795.0,[1219637],[94.44]
425,[425],1253544.0,[1214839],[96.81]
426,[426],662289.0,[1190008],[55.65]
427,[427],1167121.0,[1207732],[96.64]
428,[428],1641789.0,[1208081],[64.1]
429,[429],1288914.0,[1187684],[91.48]
430,[430],1246900.0,[1209363],[96.9]
431,[431],1357064.0,[1202384],[87.14]
432,[432],1574340.0,[1201944],[69.02]
433,[433],1503263.0,[1204600],[75.21]
434,[434],1110843.0,[1201457],[92.46]
435,[435],1319730.0,[1194239],[89.49]
436,[436],1171412.0,[1172586],[99.9]
437,[437],1305578.0,[1177438],[89.12]
438,[438],1451820.0,[1181332],[77.1]
439,[439],1986471.0,[1169839],[30.19]
440,[440],1523076.0,[1168782],[69.69]
441,[441],1684226.0,[1175737],[56.75]
442,[442],1219504.0,[1166025],[95.41]
443,[443],1404705.0,[1163274],[79.25]
444,[444],1318948.0,[1166151],[86.9]
445,[445],1054068.0,[1160021],[90.87]
446,[446],1575299.0,[1169562],[65.31]
447,[447],1344130.0,[1157472],[83.87]
448,[448],1292938.0,[1153201],[87.88]
449,[449],1028802.0,[1149628],[89.49]
450,[450],1364584.0,[1125154],[78.72]
451,[451],998919.0,[1134364],[88.06]
452,[452],1259354.0,[1141222],[89.65]
453,[453],1336004.0,[1122225],[80.95]
454,[454],1199730.0,[1129609],[93.79]
455,[455],1075094.0,[1127329],[95.37]
456,[456],1037724.0,[1106899],[93.75]
457,[457],1134326.0,[1128288],[99.46]
458,[458],1129273.0,[1112238],[98.47]
459,[459],1402855.0,[1118258],[74.55]
460,[460],1272116.0,[1085447],[82.8]
461,[461],1194330.0,[1111284],[92.53]
462,[462],1739513.0,[1110523],[43.36]
463,[463],1346342.0,[1110274],[78.74]
464,[464],1186982.0,[1101678],[92.26]
465,[465],1114989.0,[1081752],[96.93]
466,[466],1084264.0,[1068004],[98.48]
467,[467],1388934.0,[1077238],[71.07]
468,[468],1275818.0,[1081096],[81.99]
469,[469],1309567.0,[1075333],[78.22]
470,[470],860984.0,[1067707],[80.64]
471,[471],1827277.0,[1069864],[29.2]
472,[472],1052791.0,[1047062],[99.45]
473,[473],1054128.0,[1063442],[99.12]
474,[474],1154751.0,[1059350],[90.99]
475,[475],1083635.0,[1044659],[96.27]
476,[476],1416147.0,[1032792],[62.88]
477,[477],1037333.0,[1043602],[99.4]
478,[478],1184869.0,[1046313],[86.76]
479,[479],1348876.0,[1048280],[71.32]
480,[480],1484954.0,[1027050],[55.42]
481,[481],614735.0,[1051257],[58.48]
482,[482],804391.0,[1025302],[78.45]
483,[483],2181441.0,[1012310],[-15.49]
484,[484],1245927.0,[1028384],[78.85]
485,[485],1320825.0,[1027782],[71.49]
486,[486],883974.0,[1027436],[86.04]
487,[487],1388253.0,[1019309],[63.8]
488,[488],1132955.0,[1015832],[88.47]
489,[489],897919.0,[1007729],[89.1]
490,[490],1239511.0,[1025243],[79.1]
491,[491],817166.0,[990223],[82.52]
492,[492],1132090.0,[1014595],[88.42]
493,[493],1220353.0,[1003406],[78.38]
494,[494],746055.0,[999030],[74.68]
495,[495],472315.0,[991417],[47.64]
496,[496],1172233.0,[990111],[81.61]
497,[497],661682.0,[972431],[68.04]
498,[498],992788.0,[989906],[99.71]
499,[499],771649.0,[986923],[78.19]
500,[500],1149222.0,[988451],[83.74]
501,[501],698442.0,[980387],[71.24]
502,[502],790734.0,[979509],[80.73]
503,[503],767437.0,[986287],[77.81]
504,[504],836038.0,[975462],[85.71]
505,[505],827571.0,[967654],[85.52]
506,[506],366099.0,[978785],[37.4]
507,[507],1187575.0,[974262],[78.11]
508,[508],798305.0,[970373],[82.27]
509,[509],1359418.0,[971482],[60.07]
510,[510],820386.0,[978413],[83.85]
511,[511],815279.0,[959578],[84.96]
512,[512],808929.0,[949896],[85.16]
513,[513],801538.0,[956154],[83.83]
514,[514],1304563.0,[956103],[63.55]
515,[515],764751.0,[953871],[80.17]
516,[516],790476.0,[937224],[84.34]
517,[517],1278294.0,[953305],[65.91]
518,[518],315574.0,[935168],[33.75]
519,[519],844771.0,[981294],[86.09]
520,[520],824448.0,[936945],[87.99]
521,[521],859322.0,[956198],[89.87]
522,[522],809126.0,[943806],[85.73]
523,[523],820790.0,[945172],[86.84]
524,[524],734551.0,[921111],[79.75]
525,[525],660224.0,[931953],[70.84]
526,[526],581710.0,[926107],[62.81]
527,[527],961062.0,[963763],[99.72]
528,[528],869786.0,[921317],[94.41]
529,[529],894817.0,[919834],[97.28]
530,[530],497845.0,[918823],[54.18]
531,[531],664787.0,[905624],[73.41]
532,[532],704700.0,[898000],[78.47]
533,[533],718082.0,[904143],[79.42]
534,[534],302360.0,[903195],[33.48]
535,[535],1451399.0,[953682],[47.81]
536,[536],878650.0,[893027],[98.39]
537,[537],773471.0,[888836],[87.02]
538,[538],350444.0,[884988],[39.6]
539,[539],648685.0,[865658],[74.94]
540,[540],738873.0,[875631],[84.38]
541,[541],736456.0,[877408],[83.94]
542,[542],796225.0,[873396],[91.16]
543,[543],1126934.0,[860340],[69.01]
544,[544],494606.0,[857038],[57.71]
545,[545],944044.0,[870785],[91.59]
546,[546],659525.0,[870759],[75.74]
547,[547],737495.0,[921788],[80.01]
548,[548],683215.0,[867386],[78.77]
549,[549],936389.0,[864757],[91.72]
550,[550],830808.0,[858402],[96.79]
551,[551],443616.0,[846903],[52.38]
552,[552],757536.0,[855980],[88.5]
553,[553],866443.0,[854377],[98.59]
554,[554],972594.0,[841125],[84.37]
555,[555],779134.0,[848148],[91.86]
556,[556],749654.0,[849635],[88.23]
557,[557],796376.0,[837500],[95.09]
558,[558],830589.0,[838126],[99.1]
559,[559],666097.0,[827647],[80.48]
560,[560],733192.0,[870887],[84.19]
561,[561],574791.0,[828025],[69.42]
562,[562],671420.0,[825517],[81.33]
563,[563],697169.0,[827040],[84.3]
564,[564],1088043.0,[832894],[69.37]
565,[565],749800.0,[823624],[91.04]
566,[566],755394.0,[820995],[92.01]
567,[567],705709.0,[815991],[86.48]
568,[568],695587.0,[809827],[85.89]
569,[569],822561.0,[800006],[97.18]
570,[570],382046.0,[794475],[48.09]
571,[571],748269.0,[806709],[92.76]
572,[572],853107.0,[808908],[94.54]
573,[573],740226.0,[798718],[92.68]
574,[574],601961.0,[800062],[75.24]
575,[575],764319.0,[814570],[93.83]
576,[576],708813.0,[777985],[91.11]
577,[577],717811.0,[790959],[90.75]
578,[578],783311.0,[790370],[99.11]
579,[579],848719.0,[784031],[91.75]
580,[580],683680.0,[781516],[87.48]
581,[581],734511.0,[778493],[94.35]
582,[582],735067.0,[771699],[95.25]
583,[583],798016.0,[790181],[99.01]
584,[584],569514.0,[768658],[74.09]
585,[585],793344.0,[765259],[96.33]
586,[586],683106.0,[764072],[89.4]
587,[587],718492.0,[765961],[93.8]
588,[588],735240.0,[762370],[96.44]
589,[589],568183.0,[758195],[74.94]
590,[590],706711.0,[753569],[93.78]
591,[591],548416.0,[749146],[73.21]
592,[592],610475.0,[729834],[83.65]
593,[593],441196.0,[730934],[60.36]
594,[594],702494.0,[725031],[96.89]
595,[595],610539.0,[731584],[83.45]
596,[596],646453.0,[731212],[88.41]
597,[597],641802.0,[731706],[87.71]
598,[598],1258795.0,[719587],[25.07]
599,[599],660359.0,[715887],[92.24]
600,[600],667964.0,[715800],[93.32]
601,[601],677276.0,[716491],[94.53]
602,[602],642067.0,[714136],[89.91]
603,[603],735219.0,[709734],[96.41]
604,[604],618373.0,[696382],[88.8]
605,[605],509305.0,[693874],[73.4]
606,[606],731999.0,[698306],[95.17]
607,[607],700768.0,[710117],[98.68]
608,[608],533374.0,[693836],[76.87]
609,[609],775166.0,[688639],[87.44]
610,[610],669848.0,[696436],[96.18]
611,[611],163362.0,[694539],[23.52]
612,[612],656773.0,[700272],[93.79]
613,[613],688188.0,[689071],[99.87]
614,[614],885037.0,[675255],[68.93]
615,[615],629370.0,[671845],[93.68]
616,[616],503623.0,[676155],[74.48]
617,[617],727916.0,[681945],[93.26]
618,[618],333126.0,[680606],[48.95]
619,[619],359011.0,[675966],[53.11]
620,[620],236256.0,[661366],[35.72]
621,[621],509477.0,[672340],[75.78]
622,[622],934854.0,[668977],[60.26]
623,[623],503647.0,[655078],[76.88]
624,[624],576812.0,[651978],[88.47]
625,[625],588763.0,[660172],[89.18]
626,[626],585170.0,[644276],[90.83]
627,[627],883274.0,[654407],[65.03]
628,[628],677387.0,[654386],[96.49]
629,[629],780126.0,[654212],[80.75]
630,[630],576563.0,[653287],[88.26]
631,[631],486889.0,[644717],[75.52]
632,[632],615159.0,[652178],[94.32]
633,[633],519614.0,[640704],[81.1]
634,[634],584314.0,[647305],[90.27]
635,[635],704007.0,[645922],[91.01]
636,[636],573953.0,[646826],[88.73]
637,[637],579298.0,[645151],[89.79]
638,[638],583934.0,[644652],[90.58]
639,[639],494087.0,[634100],[77.92]
640,[640],516696.0,[641323],[80.57]
641,[641],495014.0,[635579],[77.88]
642,[642],807091.0,[636631],[73.22]
643,[643],662380.0,[635235],[95.73]
644,[644],551290.0,[635740],[86.72]
645,[645],592246.0,[622486],[95.14]
646,[646],678954.0,[634150],[92.93]
647,[647],883452.0,[628576],[59.45]
648,[648],896944.0,[628359],[57.26]
