,index,prediction,realValue,accuracy
175,[175],1565247.0,[2858750],[54.75]
176,[176],2539520.0,[2860786],[88.77]
177,[177],2287422.0,[2841828],[80.49]
178,[178],2258124.0,[2847340],[79.31]
179,[179],2614052.0,[2836774],[92.15]
180,[180],2562661.0,[2818993],[90.91]
181,[181],2927765.0,[2812427],[95.9]
182,[182],2265350.0,[2853500],[79.39]
183,[183],3231467.0,[2801949],[84.67]
184,[184],4425939.0,[2792705],[41.52]
185,[185],2108360.0,[2773794],[76.01]
186,[186],4453677.0,[2723028],[36.44]
187,[187],2511108.0,[2744413],[91.5]
188,[188],2936125.0,[2735721],[92.67]
189,[189],2455301.0,[2684798],[91.45]
190,[190],1181967.0,[2722574],[43.41]
191,[191],2938190.0,[2729827],[92.37]
192,[192],2544257.0,[2718237],[93.6]
193,[193],2604751.0,[2718158],[95.83]
194,[194],2060485.0,[2694436],[76.47]
195,[195],1931100.0,[2665886],[72.44]
196,[196],1765407.0,[2642483],[66.81]
197,[197],2969754.0,[2675618],[89.01]
198,[198],2964103.0,[2711094],[90.67]
199,[199],3619649.0,[2658589],[63.85]
200,[200],2074710.0,[2654817],[78.15]
201,[201],2474000.0,[2625686],[94.22]
202,[202],2279844.0,[2625636],[86.83]
203,[203],1925469.0,[2636385],[73.03]
204,[204],3118528.0,[2614601],[80.73]
205,[205],2673250.0,[2611966],[97.65]
206,[206],2233085.0,[2571814],[86.83]
207,[207],2056039.0,[2601761],[79.02]
208,[208],2955921.0,[2601572],[86.38]
209,[209],2075796.0,[2595625],[79.97]
210,[210],4082416.0,[2594420],[42.65]
211,[211],1496850.0,[2554960],[58.59]
212,[212],2413326.0,[2588628],[93.23]
213,[213],2866768.0,[2564340],[88.21]
214,[214],2458529.0,[2539113],[96.83]
215,[215],2713287.0,[2534979],[92.97]
216,[216],2933970.0,[2537438],[84.37]
217,[217],2186355.0,[2520700],[86.74]
218,[218],3232723.0,[2515501],[71.49]
219,[219],2712768.0,[2475797],[90.43]
220,[220],1985336.0,[2452245],[80.96]
221,[221],2344145.0,[2436884],[96.19]
222,[222],1872441.0,[2434435],[76.91]
223,[223],3373441.0,[2444180],[61.98]
224,[224],2182669.0,[2421197],[90.15]
225,[225],2606369.0,[2393103],[91.09]
226,[226],3778152.0,[2394487],[42.21]
227,[227],1835840.0,[2359061],[77.82]
228,[228],2073580.0,[2376266],[87.26]
229,[229],1906170.0,[2368267],[80.49]
230,[230],2438113.0,[2367942],[97.04]
231,[231],2272485.0,[2359273],[96.32]
232,[232],2197700.0,[2342579],[93.82]
233,[233],3648402.0,[2541603],[56.45]
234,[234],1530427.0,[2318748],[66.]
235,[235],2729757.0,[2310206],[81.84]
236,[236],1491892.0,[2308646],[64.62]
237,[237],2445620.0,[2299751],[93.66]
238,[238],2269438.0,[2282744],[99.42]
239,[239],1400268.0,[2243484],[62.41]
240,[240],1492912.0,[2262758],[65.98]
241,[241],1789520.0,[2224118],[80.46]
242,[242],1385717.0,[2292172],[60.45]
243,[243],2205461.0,[2256913],[97.72]
244,[244],2519624.0,[2254236],[88.23]
245,[245],2301726.0,[2241687],[97.32]
246,[246],1526080.0,[2239156],[68.15]
247,[247],3136768.0,[2206948],[57.87]
248,[248],3799147.0,[2242510],[30.59]
249,[249],1606594.0,[2184425],[73.55]
250,[250],1232046.0,[2205160],[55.87]
251,[251],2364741.0,[2202509],[92.63]
252,[252],2436693.0,[2192525],[88.86]
253,[253],2670407.0,[2192276],[78.19]
254,[254],2074760.0,[2147012],[96.63]
255,[255],2189575.0,[2182227],[99.66]
256,[256],4069059.0,[2260512],[19.99]
257,[257],3070694.0,[2165401],[58.19]
258,[258],2838265.0,[2130645],[66.79]
259,[259],2099217.0,[2135509],[98.3]
260,[260],2162837.0,[2142670],[99.06]
261,[261],2352991.0,[2138425],[89.97]
262,[262],2104684.0,[2141155],[98.3]
263,[263],2250247.0,[2108561],[93.28]
264,[264],1346925.0,[2069546],[65.08]
265,[265],1891840.0,[2095592],[90.28]
266,[266],2010238.0,[2084482],[96.44]
267,[267],3142748.0,[2084868],[49.26]
268,[268],2341266.0,[2067538],[86.76]
269,[269],1574844.0,[2080445],[75.7]
270,[270],1909752.0,[2078825],[91.87]
271,[271],3014875.0,[2169109],[61.01]
272,[272],2235554.0,[2058616],[91.4]
273,[273],2725893.0,[2057896],[67.54]
274,[274],2892864.0,[2051315],[58.98]
275,[275],2469347.0,[2051277],[79.62]
276,[276],1938309.0,[2026594],[95.64]
277,[277],1391374.0,[2007665],[69.3]
278,[278],1546321.0,[1970823],[78.46]
279,[279],1331155.0,[1972440],[67.49]
280,[280],2383326.0,[1980050],[79.63]
281,[281],1367064.0,[1974893],[69.22]
282,[282],1451331.0,[1933467],[75.06]
283,[283],546512.0,[1906687],[28.66]
284,[284],1622923.0,[1934270],[83.9]
285,[285],1734338.0,[1928605],[89.93]
286,[286],1276355.0,[1925154],[66.3]
287,[287],1312197.0,[1901731],[69.]
288,[288],2222027.0,[1892467],[82.59]
289,[289],2357679.0,[1898220],[75.8]
290,[290],1773415.0,[1891993],[93.73]
291,[291],1825370.0,[1887733],[96.7]
292,[292],1158297.0,[1846180],[62.74]
293,[293],1638455.0,[1843404],[88.88]
294,[294],1022164.0,[1865354],[54.8]
295,[295],1625761.0,[1867849],[87.04]
296,[296],2372238.0,[2006561],[81.78]
297,[297],1918733.0,[1872682],[97.54]
298,[298],1919836.0,[1855917],[96.56]
299,[299],1603409.0,[1855489],[86.41]
300,[300],1363835.0,[1854711],[73.53]
301,[301],3212257.0,[1817069],[23.22]
302,[302],1257574.0,[1831741],[68.65]
303,[303],1412845.0,[1820842],[77.59]
304,[304],2089931.0,[1778843],[82.51]
305,[305],1502736.0,[1784165],[84.23]
306,[306],1521799.0,[1790916],[84.97]
307,[307],1030146.0,[1799447],[57.25]
308,[308],1923998.0,[1786386],[92.3]
309,[309],1266125.0,[1747305],[72.46]
310,[310],1656458.0,[1766285],[93.78]
311,[311],1198671.0,[1764233],[67.94]
312,[312],2496663.0,[1762742],[58.36]
313,[313],551911.0,[1762071],[31.32]
314,[314],1339285.0,[1744213],[76.78]
315,[315],2110869.0,[1744585],[79.]
316,[316],1096292.0,[1755181],[62.46]
317,[317],1893280.0,[1730773],[90.61]
318,[318],1510142.0,[1726227],[87.48]
319,[319],989071.0,[1721772],[57.44]
320,[320],1316094.0,[1721611],[76.45]
321,[321],2006947.0,[1717566],[83.15]
322,[322],1042737.0,[1716455],[60.75]
323,[323],2422935.0,[1716438],[58.84]
324,[324],1674606.0,[1711266],[97.86]
325,[325],3171983.0,[1715370],[15.08]
326,[326],1993809.0,[1706495],[83.16]
327,[327],1267794.0,[1694562],[74.82]
328,[328],1554648.0,[1670652],[93.06]
329,[329],1638814.0,[1689717],[96.99]
330,[330],1152173.0,[1665268],[69.19]
331,[331],1527609.0,[1676040],[91.14]
332,[332],1671881.0,[1675819],[99.76]
333,[333],1963176.0,[1661388],[81.84]
334,[334],879356.0,[1648110],[53.36]
335,[335],1559551.0,[1646142],[94.74]
336,[336],2601350.0,[1649407],[42.29]
337,[337],1835547.0,[1635003],[87.73]
338,[338],1201877.0,[1635088],[73.51]
339,[339],1078178.0,[1623518],[66.41]
340,[340],1111466.0,[1622015],[68.52]
341,[341],1911087.0,[1600856],[80.62]
342,[342],1952429.0,[1619651],[79.45]
343,[343],2023607.0,[1612554],[74.51]
344,[344],1208989.0,[1624601],[74.42]
345,[345],2011909.0,[1607555],[74.85]
346,[346],757747.0,[1570681],[48.24]
347,[347],1653958.0,[1593694],[96.22]
348,[348],1015276.0,[1593116],[63.73]
349,[349],1397673.0,[1634734],[85.5]
350,[350],1457293.0,[1576492],[92.44]
351,[351],1714462.0,[1572064],[90.94]
352,[352],1066589.0,[1546132],[68.98]
353,[353],1344009.0,[1544486],[87.02]
354,[354],1643917.0,[1589048],[96.55]
355,[355],1515176.0,[1552055],[97.62]
356,[356],1021379.0,[1532632],[66.64]
357,[357],1258555.0,[1517096],[82.96]
358,[358],1145785.0,[1518188],[75.47]
359,[359],1416023.0,[1515356],[93.44]
360,[360],1218963.0,[1515104],[80.45]
361,[361],1551237.0,[1511845],[97.39]
362,[362],1481796.0,[1507084],[98.32]
363,[363],1415055.0,[1504888],[94.03]
364,[364],2126649.0,[1500830],[58.3]
365,[365],1652545.0,[1479859],[88.33]
366,[366],1596272.0,[1459973],[90.66]
367,[367],937328.0,[1468903],[63.81]
368,[368],1415293.0,[1472147],[96.14]
369,[369],1204315.0,[1492903],[80.67]
370,[370],1845069.0,[1475582],[74.96]
371,[371],1120161.0,[1462561],[76.59]
372,[372],732583.0,[1457406],[50.27]
373,[373],974791.0,[1445248],[67.45]
374,[374],1675141.0,[1441990],[83.83]
375,[375],1057223.0,[1439506],[73.44]
376,[376],1000146.0,[1438056],[69.55]
377,[377],1814419.0,[1430885],[73.2]
378,[378],1268931.0,[1422844],[89.18]
379,[379],2367401.0,[1383867],[28.93]
380,[380],1140412.0,[1395498],[81.72]
381,[381],2501008.0,[1402816],[21.72]
382,[382],1484552.0,[1400397],[93.99]
383,[383],1204476.0,[1397526],[86.19]
384,[384],1061299.0,[1371164],[77.4]
385,[385],1598000.0,[1387779],[84.85]
386,[386],2189733.0,[1387562],[42.19]
387,[387],1080797.0,[1382650],[78.17]
388,[388],1222897.0,[1385515],[88.26]
389,[389],1262526.0,[1373873],[91.9]
390,[390],2878945.0,[1373316],[-9.63]
391,[391],2165824.0,[1362634],[41.06]
392,[392],1520116.0,[1362114],[88.4]
393,[393],1546828.0,[1361273],[86.37]
394,[394],1674482.0,[1346754],[75.67]
395,[395],1145606.0,[1346511],[85.08]
396,[396],1398381.0,[1332819],[95.08]
397,[397],2547354.0,[1340149],[9.92]
398,[398],718886.0,[1338411],[53.71]
399,[399],3415788.0,[1329061],[-57.01]
400,[400],934583.0,[1330183],[70.26]
401,[401],919603.0,[1321751],[69.57]
402,[402],810055.0,[1308810],[61.89]
403,[403],1597359.0,[1327755],[79.69]
404,[404],717711.0,[1315735],[54.55]
405,[405],2685063.0,[1344319],[0.27]
406,[406],2385685.0,[1310895],[18.01]
407,[407],1153725.0,[1307873],[88.21]
408,[408],2749353.0,[1311118],[-9.7]
409,[409],1754169.0,[1307226],[65.81]
410,[410],1912886.0,[1306438],[53.58]
411,[411],1414986.0,[1280734],[89.52]
412,[412],1588103.0,[1278894],[75.82]
413,[413],1813662.0,[1262858],[56.38]
414,[414],1246219.0,[1277690],[97.54]
415,[415],962347.0,[1230470],[78.21]
416,[416],1378060.0,[1246185],[89.42]
417,[417],817189.0,[1238064],[66.01]
418,[418],884951.0,[1214237],[72.88]
419,[419],846714.0,[1231261],[68.77]
420,[420],1188882.0,[1208310],[98.39]
421,[421],1623506.0,[1243065],[69.39]
422,[422],886719.0,[1221427],[72.6]
423,[423],879454.0,[1211890],[72.57]
424,[424],903046.0,[1219637],[74.04]
425,[425],1232939.0,[1214839],[98.51]
426,[426],636025.0,[1190008],[53.45]
427,[427],1027334.0,[1207732],[85.06]
428,[428],2045321.0,[1208081],[30.7]
429,[429],1339882.0,[1187684],[87.19]
430,[430],1101046.0,[1209363],[91.04]
431,[431],1759343.0,[1202384],[53.68]
432,[432],1624223.0,[1201944],[64.87]
433,[433],1294613.0,[1204600],[92.53]
434,[434],1025077.0,[1201457],[85.32]
435,[435],1704074.0,[1194239],[57.31]
436,[436],1507430.0,[1172586],[71.44]
437,[437],1523154.0,[1177438],[70.64]
438,[438],1506181.0,[1181332],[72.5]
439,[439],1471279.0,[1169839],[74.23]
440,[440],2055367.0,[1168782],[24.14]
441,[441],2206235.0,[1175737],[12.35]
442,[442],1109862.0,[1166025],[95.18]
443,[443],1797605.0,[1163274],[45.47]
444,[444],1565329.0,[1166151],[65.77]
445,[445],932627.0,[1160021],[80.4]
446,[446],2193926.0,[1169562],[12.41]
447,[447],1473523.0,[1157472],[72.69]
448,[448],1400731.0,[1153201],[78.54]
449,[449],1113470.0,[1149628],[96.85]
450,[450],1625353.0,[1125154],[55.54]
451,[451],817929.0,[1134364],[72.1]
452,[452],1502253.0,[1141222],[68.36]
453,[453],1772027.0,[1122225],[42.1]
454,[454],1327212.0,[1129609],[82.51]
455,[455],741087.0,[1127329],[65.74]
456,[456],805610.0,[1106899],[72.78]
457,[457],1044368.0,[1128288],[92.56]
458,[458],1336952.0,[1112238],[79.8]
459,[459],1622066.0,[1118258],[54.95]
460,[460],1315133.0,[1085447],[78.84]
461,[461],1185539.0,[1111284],[93.32]
462,[462],1764797.0,[1110523],[41.08]
463,[463],2036368.0,[1110274],[16.59]
464,[464],1407178.0,[1101678],[72.27]
465,[465],1339381.0,[1081752],[76.18]
466,[466],1315565.0,[1068004],[76.82]
467,[467],1497273.0,[1077238],[61.01]
468,[468],1252572.0,[1081096],[84.14]
469,[469],1553280.0,[1075333],[55.55]
470,[470],639355.0,[1067707],[59.88]
471,[471],1503620.0,[1069864],[59.46]
472,[472],918377.0,[1047062],[87.71]
473,[473],912185.0,[1063442],[85.78]
474,[474],1305003.0,[1059350],[76.81]
475,[475],1141044.0,[1044659],[90.77]
476,[476],1973664.0,[1032792],[8.9]
477,[477],1519891.0,[1043602],[54.36]
478,[478],1284979.0,[1046313],[77.19]
479,[479],1667530.0,[1048280],[40.93]
480,[480],1322487.0,[1027050],[71.23]
481,[481],591922.0,[1051257],[56.31]
482,[482],1025779.0,[1025302],[99.95]
483,[483],2133145.0,[1012310],[-10.72]
484,[484],1358351.0,[1028384],[67.91]
485,[485],1716324.0,[1027782],[33.01]
486,[486],582090.0,[1027436],[56.65]
487,[487],1719621.0,[1019309],[31.3]
488,[488],1116238.0,[1015832],[90.12]
489,[489],671082.0,[1007729],[66.59]
490,[490],1733041.0,[1025243],[30.96]
491,[491],628272.0,[990223],[63.45]
492,[492],1331801.0,[1014595],[68.74]
493,[493],1218920.0,[1003406],[78.52]
494,[494],949707.0,[999030],[95.06]
495,[495],770066.0,[991417],[77.67]
496,[496],1603234.0,[990111],[38.08]
497,[497],450701.0,[972431],[46.35]
498,[498],835323.0,[989906],[84.38]
499,[499],652858.0,[986923],[66.15]
500,[500],1011596.0,[988451],[97.66]
501,[501],325813.0,[980387],[33.23]
502,[502],610700.0,[979509],[62.35]
503,[503],195985.0,[986287],[19.87]
504,[504],587551.0,[975462],[60.23]
505,[505],889613.0,[967654],[91.94]
506,[506],277969.0,[978785],[28.4]
507,[507],1657214.0,[974262],[29.9]
508,[508],244856.0,[970373],[25.23]
509,[509],1965604.0,[971482],[-2.33]
510,[510],303352.0,[978413],[31.]
511,[511],651289.0,[959578],[67.87]
512,[512],885718.0,[949896],[93.24]
513,[513],680287.0,[956154],[71.15]
514,[514],1803403.0,[956103],[11.38]
515,[515],390992.0,[953871],[40.99]
516,[516],782404.0,[937224],[83.48]
517,[517],2150975.0,[953305],[-25.63]
518,[518],130551.0,[935168],[13.96]
519,[519],688080.0,[981294],[70.12]
520,[520],249366.0,[936945],[26.61]
521,[521],904585.0,[956198],[94.6]
522,[522],427866.0,[943806],[45.33]
523,[523],644234.0,[945172],[68.16]
524,[524],181390.0,[921111],[19.69]
525,[525],18238.0,[931953],[1.96]
526,[526],212426.0,[926107],[22.94]
527,[527],416615.0,[963763],[43.23]
528,[528],937434.0,[921317],[98.25]
529,[529],403553.0,[919834],[43.87]
530,[530],506664.0,[918823],[55.14]
531,[531],275712.0,[905624],[30.44]
532,[532],400582.0,[898000],[44.61]
533,[533],399402.0,[904143],[44.17]
534,[534],450055.0,[903195],[49.83]
535,[535],687249.0,[953682],[72.06]
536,[536],615593.0,[893027],[68.93]
537,[537],381118.0,[888836],[42.88]
538,[538],355566.0,[884988],[40.18]
539,[539],285907.0,[865658],[33.03]
540,[540],698780.0,[875631],[79.8]
541,[541],1055570.0,[877408],[79.69]
542,[542],767604.0,[873396],[87.89]
543,[543],1641480.0,[860340],[9.21]
544,[544],566967.0,[857038],[66.15]
545,[545],1008665.0,[870785],[84.17]
546,[546],269452.0,[870759],[30.94]
547,[547],203311.0,[921788],[22.06]
548,[548],110763.0,[867386],[12.77]
549,[549],463054.0,[864757],[53.55]
550,[550],1120180.0,[858402],[69.5]
551,[551],-88757.0,[846903],[-10.48]
552,[552],568160.0,[855980],[66.38]
553,[553],620509.0,[854377],[72.63]
554,[554],1332927.0,[841125],[41.53]
555,[555],509595.0,[848148],[60.08]
556,[556],760613.0,[849635],[89.52]
557,[557],795700.0,[837500],[95.01]
558,[558],579061.0,[838126],[69.09]
559,[559],278809.0,[827647],[33.69]
560,[560],229289.0,[870887],[26.33]
561,[561],703422.0,[828025],[84.95]
562,[562],343778.0,[825517],[41.64]
563,[563],362910.0,[827040],[43.88]
564,[564],1476069.0,[832894],[22.78]
565,[565],700067.0,[823624],[85.]
566,[566],452025.0,[820995],[55.06]
567,[567],650421.0,[815991],[79.71]
568,[568],568472.0,[809827],[70.2]
569,[569],862155.0,[800006],[92.23]
570,[570],442834.0,[794475],[55.74]
571,[571],541072.0,[806709],[67.07]
572,[572],1019256.0,[808908],[74.]
573,[573],710962.0,[798718],[89.01]
574,[574],120064.0,[800062],[15.01]
575,[575],670994.0,[814570],[82.37]
576,[576],768753.0,[777985],[98.81]
577,[577],173145.0,[790959],[21.89]
578,[578],1198334.0,[790370],[48.38]
579,[579],1409322.0,[784031],[20.25]
580,[580],466819.0,[781516],[59.73]
581,[581],568735.0,[778493],[73.06]
582,[582],1335483.0,[771699],[26.94]
583,[583],900930.0,[790181],[85.98]
584,[584],118496.0,[768658],[15.42]
585,[585],766218.0,[765259],[99.87]
586,[586],477898.0,[764072],[62.55]
587,[587],1240299.0,[765961],[38.07]
588,[588],388361.0,[762370],[50.94]
589,[589],289689.0,[758195],[38.21]
590,[590],978828.0,[753569],[70.11]
591,[591],443562.0,[749146],[59.21]
592,[592],66225.0,[729834],[9.07]
593,[593],435398.0,[730934],[59.57]
594,[594],640567.0,[725031],[88.35]
595,[595],375280.0,[731584],[51.3]
596,[596],360378.0,[731212],[49.29]
597,[597],239971.0,[731706],[32.8]
598,[598],1331455.0,[719587],[14.97]
599,[599],643158.0,[715887],[89.84]
600,[600],861721.0,[715800],[79.61]
601,[601],573382.0,[716491],[80.03]
602,[602],179630.0,[714136],[25.15]
603,[603],559777.0,[709734],[78.87]
604,[604],936028.0,[696382],[65.59]
605,[605],219513.0,[693874],[31.64]
606,[606],801581.0,[698306],[85.21]
607,[607],586974.0,[710117],[82.66]
608,[608],674574.0,[693836],[97.22]
609,[609],806345.0,[688639],[82.91]
610,[610],742018.0,[696436],[93.46]
611,[611],231751.0,[694539],[33.37]
612,[612],452357.0,[700272],[64.6]
613,[613],198291.0,[689071],[28.78]
614,[614],930706.0,[675255],[62.17]
615,[615],791220.0,[671845],[82.23]
616,[616],504497.0,[676155],[74.61]
617,[617],730323.0,[681945],[92.91]
618,[618],325362.0,[680606],[47.8]
619,[619],371981.0,[675966],[55.03]
620,[620],275309.0,[661366],[41.63]
621,[621],77736.0,[672340],[11.56]
622,[622],929164.0,[668977],[61.11]
623,[623],199189.0,[655078],[30.41]
624,[624],795190.0,[651978],[78.03]
625,[625],534911.0,[660172],[81.03]
626,[626],42731.0,[644276],[6.63]
627,[627],1397520.0,[654407],[-13.56]
628,[628],618376.0,[654386],[94.5]
629,[629],828547.0,[654212],[73.35]
630,[630],266808.0,[653287],[40.84]
631,[631],-186441.0,[644717],[-28.92]
632,[632],425401.0,[652178],[65.23]
633,[633],467440.0,[640704],[72.96]
634,[634],145306.0,[647305],[22.45]
635,[635],1021422.0,[645922],[41.87]
636,[636],519291.0,[646826],[80.28]
637,[637],1061455.0,[645151],[35.47]
638,[638],547812.0,[644652],[84.98]
639,[639],142925.0,[634100],[22.54]
640,[640],226122.0,[641323],[35.26]
641,[641],175556.0,[635579],[27.62]
642,[642],1073389.0,[636631],[31.4]
643,[643],671522.0,[635235],[94.29]
644,[644],262679.0,[635740],[41.32]
645,[645],1179806.0,[622486],[10.47]
646,[646],1157400.0,[634150],[17.49]
647,[647],1113568.0,[628576],[22.84]
648,[648],1879398.0,[628359],[-99.1]
