,index,prediction,realValue,accuracy
236,236,2302852,2308646,99.75
237,237,2379083,2299751,96.55
238,238,2282135,2282744,99.97
239,239,2414167,2243484,92.39
240,240,2580944,2262758,85.94
241,241,2224087,2224118,100.0
242,242,2296295,2292172,99.82
243,243,2246970,2256913,99.56
244,244,2476253,2254236,90.15
245,245,2240615,2241687,99.95
246,246,2242525,2239156,99.85
247,247,2029187,2206948,91.95
248,248,2240900,2242510,99.93
249,249,2185452,2184425,99.95
250,250,2359007,2205160,93.02
251,251,2121725,2202509,96.33
252,252,2197366,2192525,99.78
253,253,2188029,2192276,99.81
254,254,2201361,2147012,97.47
255,255,2187306,2182227,99.77
256,256,2260779,2260512,99.99
257,257,2164929,2165401,99.98
258,258,2136647,2130645,99.72
259,259,2124259,2135509,99.47
260,260,2142833,2142670,99.99
261,261,2249905,2138425,94.79
262,262,2142012,2141155,99.96
263,263,2116121,2108561,99.64
264,264,2070919,2069546,99.93
265,265,2099857,2095592,99.8
266,266,2083674,2084482,99.96
267,267,2084532,2084868,99.98
268,268,2068338,2067538,99.96
269,269,2077339,2080445,99.85
270,270,1902885,2078825,91.54
271,271,2366653,2169109,90.89
272,272,2052293,2058616,99.69
273,273,2061256,2057896,99.84
274,274,2042487,2051315,99.57
275,275,2351780,2051277,85.35
276,276,2027736,2026594,99.94
277,277,2011962,2007665,99.79
278,278,1973930,1970823,99.84
279,279,1967240,1972440,99.74
280,280,1985559,1980050,99.72
281,281,1973777,1974893,99.94
282,282,1939153,1933467,99.71
283,283,1907099,1906687,99.98
284,284,1937159,1934270,99.85
285,285,1927868,1928605,99.96
286,286,1925068,1925154,100.0
287,287,1906030,1901731,99.77
288,288,1894156,1892467,99.91
289,289,1241891,1898220,65.42
290,290,1895639,1891993,99.81
291,291,1885548,1887733,99.88
292,292,1846830,1846180,99.96
293,293,1846583,1843404,99.83
294,294,1868276,1865354,99.84
295,295,1868644,1867849,99.96
296,296,2002906,2006561,99.82
297,297,1967494,1872682,94.94
298,298,2018319,1855917,91.25
299,299,1860503,1855489,99.73
300,300,1947883,1854711,94.98
301,301,1820996,1817069,99.78
302,302,1832274,1831741,99.97
303,303,1762312,1820842,96.79
304,304,1777889,1778843,99.95
305,305,1643532,1784165,92.12
306,306,1789827,1790916,99.94
307,307,1940932,1799447,92.14
308,308,1780882,1786386,99.69
309,309,1748874,1747305,99.91
310,310,1765627,1766285,99.96
311,311,1765980,1764233,99.9
312,312,1761325,1762742,99.92
313,313,1760603,1762071,99.92
314,314,1742328,1744213,99.89
315,315,1747717,1744585,99.82
316,316,1817851,1755181,96.43
317,317,1734765,1730773,99.77
318,318,1724524,1726227,99.9
319,319,1721520,1721772,99.99
320,320,1720496,1721611,99.94
321,321,1718943,1717566,99.92
322,322,1826462,1716455,93.59
323,323,1720344,1716438,99.77
324,324,1846361,1711266,92.11
325,325,1723126,1715370,99.55
326,326,1709196,1706495,99.84
327,327,1698894,1694562,99.74
328,328,1676224,1670652,99.67
329,329,1697443,1689717,99.54
330,330,1663749,1665268,99.91
331,331,1647633,1676040,98.31
332,332,1543619,1675819,92.11
333,333,1658332,1661388,99.82
334,334,1648002,1648110,99.99
335,335,1647968,1646142,99.89
336,336,1679519,1649407,98.17
337,337,1635449,1635003,99.97
338,338,1636575,1635088,99.91
339,339,1769933,1623518,90.98
340,340,1622744,1622015,99.96
341,341,1607852,1600856,99.56
342,342,1796061,1619651,89.11
343,343,1610736,1612554,99.89
344,344,1325772,1624601,81.61
345,345,1606401,1607555,99.93
346,346,1569832,1570681,99.95
347,347,1596629,1593694,99.82
348,348,1595729,1593116,99.84
349,349,1638658,1634734,99.76
350,350,1151766,1576492,73.06
351,351,1487908,1572064,94.65
352,352,1460937,1546132,94.49
353,353,1546005,1544486,99.9
354,354,2097766,1589048,67.99
355,355,1553008,1552055,99.94
356,356,1530302,1532632,99.85
357,357,1520901,1517096,99.75
358,358,1513582,1518188,99.7
359,359,1515109,1515356,99.98
360,360,1515320,1515104,99.99
361,361,1511942,1511845,99.99
362,362,1509900,1507084,99.81
363,363,1507382,1504888,99.83
364,364,1498987,1500830,99.88
365,365,1640724,1479859,89.13
366,366,1421132,1459973,97.34
367,367,1462877,1468903,99.59
368,368,1474269,1472147,99.86
369,369,1494744,1492903,99.88
370,370,1472657,1475582,99.8
371,371,1383243,1462561,94.58
372,372,1459175,1457406,99.88
373,373,1445530,1445248,99.98
374,374,1565277,1441990,91.45
375,375,1442317,1439506,99.8
376,376,1440444,1438056,99.83
377,377,1431313,1430885,99.97
378,378,1422981,1422844,99.99
379,379,1383763,1383867,99.99
380,380,1403503,1395498,99.43
381,381,1357203,1402816,96.75
382,382,1253360,1400397,89.5
383,383,1351479,1397526,96.71
384,384,1367051,1371164,99.7
385,385,1389151,1387779,99.9
386,386,1383885,1387562,99.74
387,387,1385517,1382650,99.79
388,388,1386601,1385515,99.92
389,389,1377113,1373873,99.76
390,390,1374158,1373316,99.94
391,391,1356187,1362634,99.53
392,392,1366107,1362114,99.71
393,393,1362978,1361273,99.87
394,394,1309143,1346754,97.21
395,395,1349969,1346511,99.74
396,396,1333896,1332819,99.92
397,397,1341307,1340149,99.91
398,398,1348106,1338411,99.28
399,399,1329220,1329061,99.99
400,400,1330195,1330183,100.0
401,401,1322224,1321751,99.96
402,402,1311819,1308810,99.77
403,403,1325640,1327755,99.84
404,404,1320307,1315735,99.65
405,405,1345097,1344319,99.94
406,406,1307264,1310895,99.72
407,407,1313339,1307873,99.58
408,408,1305701,1311118,99.59
409,409,1307984,1307226,99.94
410,410,1307763,1306438,99.9
411,411,1100515,1280734,85.93
412,412,1274658,1278894,99.67
413,413,1502221,1262858,81.05
414,414,1270942,1277690,99.47
415,415,1229193,1230470,99.9
416,416,1245351,1246185,99.93
417,417,1239270,1238064,99.9
418,418,1214870,1214237,99.95
419,419,1218875,1231261,98.99
420,420,1470174,1208310,78.33
421,421,1243939,1243065,99.93
422,422,1218945,1221427,99.8
423,423,1210342,1211890,99.87
424,424,1213968,1219637,99.54
425,425,1370475,1214839,87.19
426,426,1195386,1190008,99.55
427,427,1207623,1207732,99.99
428,428,1209960,1208081,99.84
429,429,1215303,1187684,97.67
430,430,1208326,1209363,99.91
431,431,1204220,1202384,99.85
432,432,1095904,1201944,91.18
433,433,1049528,1204600,87.13
434,434,1201299,1201457,99.99
435,435,1196092,1194239,99.84
436,436,1169780,1172586,99.76
437,437,1177061,1177438,99.97
438,438,1223962,1181332,96.39
439,439,1230449,1169839,94.82
440,440,1169154,1168782,99.97
441,441,1186502,1175737,99.08
442,442,1166680,1166025,99.94
443,443,1164539,1163274,99.89
444,444,1169927,1166151,99.68
445,445,1157256,1160021,99.76
446,446,1170405,1169562,99.93
447,447,1158190,1157472,99.94
448,448,1155015,1153201,99.84
449,449,1150215,1149628,99.95
450,450,1159997,1125154,96.9
451,451,1137586,1134364,99.72
452,452,1141612,1141222,99.97
453,453,1126242,1122225,99.64
454,454,1131353,1129609,99.85
455,455,1126990,1127329,99.97
456,456,1103558,1106899,99.7
457,457,1129411,1128288,99.9
458,458,1112550,1112238,99.97
459,459,1118682,1118258,99.96
460,460,1086157,1085447,99.93
461,461,1113894,1111284,99.77
462,462,1190727,1110523,92.78
463,463,1112620,1110274,99.79
464,464,1102847,1101678,99.89
465,465,1085749,1081752,99.63
466,466,1071528,1068004,99.67
467,467,1073421,1077238,99.65
468,468,1079136,1081096,99.82
469,469,1059711,1075333,98.55
470,470,1068018,1067707,99.97
471,471,1131063,1069864,94.28
472,472,1046246,1047062,99.92
473,473,1066064,1063442,99.75
474,474,1059653,1059350,99.97
475,475,1045091,1044659,99.96
476,476,1031865,1032792,99.91
477,477,1046056,1043602,99.76
478,478,1045755,1046313,99.95
479,479,1048242,1048280,100.0
480,480,993031,1027050,96.69
481,481,965263,1051257,91.82
482,482,1061812,1025302,96.44
483,483,1081635,1012310,93.15
484,484,1026882,1028384,99.85
485,485,1028912,1027782,99.89
486,486,1027254,1027436,99.98
487,487,1017903,1019309,99.86
488,488,1015244,1015832,99.94
489,489,1006909,1007729,99.92
490,490,1025999,1025243,99.93
491,491,989625,990223,99.94
492,492,1011652,1014595,99.71
493,493,1004997,1003406,99.84
494,494,1049398,999030,94.96
495,495,952936,991417,96.12
496,496,991745,990111,99.84
497,497,1010675,972431,96.07
498,498,990078,989906,99.98
499,499,988184,986923,99.87
500,500,989159,988451,99.93
501,501,980020,980387,99.96
502,502,977242,979509,99.77
503,503,983919,986287,99.76
504,504,976423,975462,99.9
505,505,968504,967654,99.91
506,506,876519,978785,89.55
507,507,979204,974262,99.49
508,508,972324,970373,99.8
509,509,971854,971482,99.96
510,510,978999,978413,99.94
511,511,963987,959578,99.54
512,512,953190,949896,99.65
513,513,950906,956154,99.45
514,514,944151,956103,98.75
515,515,954008,953871,99.99
516,516,938669,937224,99.85
517,517,956047,953305,99.71
518,518,857790,935168,91.73
519,519,982360,981294,99.89
520,520,937676,936945,99.92
521,521,956399,956198,99.98
522,522,937823,943806,99.37
523,523,940227,945172,99.48
524,524,923765,921111,99.71
525,525,937311,931953,99.43
526,526,896166,926107,96.77
527,527,834665,963763,86.6
528,528,921254,921317,99.99
529,529,930784,919834,98.81
530,530,931393,918823,98.63
531,531,905121,905624,99.94
532,532,875205,898000,97.46
533,533,910994,904143,99.24
534,534,893344,903195,98.91
535,535,746567,953682,78.28
536,536,895715,893027,99.7
537,537,887370,888836,99.84
538,538,878562,884988,99.27
539,539,866490,865658,99.9
540,540,874841,875631,99.91
541,541,877305,877408,99.99
542,542,872929,873396,99.95
543,543,910731,860340,94.14
544,544,889508,857038,96.21
545,545,871713,870785,99.89
546,546,872813,870759,99.76
547,547,921409,921788,99.96
548,548,867400,867386,100.0
549,549,866243,864757,99.83
550,550,857291,858402,99.87
551,551,901936,846903,93.5
552,552,856621,855980,99.93
553,553,855617,854377,99.85
554,554,929145,841125,89.54
555,555,881299,848148,96.09
556,556,848180,849635,99.83
557,557,835030,837500,99.71
558,558,836964,838126,99.86
559,559,827377,827647,99.97
560,560,870648,870887,99.97
561,561,782911,828025,94.55
562,562,826368,825517,99.9
563,563,827215,827040,99.98
564,564,826830,832894,99.27
565,565,823388,823624,99.97
566,566,822345,820995,99.84
567,567,817282,815991,99.84
568,568,813020,809827,99.61
569,569,801773,800006,99.78
570,570,749143,794475,94.29
571,571,807810,806709,99.86
572,572,808412,808908,99.94
573,573,797254,798718,99.82
574,574,811748,800062,98.54
575,575,814307,814570,99.97
576,576,780876,777985,99.63
577,577,790466,790959,99.94
578,578,787774,790370,99.67
579,579,782218,784031,99.77
580,580,783045,781516,99.8
581,581,778401,778493,99.99
582,582,815357,771699,94.34
583,583,718061,790181,90.87
584,584,771101,768658,99.68
585,585,767791,765259,99.67
586,586,768867,764072,99.37
587,587,764567,765961,99.82
588,588,762456,762370,99.99
589,589,784331,758195,96.55
590,590,675720,753569,89.67
591,591,921311,749146,77.02
592,592,729858,729834,100.0
593,593,832378,730934,86.12
594,594,724578,725031,99.94
595,595,729283,731584,99.69
596,596,731971,731212,99.9
597,597,732658,731706,99.87
598,598,710882,719587,98.79
599,599,717408,715887,99.79
600,600,718150,715800,99.67
601,601,717959,716491,99.8
602,602,728849,714136,97.94
603,603,705371,709734,99.39
604,604,693506,696382,99.59
605,605,693878,693874,100.0
606,606,698081,698306,99.97
607,607,710005,710117,99.98
608,608,694140,693836,99.96
609,609,689264,688639,99.91
610,610,748790,696436,92.48
611,611,769462,694539,89.21
612,612,701113,700272,99.88
613,613,690021,689071,99.86
614,614,782968,675255,84.05
615,615,671312,671845,99.92
616,616,679097,676155,99.56
617,617,628795,681945,92.21
618,618,701976,680606,96.86
619,619,777105,675966,85.04
620,620,680661,661366,97.08
621,621,672190,672340,99.98
622,622,669385,668977,99.94
623,623,655510,655078,99.93
624,624,651029,651978,99.85
625,625,660519,660172,99.95
626,626,644457,644276,99.97
627,627,655542,654407,99.83
628,628,608342,654386,92.96
629,629,648836,654212,99.18
630,630,653507,653287,99.97
631,631,644480,644717,99.96
632,632,652095,652178,99.99
633,633,642054,640704,99.79
634,634,652389,647305,99.21
635,635,646381,645922,99.93
636,636,646834,646826,100.0
637,637,644531,645151,99.9
638,638,643843,644652,99.87
639,639,635380,634100,99.8
640,640,641744,641323,99.93
641,641,635308,635579,99.96
642,642,635769,636631,99.86
643,643,706126,635235,88.84
644,644,635543,635740,99.97
645,645,622617,622486,99.98
646,646,634298,634150,99.98
647,647,628251,628576,99.95
648,648,628746,628359,99.94
649,649,618321,618420,99.98
650,650,639339,627424,98.1
651,651,534353,617085,86.59
652,652,625456,625190,99.96
653,653,618691,622286,99.42
654,654,558877,618730,90.33
655,655,616465,616943,99.92
656,656,612836,612126,99.88
657,657,617545,616481,99.83
658,658,610727,612328,99.74
659,659,2881925,2906958,99.14
660,660,638492,611685,95.62
661,661,609918,609063,99.86
662,662,596841,596403,99.93
663,663,609262,608222,99.83
664,664,597021,597118,99.98
665,665,597306,596864,99.93
666,666,607683,603283,99.27
667,667,599483,599963,99.92
668,668,591653,590531,99.81
669,669,605607,603495,99.65
670,670,609481,598365,98.14
671,671,599077,598204,99.85
672,672,587409,583354,99.3
673,673,593378,592435,99.84
674,674,593093,591841,99.79
675,675,595260,594876,99.94
676,676,578546,578834,99.95
677,677,590925,590045,99.85
678,678,585518,585976,99.92
679,679,590171,589899,99.95
680,680,557627,573001,97.32
681,681,570460,570775,99.94
682,682,552712,582126,94.95
683,683,597303,595199,99.65
684,684,578357,579367,99.83
685,685,577201,577758,99.9
686,686,586044,585698,99.94
687,687,573851,573661,99.97
688,688,570282,571074,99.86
689,689,572642,571922,99.87
690,690,568929,570150,99.79
691,691,569761,569500,99.95
692,692,558014,558389,99.93
693,693,588053,587291,99.87
694,694,565260,565049,99.96
695,695,562802,562327,99.92
696,696,550584,550284,99.95
697,697,559039,558443,99.89
698,698,560745,560588,99.97
699,699,555829,554535,99.77
700,700,572879,553760,96.55
701,701,575969,557063,96.61
702,702,549500,551897,99.57
703,703,550616,550961,99.94
704,704,1743342,1745669,99.87
705,705,564426,543313,96.11
706,706,550876,550195,99.88
707,707,540246,540410,99.97
708,708,536794,537920,99.79
709,709,530372,531023,99.88
710,710,549105,535669,97.49
711,711,535167,535448,99.95
712,712,538830,539110,99.95
713,713,534771,534273,99.91
714,714,535826,535657,99.97
715,715,548740,528014,96.07
716,716,527221,527077,99.97
717,717,527659,526557,99.79
718,718,524229,525169,99.82
719,719,521346,521299,99.99
720,720,524748,522794,99.63
721,721,541263,519127,95.74
722,722,524788,523871,99.82
723,723,519354,519584,99.96
724,724,522083,520448,99.69
725,725,508858,509295,99.91
726,726,516617,515553,99.79
727,727,507105,505875,99.76
728,728,513637,514309,99.87
729,729,513608,513405,99.96
730,730,514334,513202,99.78
731,731,511736,511931,99.96
732,732,550568,549904,99.88
733,733,546783,511369,93.07
734,734,503061,501736,99.74
735,735,500808,500266,99.89
736,736,508953,509555,99.88
737,737,520383,521596,99.77
738,738,508946,507913,99.8
739,739,525381,526078,99.87
740,740,506534,506408,99.98
741,741,504485,503970,99.9
742,742,499059,498720,99.93
743,743,501850,501486,99.93
744,744,490321,491162,99.83
745,745,586410,498976,82.48
746,746,498635,497880,99.85
747,747,493736,494126,99.92
748,748,494376,495535,99.77
749,749,484023,483387,99.87
750,750,483798,482053,99.64
751,751,499045,498670,99.92
752,752,480528,481064,99.89
753,753,487237,487916,99.86
754,754,524836,494097,93.78
755,755,680563,540605,74.11
756,756,490660,485695,98.98
757,757,483108,482784,99.93
758,758,481962,481696,99.94
759,759,479656,480361,99.85
760,760,472276,472009,99.94
761,761,477551,479280,99.64
762,762,479122,476665,99.48
763,763,475809,475309,99.89
764,764,472711,472693,100.0
765,765,522046,472692,89.56
766,766,471572,472157,99.88
767,767,466296,471547,98.89
768,768,463266,462714,99.88
769,769,470161,471319,99.75
770,770,471845,471310,99.89
771,771,462321,470105,98.34
772,772,525593,459955,85.73
773,773,468508,467697,99.83
774,774,472124,471248,99.81
775,775,465231,465599,99.92
776,776,465824,465495,99.93
777,777,456823,470308,97.13
778,778,465174,465039,99.97
779,779,456379,456742,99.92
780,780,417886,458243,91.19
781,781,463168,462176,99.79
782,782,513192,452320,86.54
783,783,454895,459686,98.96
784,784,456209,455053,99.75
785,785,477344,451669,94.32
786,786,453574,453116,99.9
787,787,444564,449518,98.9
788,788,449643,450043,99.91
789,789,440323,440372,99.99
790,790,446882,447220,99.92
791,791,440672,438622,99.53
792,792,446782,446780,100.0
793,793,446344,446054,99.94
794,794,446702,445009,99.62
795,795,444087,444456,99.92
796,796,444830,443855,99.78
797,797,437853,438808,99.78
798,798,418376,444327,94.16
799,799,436414,436167,99.94
800,800,433536,433866,99.92
801,801,432740,432072,99.85
802,802,433720,435940,99.49
803,803,435561,435201,99.92
804,804,435056,435090,99.99
805,805,441110,440718,99.91
806,806,428722,431310,99.4
807,807,427545,429933,99.44
808,808,430292,429141,99.73
809,809,430163,430001,99.96
810,810,440256,441208,99.78
811,811,431517,430936,99.87
812,812,427899,427764,99.97
813,813,453430,426706,93.74
814,814,427504,427197,99.93
815,815,421026,419189,99.56
816,816,424873,424090,99.82
817,817,433315,424002,97.8
818,818,425138,424778,99.92
819,819,442682,441337,99.7
820,820,417742,416346,99.66
821,821,415366,414663,99.83
822,822,417021,414285,99.34
823,823,415508,415714,99.95
824,824,411140,410644,99.88
825,825,407202,409345,99.48
826,826,410986,411787,99.81
827,827,407806,407448,99.91
828,828,410323,409847,99.88
829,829,399039,398347,99.83
830,830,407711,407253,99.89
831,831,402059,401541,99.87
832,832,395629,395087,99.86
833,833,398682,400333,99.59
834,834,400735,399667,99.73
835,835,390819,390458,99.91
836,836,403432,402876,99.86
837,837,397145,397633,99.88
838,838,398077,398761,99.83
839,839,395441,393019,99.38
840,840,399579,399570,100.0
841,841,398129,397387,99.81
842,842,390017,389871,99.96
843,843,397060,388235,97.73
844,844,416950,387409,92.37
845,845,382626,386072,99.11
846,846,432704,380515,86.28
847,847,386649,385552,99.72
848,848,385869,384789,99.72
849,849,401641,384398,95.51
850,850,383435,383336,99.97
851,851,384807,383582,99.68
852,852,437818,437319,99.89
853,853,385272,381334,98.97
854,854,382317,381483,99.78
855,855,361722,379241,95.38
856,856,371026,371607,99.84
857,857,408323,369394,89.46
858,858,372907,373397,99.87
859,859,368180,368195,100.0
860,860,374130,375096,99.74
861,861,359912,360195,99.92
862,862,363274,364415,99.69
863,863,358098,358453,99.9
864,864,388975,362572,92.72
865,865,355379,354850,99.85
866,866,358947,360781,99.49
867,867,379786,355516,93.17
868,868,360668,359771,99.75
869,869,352564,355757,99.1
870,870,355555,355158,99.89
871,871,357875,357736,99.96
872,872,356141,356415,99.92
873,873,354595,355913,99.63
874,874,355318,355767,99.87
875,875,351742,353517,99.5
876,876,361466,360045,99.61
877,877,375008,375712,99.81
878,878,351624,351276,99.9
879,879,355325,355837,99.86
880,880,350691,350563,99.96
881,881,283384,348991,81.2
882,882,347826,347791,99.99
883,883,348250,347790,99.87
884,884,347112,346483,99.82
885,885,344205,351742,97.86
886,886,336399,345175,97.46
887,887,344879,345759,99.75
888,888,336921,338008,99.68
889,889,340725,341882,99.66
890,890,342317,341634,99.8
891,891,338215,338168,99.99
892,892,366343,331945,89.64
893,893,333261,331827,99.57
894,894,339763,338899,99.75
895,895,341474,339852,99.52
896,896,334731,334323,99.88
897,897,336903,336704,99.94
898,898,359137,333184,92.21
899,899,333665,332643,99.69
900,900,331690,332180,99.85
901,901,344128,331877,96.31
902,902,331996,331760,99.93
903,903,364996,330725,89.64
904,904,322840,322888,99.99
905,905,329546,329285,99.92
906,906,323719,323707,100.0
907,907,383828,327655,82.86
908,908,327375,327589,99.93
909,909,292494,325016,89.99
910,910,341473,340936,99.84
911,911,323733,323628,99.97
912,912,319263,318852,99.87
913,913,323432,322206,99.62
914,914,322472,322664,99.94
915,915,316434,316076,99.89
916,916,321931,321641,99.91
917,917,307711,321602,95.68
918,918,323312,323730,99.87
919,919,319283,319465,99.94
920,920,320498,320545,99.99
921,921,312578,312334,99.92
922,922,318604,317505,99.65
923,923,317866,317013,99.73
924,924,317222,316953,99.92
925,925,311006,310779,99.93
