,index,prediction,realValue,accuracy
498,498,998274,989906,99.15
499,499,1065106,986923,92.08
500,500,970293,988451,98.16
501,501,964928,980387,98.42
502,502,959731,979509,97.98
503,503,971198,986287,98.47
504,504,981640,975462,99.37
505,505,971375,967654,99.62
506,506,914197,978785,93.4
507,507,1036092,974262,93.65
508,508,965083,970373,99.45
509,509,962754,971482,99.1
510,510,968250,978413,98.96
511,511,941955,959578,98.16
512,512,980841,949896,96.74
513,513,915818,956154,95.78
514,514,1034263,956103,91.83
515,515,923268,953871,96.79
516,516,956039,937224,97.99
517,517,1007482,953305,94.32
518,518,712517,935168,76.19
519,519,995731,981294,98.53
520,520,905869,936945,96.68
521,521,947402,956198,99.08
522,522,858706,943806,90.98
523,523,816264,945172,86.36
524,524,902959,921111,98.03
525,525,979846,931953,94.86
526,526,821044,926107,88.66
527,527,854921,963763,88.71
528,528,906534,921317,98.4
529,529,900800,919834,97.93
530,530,973246,918823,94.08
531,531,937119,905624,96.52
532,532,804880,898000,89.63
533,533,1038108,904143,85.18
534,534,880734,903195,97.51
535,535,730149,953682,76.56
536,536,938238,893027,94.94
537,537,885551,888836,99.63
538,538,898037,884988,98.53
539,539,879951,865658,98.35
540,540,883329,875631,99.12
541,541,826727,877408,94.22
542,542,846716,873396,96.95
543,543,1078882,860340,74.6
544,544,927779,857038,91.75
545,545,930950,870785,93.09
546,546,862724,870759,99.08
547,547,877532,921788,95.2
548,548,896471,867386,96.65
549,549,902599,864757,95.62
550,550,862081,858402,99.57
551,551,903937,846903,93.27
552,552,872482,855980,98.07
553,553,869697,854377,98.21
554,554,809749,841125,96.27
555,555,1011518,848148,80.74
556,556,898962,849635,94.19
557,557,834405,837500,99.63
558,558,847752,838126,98.85
559,559,839769,827647,98.54
560,560,864058,870887,99.22
561,561,842864,828025,98.21
562,562,888110,825517,92.42
563,563,829941,827040,99.65
564,564,793917,832894,95.32
565,565,846233,823624,97.25
566,566,820953,820995,99.99
567,567,808585,815991,99.09
568,568,858669,809827,93.97
569,569,830567,800006,96.18
570,570,737868,794475,92.87
571,571,801101,806709,99.3
572,572,800286,808908,98.93
573,573,780513,798718,97.72
574,574,794487,800062,99.3
575,575,785880,814570,96.48
576,576,794783,777985,97.84
577,577,757612,790959,95.78
578,578,785887,790370,99.43
579,579,802800,784031,97.61
580,580,764829,781516,97.86
581,581,687017,778493,88.25
582,582,937194,771699,78.55
583,583,734274,790181,92.92
584,584,771880,768658,99.58
585,585,779807,765259,98.1
586,586,771594,764072,99.02
587,587,744565,765961,97.21
588,588,755851,762370,99.14
589,589,783060,758195,96.72
590,590,677273,753569,89.88
591,591,873043,749146,83.46
592,592,760196,729834,95.84
593,593,823437,730934,87.34
594,594,744152,725031,97.36
595,595,758201,731584,96.36
596,596,757712,731212,96.38
597,597,720965,731706,98.53
598,598,803606,719587,88.32
599,599,747173,715887,95.63
600,600,776708,715800,91.49
601,601,751179,716491,95.16
602,602,597864,714136,83.72
603,603,704589,709734,99.28
604,604,748272,696382,92.55
605,605,672730,693874,96.95
606,606,733132,698306,95.01
607,607,677914,710117,95.47
608,608,662910,693836,95.54
609,609,703516,688639,97.84
610,610,770041,696436,89.43
611,611,738919,694539,93.61
612,612,707455,700272,98.97
613,613,690922,689071,99.73
614,614,749716,675255,88.97
615,615,667888,671845,99.41
616,616,733842,676155,91.47
617,617,722955,681945,93.99
618,618,788667,680606,84.12
619,619,906908,675966,65.84
620,620,783376,661366,81.55
621,621,674985,672340,99.61
622,622,690190,668977,96.83
623,623,636078,655078,97.1
624,624,678990,651978,95.86
625,625,655546,660172,99.3
626,626,633240,644276,98.29
627,627,662066,654407,98.83
628,628,622418,654386,95.11
629,629,584963,654212,89.41
630,630,649702,653287,99.45
631,631,591148,644717,91.69
632,632,640890,652178,98.27
633,633,667199,640704,95.86
634,634,732589,647305,86.82
635,635,651240,645922,99.18
636,636,669762,646826,96.45
637,637,670582,645151,96.06
638,638,691645,644652,92.71
639,639,647773,634100,97.84
640,640,630996,641323,98.39
641,641,705702,635579,88.97
642,642,602314,636631,94.61
643,643,666744,635235,95.04
644,644,651226,635740,97.56
645,645,614185,622486,98.67
