,index,prediction,realValue,accuracy
339,339,1657943,1623518,97.88
340,340,1919580,1622015,81.65
341,341,1524986,1600856,95.26
342,342,1654074,1619651,97.87
343,343,1435217,1612554,89.0
344,344,1556750,1624601,95.82
345,345,1694430,1607555,94.6
346,346,1595824,1570681,98.4
347,347,1561734,1593694,97.99
348,348,1540756,1593116,96.71
349,349,1638217,1634734,99.79
350,350,1703897,1576492,91.92
351,351,1491211,1572064,94.86
352,352,1495228,1546132,96.71
353,353,1646242,1544486,93.41
354,354,1625511,1589048,97.71
355,355,1551832,1552055,99.99
356,356,1419578,1532632,92.62
357,357,1552896,1517096,97.64
358,358,1685810,1518188,88.96
359,359,1535862,1515356,98.65
360,360,1591194,1515104,94.98
361,361,1438646,1511845,95.16
362,362,1796263,1507084,80.81
363,363,1608781,1504888,93.1
364,364,1486517,1500830,99.05
365,365,1429393,1479859,96.59
366,366,1433232,1459973,98.17
367,367,1410583,1468903,96.03
368,368,1357571,1472147,92.22
369,369,1464126,1492903,98.07
370,370,1384899,1475582,93.85
371,371,1412483,1462561,96.58
372,372,1355126,1457406,92.98
373,373,1465520,1445248,98.6
374,374,1428062,1441990,99.03
375,375,1638105,1439506,86.2
376,376,1338089,1438056,93.05
377,377,1358908,1430885,94.97
378,378,1426751,1422844,99.73
379,379,1307810,1383867,94.5
380,380,1556372,1395498,88.47
381,381,1489322,1402816,93.83
382,382,1364419,1400397,97.43
383,383,1466731,1397526,95.05
384,384,1297736,1371164,94.64
385,385,1307494,1387779,94.21
386,386,1352533,1387562,97.48
387,387,1351788,1382650,97.77
388,388,1311755,1385515,94.68
389,389,1370182,1373873,99.73
390,390,1398117,1373316,98.19
391,391,1363505,1362634,99.94
392,392,1359794,1362114,99.83
393,393,1430629,1361273,94.91
394,394,1427083,1346754,94.04
395,395,1317801,1346511,97.87
396,396,1308950,1332819,98.21
397,397,1418123,1340149,94.18
398,398,1307192,1338411,97.67
399,399,1287303,1329061,96.86
400,400,1298213,1330183,97.6
401,401,1339366,1321751,98.67
402,402,1248063,1308810,95.36
403,403,1395757,1327755,94.88
404,404,1263879,1315735,96.06
405,405,1366424,1344319,98.36
406,406,1308631,1310895,99.83
407,407,1248303,1307873,95.45
408,408,1306471,1311118,99.65
409,409,1276552,1307226,97.65
410,410,1268755,1306438,97.12
411,411,1276363,1280734,99.66
412,412,1362002,1278894,93.5
413,413,1373678,1262858,91.22
414,414,1278597,1277690,99.93
415,415,1229615,1230470,99.93
416,416,1201871,1246185,96.44
417,417,1212914,1238064,97.97
418,418,1211814,1214237,99.8
419,419,1085708,1231261,88.18
420,420,1175301,1208310,97.27
421,421,1229536,1243065,98.91
422,422,1200086,1221427,98.25
423,423,1158758,1211890,95.62
424,424,1140136,1219637,93.48
425,425,1239530,1214839,97.97
426,426,1149526,1190008,96.6
427,427,1138271,1207732,94.25
428,428,1229012,1208081,98.27
429,429,1091376,1187684,91.89
430,430,1155927,1209363,95.58
431,431,1228453,1202384,97.83
432,432,1179791,1201944,98.16
433,433,1217759,1204600,98.91
434,434,1226195,1201457,97.94
435,435,1231252,1194239,96.9
436,436,1176661,1172586,99.65
437,437,1216087,1177438,96.72
438,438,1155155,1181332,97.78
439,439,1156875,1169839,98.89
440,440,1157568,1168782,99.04
441,441,1186698,1175737,99.07
442,442,1143270,1166025,98.05
443,443,1172643,1163274,99.19
444,444,1193800,1166151,97.63
445,445,1130465,1160021,97.45
446,446,1197974,1169562,97.57
447,447,1126321,1157472,97.31
448,448,1154658,1153201,99.87
449,449,1044306,1149628,90.84
450,450,1201419,1125154,93.22
451,451,1060886,1134364,93.52
452,452,1172121,1141222,97.29
453,453,1078546,1122225,96.11
454,454,1118112,1129609,98.98
455,455,1157673,1127329,97.31
456,456,1113789,1106899,99.38
457,457,1148546,1128288,98.2
458,458,1107830,1112238,99.6
459,459,1113511,1118258,99.58
460,460,1062764,1085447,97.91
461,461,1084860,1111284,97.62
462,462,1101584,1110523,99.2
463,463,1183106,1110274,93.44
464,464,1094648,1101678,99.36
465,465,1282816,1081752,81.41
466,466,1054616,1068004,98.75
467,467,1071405,1077238,99.46
468,468,1081821,1081096,99.93
469,469,1108045,1075333,96.96
470,470,1087589,1067707,98.14
471,471,1082860,1069864,98.79
472,472,1044524,1047062,99.76
473,473,1088871,1063442,97.61
474,474,1015227,1059350,95.83
475,475,1069356,1044659,97.64
476,476,1033303,1032792,99.95
477,477,1004700,1043602,96.27
478,478,1016216,1046313,97.12
479,479,1022707,1048280,97.56
480,480,1037565,1027050,98.98
481,481,1020657,1051257,97.09
482,482,988605,1025302,96.42
483,483,981994,1012310,97.01
484,484,1009916,1028384,98.2
485,485,1088173,1027782,94.12
486,486,940728,1027436,91.56
487,487,986952,1019309,96.83
488,488,1021148,1015832,99.48
489,489,1031671,1007729,97.62
490,490,963697,1025243,94.0
491,491,985064,990223,99.48
492,492,997873,1014595,98.35
493,493,1063613,1003406,94.0
494,494,1052129,999030,94.68
495,495,933422,991417,94.15
496,496,998574,990111,99.15
497,497,1101727,972431,86.7
498,498,975165,989906,98.51
499,499,1029315,986923,95.7
500,500,1051060,988451,93.67
501,501,970800,980387,99.02
502,502,957465,979509,97.75
503,503,932939,986287,94.59
504,504,985925,975462,98.93
505,505,972140,967654,99.54
506,506,981767,978785,99.7
507,507,1017723,974262,95.54
508,508,968736,970373,99.83
509,509,990137,971482,98.08
510,510,890383,978413,91.0
511,511,930562,959578,96.98
512,512,987693,949896,96.02
513,513,932847,956154,97.56
514,514,957970,956103,99.8
515,515,993147,953871,95.88
516,516,892044,937224,95.18
517,517,964254,953305,98.85
518,518,952394,935168,98.16
519,519,1099679,981294,87.94
520,520,916584,936945,97.83
521,521,967807,956198,98.79
522,522,894881,943806,94.82
523,523,1021572,945172,91.92
524,524,947477,921111,97.14
525,525,878510,931953,94.27
526,526,938283,926107,98.69
527,527,1122477,963763,83.53
528,528,913060,921317,99.1
529,529,917348,919834,99.73
530,530,1027953,918823,88.12
531,531,857331,905624,94.67
532,532,923470,898000,97.16
533,533,925252,904143,97.67
534,534,837400,903195,92.72
535,535,950745,953682,99.69
536,536,851133,893027,95.31
537,537,870818,888836,97.97
538,538,783076,884988,88.48
539,539,824750,865658,95.27
540,540,840244,875631,95.96
541,541,931420,877408,93.84
542,542,926215,873396,93.95
543,543,894266,860340,96.06
544,544,830603,857038,96.92
545,545,858320,870785,98.57
546,546,929982,870759,93.2
547,547,900553,921788,97.7
548,548,759455,867386,87.56
549,549,804933,864757,93.08
550,550,835275,858402,97.31
551,551,816079,846903,96.36
552,552,836578,855980,97.73
553,553,853877,854377,99.94
554,554,888711,841125,94.34
555,555,805811,848148,95.01
556,556,840527,849635,98.93
557,557,816461,837500,97.49
558,558,788124,838126,94.03
559,559,807378,827647,97.55
560,560,909584,870887,95.56
561,561,814495,828025,98.37
562,562,819351,825517,99.25
563,563,800950,827040,96.85
564,564,809518,832894,97.19
565,565,902100,823624,90.47
566,566,874661,820995,93.46
567,567,802017,815991,98.29
568,568,773698,809827,95.54
569,569,812419,800006,98.45
570,570,759989,794475,95.66
571,571,817511,806709,98.66
572,572,829475,808908,97.46
573,573,720391,798718,90.19
574,574,911082,800062,86.12
575,575,837886,814570,97.14
576,576,820768,777985,94.5
577,577,846387,790959,92.99
578,578,847886,790370,92.72
579,579,763684,784031,97.4
580,580,825093,781516,94.42
581,581,725013,778493,93.13
582,582,764289,771699,99.04
583,583,796560,790181,99.19
584,584,691595,768658,89.97
585,585,728803,765259,95.24
586,586,778144,764072,98.16
587,587,676147,765961,88.27
588,588,774704,762370,98.38
589,589,750938,758195,99.04
590,590,742934,753569,98.59
591,591,684550,749146,91.38
592,592,746659,729834,97.69
593,593,703984,730934,96.31
594,594,743950,725031,97.39
595,595,762762,731584,95.74
596,596,737469,731212,99.14
597,597,704039,731706,96.22
598,598,712533,719587,99.02
599,599,701711,715887,98.02
600,600,710543,715800,99.27
601,601,693337,716491,96.77
602,602,716614,714136,99.65
603,603,687201,709734,96.83
604,604,716038,696382,97.18
605,605,695992,693874,99.69
606,606,673173,698306,96.4
607,607,721363,710117,98.42
608,608,688709,693836,99.26
609,609,722026,688639,95.15
610,610,648102,696436,93.06
611,611,649430,694539,93.51
612,612,698683,700272,99.77
613,613,672856,689071,97.65
614,614,691542,675255,97.59
615,615,659449,671845,98.15
616,616,685909,676155,98.56
617,617,668207,681945,97.99
618,618,621705,680606,91.35
619,619,673377,675966,99.62
620,620,657756,661366,99.45
621,621,636850,672340,94.72
622,622,655855,668977,98.04
623,623,545940,655078,83.34
624,624,656019,651978,99.38
625,625,655740,660172,99.33
626,626,625799,644276,97.13
627,627,673205,654407,97.13
628,628,666598,654386,98.13
629,629,703433,654212,92.48
630,630,647651,653287,99.14
631,631,624202,644717,96.82
632,632,612170,652178,93.87
633,633,609609,640704,95.15
634,634,639354,647305,98.77
635,635,678425,645922,94.97
636,636,619578,646826,95.79
637,637,624065,645151,96.73
638,638,630655,644652,97.83
639,639,649431,634100,97.58
640,640,646124,641323,99.25
641,641,660541,635579,96.07
642,642,674115,636631,94.11
643,643,657531,635235,96.49
644,644,608439,635740,95.71
645,645,626878,622486,99.29
646,646,655352,634150,96.66
647,647,580306,628576,92.32
648,648,691899,628359,89.89
649,649,603407,618420,97.57
650,650,648430,627424,96.65
651,651,603217,617085,97.75
652,652,609377,625190,97.47
653,653,676230,622286,91.33
654,654,646785,618730,95.47
655,655,641180,616943,96.07
656,656,625494,612126,97.82
657,657,621024,616481,99.26
658,658,608335,612328,99.35
659,659,2393682,2906958,82.34
660,660,628420,611685,97.26
661,661,615927,609063,98.87
662,662,601133,596403,99.21
663,663,628618,608222,96.65
664,664,612255,597118,97.46
665,665,594365,596864,99.58
666,666,677902,603283,87.63
667,667,607641,599963,98.72
668,668,602167,590531,98.03
669,669,616886,603495,97.78
670,670,616984,598365,96.89
671,671,557489,598204,93.19
672,672,640812,583354,90.15
673,673,609543,592435,97.11
674,674,600434,591841,98.55
675,675,584319,594876,98.23
676,676,555690,578834,96.0
677,677,577583,590045,97.89
678,678,575605,585976,98.23
679,679,593237,589899,99.43
680,680,613585,573001,92.92
681,681,524730,570775,91.93
682,682,560938,582126,96.36
683,683,700958,595199,82.23
684,684,507856,579367,87.66
685,685,552731,577758,95.67
686,686,544993,585698,93.05
687,687,564688,573661,98.44
688,688,589902,571074,96.7
689,689,581859,571922,98.26
690,690,558210,570150,97.91
691,691,556740,569500,97.76
692,692,569717,558389,97.97
693,693,562118,587291,95.71
694,694,532330,565049,94.21
695,695,598948,562327,93.49
696,696,553880,550284,99.35
697,697,555564,558443,99.48
698,698,518561,560588,92.5
699,699,535669,554535,96.6
700,700,532580,553760,96.18
701,701,573515,557063,97.05
702,702,556132,551897,99.23
703,703,544231,550961,98.78
704,704,1775816,1745669,98.27
705,705,534629,543313,98.4
706,706,588290,550195,93.08
707,707,535325,540410,99.06
708,708,527924,537920,98.14
709,709,544000,531023,97.56
710,710,504138,535669,94.11
711,711,498164,535448,93.04
712,712,553474,539110,97.34
713,713,532888,534273,99.74
714,714,561125,535657,95.25
715,715,523840,528014,99.21
716,716,501146,527077,95.08
717,717,542284,526557,97.01
718,718,563266,525169,92.75
719,719,552947,521299,93.93
720,720,515679,522794,98.64
721,721,569210,519127,90.35
722,722,543975,523871,96.16
723,723,534687,519584,97.09
724,724,538565,520448,96.52
725,725,514589,509295,98.96
726,726,515766,515553,99.96
727,727,532057,505875,94.82
728,728,509824,514309,99.13
729,729,493598,513405,96.14
730,730,526453,513202,97.42
731,731,510472,511931,99.71
732,732,474824,549904,86.35
733,733,526730,511369,97.0
734,734,481059,501736,95.88
735,735,515221,500266,97.01
736,736,438760,509555,86.11
737,737,493872,521596,94.68
738,738,525819,507913,96.47
739,739,556604,526078,94.2
740,740,544663,506408,92.45
741,741,513529,503970,98.1
742,742,495464,498720,99.35
743,743,495543,501486,98.81
744,744,510360,491162,96.09
745,745,525090,498976,94.77
746,746,522784,497880,95.0
747,747,454447,494126,91.97
748,748,483299,495535,97.53
749,749,485695,483387,99.52
750,750,467251,482053,96.93
751,751,529164,498670,93.88
752,752,501250,481064,95.8
753,753,434544,487916,89.06
754,754,509750,494097,96.83
755,755,622676,540605,84.82
756,756,560826,485695,84.53
757,757,496169,482784,97.23
758,758,450089,481696,93.44
759,759,455742,480361,94.87
760,760,510473,472009,91.85
761,761,423326,479280,88.33
762,762,506947,476665,93.65
763,763,472878,475309,99.49
764,764,443539,472693,93.83
765,765,458983,472692,97.1
766,766,453107,472157,95.97
767,767,490568,471547,95.97
768,768,443600,462714,95.87
769,769,460517,471319,97.71
770,770,465605,471310,98.79
771,771,538580,470105,85.43
772,772,444948,459955,96.74
773,773,485839,467697,96.12
774,774,481350,471248,97.86
775,775,436750,465599,93.8
776,776,446681,465495,95.96
777,777,497587,470308,94.2
778,778,447364,465039,96.2
779,779,461305,456742,99.0
780,780,411053,458243,89.7
781,781,462043,462176,99.97
782,782,461684,452320,97.93
783,783,602363,459686,68.96
784,784,479681,455053,94.59
785,785,458458,451669,98.5
786,786,451649,453116,99.68
787,787,479971,449518,93.23
788,788,441386,450043,98.08
789,789,500717,440372,86.3
790,790,452462,447220,98.83
791,791,440268,438622,99.62
792,792,432446,446780,96.79
793,793,493563,446054,89.35
794,794,453528,445009,98.09
795,795,462664,444456,95.9
796,796,430242,443855,96.93
797,797,398868,438808,90.9
798,798,111264,444327,25.04
799,799,452081,436167,96.35
800,800,449544,433866,96.39
801,801,455626,432072,94.55
802,802,459298,435940,94.64
803,803,411715,435201,94.6
804,804,445275,435090,97.66
805,805,450916,440718,97.69
806,806,481978,431310,88.25
807,807,461929,429933,92.56
808,808,421149,429141,98.14
809,809,401789,430001,93.44
810,810,444156,441208,99.33
811,811,446478,430936,96.39
812,812,415963,427764,97.24
813,813,421062,426706,98.68
814,814,439072,427197,97.22
815,815,407576,419189,97.23
816,816,432190,424090,98.09
817,817,443540,424002,95.39
818,818,454062,424778,93.11
819,819,447805,441337,98.53
820,820,444371,416346,93.27
821,821,421740,414663,98.29
822,822,536972,414285,70.39
823,823,453254,415714,90.97
824,824,393379,410644,95.8
825,825,419699,409345,97.47
826,826,440313,411787,93.07
827,827,377533,407448,92.66
828,828,480865,409847,82.67
829,829,421206,398347,94.26
830,830,430247,407253,94.35
831,831,407031,401541,98.63
832,832,406053,395087,97.22
833,833,395036,400333,98.68
834,834,409831,399667,97.46
835,835,394093,390458,99.07
836,836,402620,402876,99.94
837,837,335495,397633,84.37
838,838,390151,398761,97.84
839,839,426209,393019,91.56
840,840,421871,399570,94.42
841,841,422125,397387,93.77
842,842,393173,389871,99.15
843,843,389286,388235,99.73
844,844,384021,387409,99.13
845,845,448141,386072,83.92
846,846,378541,380515,99.48
847,847,385547,385552,100.0
848,848,379496,384789,98.62
849,849,405292,384398,94.56
850,850,389667,383336,98.35
851,851,373252,383582,97.31
852,852,425438,437319,97.28
853,853,414218,381334,91.38
854,854,401843,381483,94.66
855,855,405768,379241,93.01
856,856,331838,371607,89.3
857,857,396919,369394,92.55
858,858,383211,373397,97.37
859,859,359422,368195,97.62
860,860,358662,375096,95.62
861,861,354600,360195,98.45
862,862,402583,364415,89.53
863,863,328348,358453,91.6
864,864,370304,362572,97.87
865,865,359806,354850,98.6
866,866,242484,360781,67.21
867,867,416310,355516,82.9
868,868,348659,359771,96.91
869,869,338600,355757,95.18
870,870,355232,355158,99.98
871,871,413493,357736,84.41
872,872,357023,356415,99.83
873,873,377118,355913,94.04
874,874,370196,355767,95.94
875,875,345153,353517,97.63
876,876,335313,360045,93.13
877,877,344432,375712,91.67
878,878,361785,351276,97.01
879,879,328717,355837,92.38
880,880,333493,350563,95.13
881,881,333914,348991,95.68
882,882,354737,347791,98.0
883,883,372908,347790,92.78
884,884,377794,346483,90.96
885,885,354701,351742,99.16
886,886,353996,345175,97.44
887,887,384835,345759,88.7
888,888,363431,338008,92.48
889,889,341593,341882,99.92
890,890,372774,341634,90.88
891,891,367991,338168,91.18
892,892,383564,331945,84.45
893,893,351251,331827,94.15
894,894,348580,338899,97.14
895,895,384214,339852,86.95
896,896,346746,334323,96.28
897,897,335073,336704,99.52
898,898,334513,333184,99.6
899,899,365540,332643,90.11
900,900,319717,332180,96.25
901,901,328064,331877,98.85
902,902,334829,331760,99.08
903,903,327087,330725,98.9
904,904,325507,322888,99.19
905,905,368834,329285,87.99
906,906,329507,323707,98.21
907,907,336564,327655,97.28
908,908,330957,327589,98.97
909,909,332476,325016,97.7
910,910,339290,340936,99.52
911,911,344893,323628,93.43
912,912,313577,318852,98.35
913,913,371701,322206,84.64
914,914,362585,322664,87.63
915,915,315603,316076,99.85
916,916,312521,321641,97.16
917,917,288015,321602,89.56
918,918,294093,323730,90.85
919,919,310605,319465,97.23
920,920,344011,320545,92.68
921,921,343758,312334,89.94
922,922,348838,317505,90.13
923,923,336694,317013,93.79
924,924,320517,316953,98.88
925,925,335757,310779,91.96
