,index,prediction,realValue,accuracy
199,199,2887142,2658589,91.4
200,200,2952478,2654817,88.79
201,201,2632434,2625686,99.74
202,202,2388940,2625636,90.99
203,203,2362850,2636385,89.62
204,204,2377679,2614601,90.94
205,205,2435494,2611966,93.24
206,206,3536881,2571814,62.48
207,207,2605909,2601761,99.84
208,208,2981267,2601572,85.41
209,209,2418542,2595625,93.18
210,210,2737218,2594420,94.5
211,211,2454547,2554960,96.07
212,212,2400923,2588628,92.75
213,213,2783106,2564340,91.47
214,214,2720447,2539113,92.86
215,215,2316825,2534979,91.39
216,216,2712018,2537438,93.12
217,217,2386574,2520700,94.68
218,218,2719824,2515501,91.88
219,219,3054714,2475797,76.62
220,220,2450864,2452245,99.94
221,221,2957083,2436884,78.65
222,222,2277637,2434435,93.56
223,223,3022938,2444180,76.32
224,224,2399498,2421197,99.1
225,225,2464730,2393103,97.01
226,226,2613453,2394487,90.86
227,227,1901213,2359061,80.59
228,228,2061284,2376266,86.74
229,229,2703606,2368267,85.84
230,230,2495574,2367942,94.61
231,231,1923621,2359273,81.53
232,232,2235322,2342579,95.42
233,233,2946170,2541603,84.08
234,234,2081588,2318748,89.77
235,235,2401395,2310206,96.05
236,236,2130085,2308646,92.27
237,237,2142754,2299751,93.17
238,238,2450091,2282744,92.67
239,239,1955278,2243484,87.15
240,240,1742416,2262758,77.0
241,241,1786103,2224118,80.31
242,242,1997426,2292172,87.14
243,243,1676631,2256913,74.29
244,244,2416532,2254236,92.8
245,245,2578464,2241687,84.98
246,246,2073865,2239156,92.62
247,247,2585227,2206948,82.86
248,248,2517336,2242510,87.74
249,249,2248959,2184425,97.05
250,250,2096071,2205160,95.05
251,251,2043551,2202509,92.78
252,252,2360934,2192525,92.32
253,253,2194642,2192276,99.89
254,254,2416260,2147012,87.46
255,255,2344150,2182227,92.58
256,256,2825328,2260512,75.01
257,257,2053175,2165401,94.82
258,258,2823502,2130645,67.48
259,259,2462526,2135509,84.69
260,260,2047461,2142670,95.56
261,261,2098200,2138425,98.12
262,262,2220498,2141155,96.29
263,263,2241181,2108561,93.71
264,264,1780988,2069546,86.06
265,265,2415187,2095592,84.75
266,266,2195324,2084482,94.68
267,267,2177415,2084868,95.56
268,268,2131810,2067538,96.89
269,269,2027224,2080445,97.44
270,270,2693928,2078825,70.41
271,271,2480942,2169109,85.62
272,272,1881588,2058616,91.4
273,273,2637293,2057896,71.85
274,274,1805847,2051315,88.03
275,275,2436297,2051277,81.23
276,276,1844621,2026594,91.02
277,277,1999872,2007665,99.61
278,278,2133242,1970823,91.76
279,279,1996185,1972440,98.8
280,280,2194963,1980050,89.15
281,281,1898705,1974893,96.14
282,282,2212488,1933467,85.57
283,283,1667161,1906687,87.44
284,284,1971136,1934270,98.09
285,285,1912808,1928605,99.18
286,286,1765192,1925154,91.69
287,287,1761159,1901731,92.61
288,288,2007491,1892467,93.92
289,289,1523192,1898220,80.24
290,290,1835759,1891993,97.03
291,291,2188392,1887733,84.07
292,292,1705100,1846180,92.36
293,293,2061116,1843404,88.19
294,294,1832204,1865354,98.22
295,295,2076028,1867849,88.85
296,296,1889102,2006561,94.15
297,297,2218374,1872682,81.54
298,298,1867104,1855917,99.4
299,299,1729059,1855489,93.19
300,300,1298843,1854711,70.03
301,301,2339411,1817069,71.25
302,302,1727729,1831741,94.32
303,303,1248526,1820842,68.57
304,304,1861872,1778843,95.33
305,305,2079513,1784165,83.45
306,306,1718461,1790916,95.95
307,307,1597010,1799447,88.75
308,308,1451561,1786386,81.26
309,309,1837452,1747305,94.84
310,310,1641534,1766285,92.94
311,311,1987109,1764233,87.37
312,312,2099075,1762742,80.92
313,313,1428757,1762071,81.08
314,314,1393111,1744213,79.87
315,315,1937029,1744585,88.97
316,316,1561116,1755181,88.94
317,317,1909085,1730773,89.7
318,318,1382187,1726227,80.07
319,319,1449351,1721772,84.18
320,320,1619271,1721611,94.06
321,321,2094040,1717566,78.08
322,322,1214431,1716455,70.75
323,323,1993700,1716438,83.85
324,324,1831760,1711266,92.96
325,325,1875385,1715370,90.67
326,326,1582162,1706495,92.71
327,327,1151311,1694562,67.94
328,328,1825474,1670652,90.73
329,329,1510108,1689717,89.37
330,330,1940713,1665268,83.46
331,331,1639220,1676040,97.8
332,332,1211040,1675819,72.27
333,333,1777193,1661388,93.03
334,334,1606198,1648110,97.46
335,335,1698341,1646142,96.83
336,336,1404729,1649407,85.17
337,337,1591190,1635003,97.32
338,338,1538935,1635088,94.12
339,339,1715082,1623518,94.36
340,340,1532633,1622015,94.49
341,341,1813832,1600856,86.7
342,342,1698531,1619651,95.13
343,343,1761006,1612554,90.79
344,344,1713919,1624601,94.5
345,345,2213095,1607555,62.33
346,346,1941692,1570681,76.38
347,347,1791516,1593694,87.59
348,348,1525984,1593116,95.79
349,349,1284088,1634734,78.55
350,350,1381587,1576492,87.64
351,351,1556209,1572064,98.99
352,352,1500281,1546132,97.03
353,353,2201313,1544486,57.47
354,354,1864881,1589048,82.64
355,355,1596396,1552055,97.14
356,356,1676574,1532632,90.61
357,357,1389516,1517096,91.59
358,358,1834687,1518188,79.15
359,359,1592218,1515356,94.93
360,360,1498305,1515104,98.89
361,361,1600763,1511845,94.12
362,362,1413136,1507084,93.77
363,363,1526799,1504888,98.54
364,364,1536268,1500830,97.64
365,365,1715432,1479859,84.08
366,366,1871407,1459973,71.82
367,367,1278769,1468903,87.06
368,368,1770728,1472147,79.72
369,369,1043678,1492903,69.91
370,370,1579444,1475582,92.96
371,371,1465187,1462561,99.82
372,372,1186728,1457406,81.43
373,373,1384668,1445248,95.81
374,374,1572435,1441990,90.95
375,375,1661651,1439506,84.57
376,376,1694232,1438056,82.19
377,377,1597612,1430885,88.35
378,378,1400862,1422844,98.46
379,379,1359890,1383867,98.27
380,380,1475050,1395498,94.3
381,381,1731575,1402816,76.56
382,382,1370144,1400397,97.84
383,383,1701952,1397526,78.22
384,384,1413615,1371164,96.9
385,385,1748600,1387779,74.0
386,386,1327255,1387562,95.65
387,387,1395634,1382650,99.06
388,388,613618,1385515,44.29
389,389,1417075,1373873,96.86
390,390,1401291,1373316,97.96
391,391,1073594,1362634,78.79
392,392,1511846,1362114,89.01
393,393,1264758,1361273,92.91
394,394,1398873,1346754,96.13
395,395,1320653,1346511,98.08
396,396,1540481,1332819,84.42
397,397,1128852,1340149,84.23
398,398,1296201,1338411,96.85
399,399,2163281,1329061,37.23
400,400,1357502,1330183,97.95
401,401,1272814,1321751,96.3
402,402,1136090,1308810,86.8
403,403,1333011,1327755,99.6
404,404,930731,1315735,70.74
405,405,1510398,1344319,87.65
406,406,2043716,1310895,44.1
407,407,1458689,1307873,88.47
408,408,1982371,1311118,48.8
409,409,1141686,1307226,87.34
410,410,1626434,1306438,75.51
411,411,1543583,1280734,79.48
412,412,798915,1278894,62.47
413,413,1464123,1262858,84.06
414,414,1376038,1277690,92.3
415,415,1183678,1230470,96.2
416,416,1427877,1246185,85.42
417,417,1251385,1238064,98.92
418,418,1153764,1214237,95.02
419,419,1010823,1231261,82.1
420,420,1485875,1208310,77.03
421,421,1302771,1243065,95.2
422,422,1179145,1221427,96.54
423,423,1153359,1211890,95.17
424,424,1042854,1219637,85.51
425,425,1437426,1214839,81.68
426,426,1044646,1190008,87.78
427,427,980198,1207732,81.16
428,428,1117832,1208081,92.53
429,429,1339407,1187684,87.23
430,430,909617,1209363,75.21
431,431,1259923,1202384,95.21
432,432,1322717,1201944,89.95
433,433,863799,1204600,71.71
434,434,1273773,1201457,93.98
435,435,1166870,1194239,97.71
436,436,915295,1172586,78.06
437,437,1207181,1177438,97.47
438,438,1346168,1181332,86.05
439,439,1544948,1169839,67.93
440,440,1196711,1168782,97.61
441,441,1842283,1175737,43.31
442,442,1218327,1166025,95.51
443,443,1277568,1163274,90.17
444,444,1350065,1166151,84.23
445,445,1040245,1160021,89.67
446,446,1359310,1169562,83.78
447,447,1017440,1157472,87.9
448,448,917510,1153201,79.56
449,449,1322543,1149628,84.96
450,450,1371297,1125154,78.12
451,451,1201115,1134364,94.12
452,452,1322367,1141222,84.13
453,453,1479926,1122225,68.13
454,454,1143796,1129609,98.74
455,455,1069213,1127329,94.84
456,456,1102224,1106899,99.58
457,457,1298580,1128288,84.91
458,458,951514,1112238,85.55
459,459,1090864,1118258,97.55
460,460,1409918,1085447,70.11
461,461,1091419,1111284,98.21
462,462,1250553,1110523,87.39
463,463,1168734,1110274,94.73
464,464,1135527,1101678,96.93
465,465,1130369,1081752,95.51
466,466,1246229,1068004,83.31
467,467,811757,1077238,75.36
468,468,1364144,1081096,73.82
469,469,1111305,1075333,96.65
470,470,971973,1067707,91.03
471,471,897325,1069864,83.87
472,472,1133541,1047062,91.74
473,473,870957,1063442,81.9
474,474,1166701,1059350,89.87
475,475,1133703,1044659,91.48
476,476,1486006,1032792,56.12
477,477,1248798,1043602,80.34
478,478,793267,1046313,75.82
479,479,913212,1048280,87.12
480,480,1154066,1027050,87.63
481,481,897461,1051257,85.37
482,482,998476,1025302,97.38
483,483,1366192,1012310,65.04
484,484,1172577,1028384,85.98
485,485,1287000,1027782,74.78
486,486,867476,1027436,84.43
487,487,822175,1019309,80.66
488,488,971193,1015832,95.61
489,489,1015118,1007729,99.27
490,490,1242294,1025243,78.83
491,491,1091501,990223,89.77
492,492,1413494,1014595,60.68
493,493,1071691,1003406,93.19
494,494,769370,999030,77.01
495,495,1028849,991417,96.22
496,496,888403,990111,89.73
497,497,826031,972431,84.94
498,498,646774,989906,65.34
499,499,910010,986923,92.21
500,500,1162173,988451,82.42
501,501,928988,980387,94.76
502,502,939996,979509,95.97
503,503,678213,986287,68.76
504,504,959377,975462,98.35
505,505,1038232,967654,92.71
506,506,945900,978785,96.64
507,507,1514299,974262,44.57
508,508,864810,970373,89.12
509,509,1180767,971482,78.46
510,510,687247,978413,70.24
511,511,674667,959578,70.31
512,512,980754,949896,96.75
513,513,918366,956154,96.05
514,514,976334,956103,97.88
515,515,891904,953871,93.5
516,516,1155755,937224,76.68
517,517,1209144,953305,73.16
518,518,740831,935168,79.22
519,519,1229919,981294,74.66
520,520,663324,936945,70.8
521,521,944020,956198,98.73
522,522,619444,943806,65.63
523,523,790508,945172,83.64
524,524,803719,921111,87.26
525,525,742447,931953,79.67
526,526,745859,926107,80.54
527,527,1290933,963763,66.05
528,528,1050114,921317,86.02
529,529,757657,919834,82.37
530,530,934522,918823,98.29
531,531,467996,905624,51.68
532,532,1003526,898000,88.25
533,533,702314,904143,77.68
534,534,702238,903195,77.75
535,535,870607,953682,91.29
536,536,459035,893027,51.4
537,537,632467,888836,71.16
538,538,788826,884988,89.13
539,539,683609,865658,78.97
540,540,928431,875631,93.97
541,541,813035,877408,92.66
542,542,791844,873396,90.66
