,movieCd,director_score,openDt_score,prdtYear_score,repNationNm_score,repGenreNm_score,showTm_score,watchGradeNm_score,distributor_score,actor_score,starScore,userCount,previous_screen,screen_D1,screen_D2,screen_D3,screen_D4,screen_D5,screen_D6,screen_D7,previous_show,show_D1,show_D2,show_D3,show_D4,show_D5,show_D6,show_D7,previous_audience,audience_D1,audience_D2,audience_D3,audience_D4,audience_D5,audience_D6,audience_D7,final_audience
0,20129370,3.844110894,9.884749172,15.21817864,5.857089158,7.639559686,4.809187271,7.030157464,3.962847311,6.248454162,7.479491831,9.533527574,0.882941339,4.350505029,4.413769268,4.547673726,5.019596675,5.472902345,5.264538787,5.640993862,0.397164368,4.487300751,4.456568122,4.495656659,4.890945476,5.315636136,5.323425085,5.70871403,0.80861727,7.069047558,7.859527005,6.884754503,7.677993865,9.205502531,11.93620226,11.47941302,17615166
1,20150976,5.381755252,8.402036796,15.21817864,5.857089158,4.329083822,4.809187271,7.908927147,3.019312237,7.152418343,6.949657699,8.1480617,0.368421566,5.773146449,5.809137257,5.782542053,6.108183906,6.507477457,6.975605101,6.221188984,0.15684198,4.977129742,4.952929257,5.005016773,5.418948926,5.875036247,6.091870766,5.735866931,0.582168496,4.207718329,4.475015611,3.951064618,6.032437594,9.287184912,14.62239091,5.67960539,14410931
2,20137048,7.688221788,8.402036796,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,3.962847311,5.233476836,7.95634255,5.907543549,1.410165305,3.494667974,3.503108055,3.379271399,3.070891139,3.117519672,3.294441112,3.593466561,0.597011406,3.244113314,3.198217871,3.116559117,3.061262389,3.110077704,3.128772418,3.132857718,1.187697046,1.913061429,2.213290604,1.917378695,2.759216069,3.325213062,2.465988701,2.874380155,14262636
3,20090834,4.228521983,8.402036796,13.31590631,4.624017756,4.838387801,5.018282369,7.908927147,1.887070148,2.045813672,8.000495394,5.821342464,3.531765358,2.717658017,2.809096082,3.207859082,2.892819771,2.465737351,2.685170165,2.39190118,2.974938193,2.390745073,2.467562887,2.674979466,2.472162316,2.220244354,2.305337045,2.103982918,2.529822022,2.125815944,2.76266716,4.391054209,3.680161199,1.484815389,2.379326564,2.439612838,13338087
4,20148048,4.459168637,7.413561879,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,6.993828135,7.95634255,5.829721153,0.876589243,3.592263428,3.459043803,3.442239189,3.474071594,3.669293065,3.706702292,3.892922108,0.366807855,3.720072333,3.56710606,3.422577842,3.429128373,3.570681614,3.684309296,3.858647431,0.913593761,4.289042802,4.513562484,3.791882296,4.456146722,5.3005254,5.072182464,5.384653579,13414200
5,20124034,6.919399609,9.884749172,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,5.0950894,8.468717062,6.711232339,2.965203714,0.39382995,3.340767451,3.48474795,3.372274978,3.601745405,3.693433151,3.651977357,3.791855861,0.15684198,3.213453377,3.242370512,3.254133324,3.4529239,3.523953681,3.5411951,3.67444802,0.569590005,4.520746106,4.572218832,3.91731695,4.731837839,5.498160594,5.93222098,6.594508082,12983841
6,20127593,4.228521983,7.413561879,14.26704247,5.857089158,3.565127854,4.809187271,7.030157464,3.396726267,5.851978644,7.815053448,6.594027972,0.72413894,2.270971133,2.287669097,2.259844021,2.526597523,2.714035378,2.510050371,2.878516443,0.290916575,2.098015676,2.128584551,2.105220919,2.220058354,2.329721225,2.337766863,2.352028341,0.88768207,1.582254924,2.36484737,2.167851159,3.307028821,4.000189049,3.809336214,3.72027321,12811435
7,20148851,6.919399609,9.884749172,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,5.0950894,5.011450546,7.921020274,5.829721153,0.400182046,4.744640515,4.883787959,4.792548465,5.053195046,5.238398653,5.096715652,5.289133595,0.161901398,4.558840604,4.62676943,4.57216134,4.74431358,4.89842245,4.885622545,5.102543855,0.516616589,4.944712311,4.849448663,4.311677344,5.912919116,6.959658032,5.120613433,5.297338227,12706663
8,20124079,3.305935369,6.91932442,14.26704247,5.857089158,7.639559686,4.809187271,7.030157464,3.962847311,4.250217552,8.150615065,3.94494224,0.235027551,2.58252585,2.618150989,2.833550552,2.701309054,2.4553916,2.696115152,2.803652557,0.121426049,2.454254942,2.532367568,2.705849776,2.50882029,2.342404521,2.504145928,2.625025078,0.391514513,1.755258401,2.661384079,3.517972187,2.597461832,1.384105267,2.359493618,2.516956462,12323595
9,20162869,3.99787533,7.413561879,15.21817864,5.857089158,3.310475864,4.809187271,7.030157464,5.0950894,7.501316798,8.000495394,6.950761293,2.934668337,5.42780869,5.702648647,5.866499106,6.13842244,6.573000548,6.366334154,6.561819669,1.206671359,5.159629366,5.193632361,5.268085501,5.594521328,5.96048161,6.041111051,6.334698483,3.116339082,7.228372701,7.265483784,5.612280097,6.998446659,8.008716919,6.784856804,6.39350183,12189195
10,20156564,2.152702101,9.884749172,14.26704247,5.857089158,5.34769178,2.718236283,7.030157464,3.396726267,7.53303484,7.064455094,8.392179765,8.359358293,5.897017602,5.922969908,5.831517001,6.007388792,6.121236082,5.917589683,6.142581903,6.825155821,6.446616713,6.474771072,6.376061191,6.624160211,6.713468872,6.548003203,6.763274006,20.31555654,9.036118212,7.394634762,5.863958969,7.986252615,8.750806142,6.017038472,5.54648613,11566862
11,20090074,7.688221788,9.884749172,13.31590631,5.857089158,5.34769178,4.809187271,7.908927147,3.962847311,7.025546177,6.614096082,3.671711783,0.381125758,2.015721485,2.129772193,2.165392336,2.442601595,2.600232116,2.280205642,2.384414791,0.182139073,2.274675312,2.305907252,2.334734963,2.603359275,2.675507929,2.439286292,2.55530817,0.535448387,1.767518164,2.981864884,2.466437067,3.818349377,4.526925827,3.446158204,3.849760383,11324561
12,20134803,5.766166341,8.402036796,15.21817864,5.857089158,3.310475864,4.809187271,7.030157464,3.396726267,5.598234312,7.929850843,13.49891949,0.552632349,2.218419734,2.978009049,2.962984343,3.101129673,3.183042763,3.199584557,3.144283241,0.225144132,1.170187588,2.509579109,2.554853695,2.76606923,2.807013682,2.822099141,3.005899558,0.71672241,1.242015444,2.586486321,2.338994379,3.372681132,3.981007563,3.320215983,5.901730572,11374879
13,20148493,6.919399609,6.91932442,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,5.283796415,6.518057514,7.338202729,4.448231606,0.06352096,6.497605009,6.488461146,6.447202059,6.135062603,5.845349385,6.224049322,6.075204405,0.032886222,6.456106694,6.555954959,6.723016631,6.277517264,5.851004739,6.120070608,5.968501247,0.125820847,6.442225768,7.243468146,9.17315119,6.31173557,2.160662596,3.112820035,4.249408729,10494499
14,20136803,7.688221788,7.413561879,15.21817864,4.624017756,3.055823874,2.718236283,5.272618098,5.283796415,6.010568851,8.053478807,5.256846067,0.158802399,2.537481794,2.882536502,3.365278557,3.393435503,2.76231555,3.00257479,2.455535484,0.063242734,1.867336151,2.090841165,2.591763848,2.553195732,2.301684465,2.449861233,2.074628431,0.20208244,1.662854581,1.898528291,3.414363988,2.7136164,1.153290495,2.262077082,2.138664783,10296101
15,20149120,4.766697509,6.425086962,14.26704247,4.624017756,4.838387801,5.018282369,7.908927147,3.774140296,4.503961883,8.026987101,7.120039206,1.5753198,4.087748039,4.182431944,4.582655831,4.508901431,4.155543368,4.50203802,4.645304169,0.645075884,3.300323198,3.415420376,3.735978597,3.549392253,3.307002564,3.535555132,3.739761755,0.545583057,2.350737031,3.686264973,5.428025131,4.039258596,1.655384189,2.828045457,4.242976635,10309432
16,20145507,7.688221788,6.425086962,14.26704247,5.857089158,4.074431833,4.809187271,7.030157464,5.0950894,4.789424256,7.011471681,3.941817983,0.29854851,4.7596552,5.206925809,5.103889204,5.500053385,5.88673239,6.490377341,6.782668134,0.121426049,4.950849796,5.240633559,5.24057066,5.55143213,5.877038873,6.523328342,6.935731623,0.467488598,5.45352353,5.202111314,4.842655474,5.886830125,5.673949394,11.48245581,15.59134399,9707581
17,20126091,6.15057743,6.91932442,15.21817864,5.857089158,7.639559686,4.809187271,7.030157464,5.0950894,7.10484128,7.037963387,2.068257993,0.292196414,3.479653289,3.719757295,3.785063824,3.998206187,4.090020278,3.881822086,4.18863446,0.126485467,3.192283421,3.317857284,3.332651286,3.630425669,3.650786642,3.551065044,4.04211298,0.383967418,3.867955156,3.602861934,3.409951076,4.903727413,4.944921152,2.925486107,5.139917009,9135806
18,20121621,4.228521983,6.91932442,15.21817864,4.624017756,5.34769178,4.809187271,7.908927147,5.283796415,6.058145913,7.815053448,2.195216428,0.012704192,4.61326202,4.630418509,4.789050254,4.639935079,4.300383884,4.713641104,4.862409441,0.005059419,4.561760598,4.6823163,4.954684746,4.6182616,4.306980328,4.669893757,4.912473546,0.025049166,4.374830078,5.424619744,7.098574396,5.114644573,2.066556176,3.919858169,7.277247826,9001331
19,20126674,2.921524279,7.413561879,15.21817864,5.857089158,4.838387801,4.809187271,7.030157464,3.962847311,5.265194877,7.037963387,5.374999779,5.71688637,3.513436331,3.719757295,3.858526246,3.789896285,3.586527056,3.82709715,3.881692525,11.32044933,3.478442831,3.633335021,3.742689534,3.576403392,3.548652732,3.760448868,3.886534195,15.63851425,6.223372435,7.011830194,6.730493054,4.925443321,3.418631291,4.707388882,4.786746159,9350351
20,20159364,7.303810699,6.91932442,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,5.283796415,6.375326327,7.656103208,5.35810039,0.044464672,6.996843291,6.642686029,6.527660902,6.68943573,6.790261321,6.742112043,6.909936742,0.020237675,6.618896358,6.424921317,6.284121355,6.650528227,6.722146916,6.360474257,6.579808457,0.045426321,7.537569303,5.284009488,5.07146022,7.117217602,6.953632703,3.162107016,3.300892731,8677249
21,20131102,4.612933073,7.413561879,15.21817864,5.857089158,3.310475864,4.809187271,7.030157464,3.962847311,7.32686757,7.947511981,2.928848726,0.889293435,2.165868336,2.159148361,2.144403072,2.325007295,2.36227984,2.360468881,2.436819512,0.376926693,1.95055598,1.95126185,1.952211557,1.974385616,2.001958153,2.092428241,2.203054315,1.128254692,1.479072039,1.542365431,1.395567676,2.140181867,2.443574869,1.93605721,2.292044479,8659725
22,20136064,5.612401905,7.413561879,14.26704247,5.857089158,4.329083822,4.809187271,7.908927147,3.019312237,5.011450546,7.302880453,3.631948515,1.003631163,2.950385637,2.919256712,2.76008813,2.775225471,2.889913147,2.88947659,3.095621715,0.422461461,2.898094027,2.800131968,2.648806812,2.590496828,2.688191225,2.815049181,2.960400102,1.2698885,2.831394284,2.840987096,2.360685907,2.986311145,3.454980939,3.128300584,3.408376066,8666208
23,20090307,5.381755252,9.884749172,13.31590631,5.857089158,3.310475864,4.809187271,7.908927147,5.0950894,6.86695597,8.062309376,5.805863192,0.838476668,1.899357675,1.854370616,1.868044438,1.915107165,1.958795546,1.922669398,1.953947443,0.356689018,1.967345945,1.959807522,1.873022501,1.854121737,1.862441896,1.892914363,1.968218412,0.623282192,1.064621647,1.540091411,1.370876003,1.695734596,1.832219918,2.144948165,2.472248783,8035181
24,20081672,4.459168637,8.402036796,14.26704247,5.857089158,3.565127854,2.718236283,7.908927147,3.019312237,5.518939209,8.124123358,4.490551084,3.715976141,1.295016596,1.351303736,1.283843275,1.37081355,1.251835886,1.327991766,1.403697875,3.361983723,1.465836979,1.541781717,1.518013937,1.569218535,1.53668145,1.543941324,1.600553451,3.500881517,0.416811225,0.679831752,0.651055382,1.281930054,1.351533347,0.915100561,1.132048614,8223342
25,20151228,3.382817587,7.413561879,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,4.599116007,7.311711022,3.564208947,0.533576061,3.378304164,3.370915298,3.281321504,3.279201041,3.352023364,3.385649338,3.57475059,0.23273326,3.011973792,2.960363325,2.830002109,2.714619442,2.750272621,2.902468689,3.065342396,0.524918393,1.572283513,1.578092074,1.270823532,2.078304611,2.578723811,1.667872379,1.792190179,7817618
26,20110659,3.99787533,7.413561879,13.31590631,4.624017756,5.34769178,5.018282369,7.908927147,3.962847311,4.567397966,6.243212189,1.948968188,0.152450303,4.67332076,4.63409053,4.551171936,4.734010519,4.821120024,4.461906401,4.58541306,0.060713024,4.423060884,4.361853587,4.33056761,4.669068265,4.712845802,3.913433008,4.121370098,0.235145902,5.643166736,4.842247598,3.743102152,5.958481409,6.898577446,2.915877074,3.094365708,7785189
27,20136068,5.612401905,8.402036796,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,3.962847311,4.297794614,7.046793956,2.948872372,0.971870683,3.787454335,3.591236559,3.522698032,3.302719901,3.445135124,3.575362447,3.769396695,0.42499117,3.593782593,3.370555597,3.305807539,3.329444409,3.405798765,3.419935781,3.573908899,0.96229049,2.103760796,2.127803045,1.92737918,2.63159306,3.258297497,2.234214506,2.381261723,7759761
28,20112207,3.459699805,8.402036796,13.31590631,4.624017756,5.34769178,4.809187271,7.030157464,3.962847311,1.918941507,7.709086621,0.944235608,0.171506591,3.171852243,3.389275403,3.582167612,3.22208381,3.051996582,3.334572731,2.41810354,0.328862215,2.851374123,3.248779766,3.380298939,3.10821032,2.921163347,3.123132449,2.201586591,0.731349398,2.741040661,3.166617888,4.738023416,3.54149958,1.406852167,2.393107146,2.214687648,7508976
29,20090303,3.99787533,7.413561879,13.31590631,4.624017756,4.838387801,4.809187271,7.908927147,3.962847311,2.521584294,7.161591352,2.150198728,0.03176048,3.622292798,3.657332938,3.687113928,3.87725205,3.927936843,3.356462706,3.361388513,0.017707965,3.304703189,3.285098873,3.365534877,3.800853092,3.751585469,3.160497239,3.23706615,0.009954977,4.952250409,4.20080666,3.402236416,5.701896055,5.806477355,2.92378614,2.676253157,7393443
30,20159646,2.921524279,6.91932442,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.774140296,5.867837665,7.435338986,3.378315668,0.571688637,4.583232649,4.575338193,4.663114674,4.851604819,4.948717621,4.815794317,4.731397639,0.235262969,3.999661756,4.0129053,4.093671536,4.480633417,4.527936696,4.233501209,4.493438231,0.666049061,2.974110763,2.905417671,2.67757429,4.11961244,4.458919407,2.345628641,4.081262951,7500457
31,20110302,3.844110894,7.413561879,13.31590631,5.857089158,7.639559686,4.809187271,7.030157464,3.019312237,4.281935593,6.993810543,2.017133791,3.487300686,1.966923758,1.960859226,1.899528333,1.928546514,2.107084646,2.243722352,2.088702439,2.155312364,1.9892459,1.949837571,1.888457656,1.901712791,2.016644075,2.085378281,2.057015738,3.628930554,1.450949137,1.755499101,1.601172885,2.459373324,3.127673043,5.087216922,2.235265067,7470633
32,20110193,4.459168637,7.413561879,13.31590631,5.857089158,3.310475864,4.809187271,7.030157464,3.962847311,6.851096949,8.044648238,2.557914238,3.41742763,1.471439147,1.505528619,1.437764539,1.488407849,1.465648076,1.546891508,1.766787726,2.843393307,1.389917135,1.410748075,1.365675668,1.34348259,1.375136311,1.474146716,1.592480967,2.153509514,0.573816954,1.849915533,0.58944922,0.88102673,0.994823602,1.606733857,3.212084922,7363139
33,20167303,6.15057743,9.884749172,15.21817864,4.624017756,5.34769178,4.809187271,7.908927147,3.019312237,5.629952354,7.417677849,2.647381592,0.107985631,6.392502213,6.363612431,6.282786163,6.602079964,6.776466986,6.424707418,6.726520219,0.043005059,6.655396283,6.530317942,6.397536189,6.867903582,7.025210938,6.578318033,6.787491459,0.222711165,5.646345576,4.519046886,4.266286254,6.844628757,7.107187086,3.069874775,3.528631137,7258678
34,20170590,4.228521983,8.402036796,15.21817864,5.857089158,3.310475864,4.809187271,7.030157464,3.962847311,5.598234312,8.168276202,4.424515657,1.048095835,4.87601901,4.52760192,4.092906353,3.625264265,3.731367572,4.002216944,3.979015578,0.430050589,4.434010861,4.020026694,3.703766099,3.29407268,3.397120721,3.512290262,3.701600921,1.269744745,3.434970156,2.466910752,2.433149739,3.034358993,4.100196337,6.408271963,2.869334857,7231770
35,20124083,4.459168637,7.413561879,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,5.360349002,6.896674286,2.863523357,4.147918666,2.819007141,2.849488313,2.753091709,2.956656676,3.083033835,2.918663222,3.031987411,4.533239152,2.934593952,2.8984072,2.853490389,2.984730829,3.029972677,2.956048388,3.097632333,5.130263286,2.833485899,3.374969427,2.678106062,3.968392224,4.082764613,2.499059686,2.642217208,7166532
36,20161725,5.381755252,8.402036796,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,5.645811375,7.152760783,3.144990491,0.698730556,5.435316033,5.291382293,5.072405309,5.043115535,5.155632644,5.071177349,5.334051927,0.326332506,4.830400044,4.710801874,4.715104297,4.748172314,4.769586864,4.676943718,4.844224362,0.842543257,4.067838991,3.87167566,3.310247828,5.723375244,6.609076112,3.293245588,3.305238027,7150586
37,20154910,3.382817587,7.413561879,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,5.0950894,5.423785085,7.391186142,3.574859823,0.482759293,3.078010461,3.135905953,3.214855503,3.564787197,3.77619916,4.031403576,3.578493784,0.202376748,2.846994132,2.821496149,2.864227888,3.187314369,3.415811894,3.558115005,3.335403685,0.749462425,3.92518464,4.015641211,3.242379458,4.205030837,5.405350023,8.21595154,3.565255773,7120780
38,20124721,6.919399609,6.91932442,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,3.019312237,4.916296422,7.762070035,2.541014849,4.186031242,3.175605914,3.165282121,3.368776768,3.248962507,3.051996582,3.45131926,3.308983792,3.700964776,2.812684203,2.928317053,3.183668486,2.989232686,2.835050442,3.178827136,2.991956177,2.873430454,2.216956511,3.04923831,4.400840398,3.222171075,1.681066881,4.497123486,2.281359542,7074891
39,20149314,2.921524279,6.425086962,14.26704247,5.857089158,4.074431833,4.809187271,5.71200294,5.0950894,5.249335857,7.929850843,3.542481161,5.196014501,3.404579863,3.503108055,3.750081718,3.611824917,3.507209631,3.724943937,3.604696144,4.588892757,3.225133353,3.302902357,3.579613766,3.384109809,3.302329771,3.489730389,3.215784147,4.089231443,2.391368204,3.160420068,3.885132849,3.040301901,1.550457069,2.350632089,3.316728626,7072507
40,20156250,2.690877626,9.884749172,14.26704247,5.857089158,5.34769178,2.718236283,7.908927147,3.962847311,4.21849951,7.090946801,5.689981667,0.444646718,3.382057835,3.319507004,3.295314346,3.487510943,3.61756431,3.630087383,3.791855861,0.19225791,3.432452925,3.420405352,3.37694347,3.584763982,3.782292396,3.954322778,4.130176444,0.45681485,4.809264713,3.951667669,3.218227493,4.307536652,5.109779434,5.974370511,6.106184003,7050475
41,20153444,5.381755252,6.425086962,14.26704247,5.857089158,3.565127854,2.718236283,7.030157464,5.0950894,5.788542561,7.470661262,3.339120447,5.176958213,3.33701378,3.510452097,3.778067403,3.890691399,3.40375212,3.772372215,3.612182533,3.511236575,3.299593199,3.441057393,3.881605929,3.782202544,3.543979938,3.780188757,3.631884012,5.248321407,2.21654233,3.518266148,5.023140417,4.323814239,1.845683564,2.722731912,2.707251361,6975571
42,20126672,3.075288715,7.413561879,15.21817864,5.857089158,5.34769178,4.809187271,7.030157464,5.0950894,5.75682452,6.278534465,5.421437595,0.215971263,3.517190002,4.3843931,4.110397406,4.505541594,4.517644658,3.746833912,3.881692525,0.086010118,3.344123108,4.099786302,3.773559844,4.342362111,4.324336417,3.591954815,3.735358582,0.346016315,5.158191644,10.24435008,4.19152866,5.11108132,5.24128975,2.467652498,2.35627297,6959083
43,20140194,4.074757548,7.413561879,14.26704247,5.857089158,3.310475864,5.018282369,7.030157464,3.208019252,5.931273747,6.711232339,6.570028,5.799463618,4.222880205,4.59737032,5.145867731,4.989358141,4.641793671,4.969024136,5.262931235,5.504647541,3.514942755,3.681048358,4.268155896,4.096046251,3.929819155,4.155246649,4.44280174,6.343656392,3.210338996,4.566556076,6.042832723,4.122777007,2.137703382,2.530129292,2.679172034,6879989
44,20172742,5.381755252,6.425086962,15.21817864,5.857089158,4.074431833,4.809187271,5.71200294,2.830605222,4.123345386,8.071139945,4.038953967,0.978222779,2.252202776,2.522678442,3.046941396,3.383355992,3.993459934,4.797552672,4.738884028,0.394634658,1.748346397,1.754711386,1.990463898,2.225203333,2.713557817,3.204206994,3.51079675,1.092819287,1.702274274,2.301420038,2.200257493,2.076267576,2.708154913,5.129704035,5.324162835,6880535
45,20072152,2.921524279,9.884749172,14.26704247,5.857089158,7.639559686,4.809187271,7.030157464,3.962847311,5.154181732,6.826029735,2.809842945,1.753178487,2.635077248,2.709951514,2.8825255,2.751706611,2.420905763,2.568423636,2.500453816,1.636721948,2.575434692,2.691886785,2.872952106,2.643232861,2.439198097,2.552790654,2.523018233,2.997454374,4.005960324,4.193081679,5.210617762,3.85405043,1.792429316,2.65910975,2.425454306,6686054
46,20124054,2.53711319,6.425086962,14.26704247,5.857089158,3.310475864,4.809187271,7.030157464,3.962847311,3.901319096,7.629611502,4.907355342,0.114337727,2.207158721,2.287669097,2.200374441,2.274609738,2.434700098,2.334930578,2.515426593,0.060713024,2.122105626,2.130720969,2.119984981,2.260575062,2.328386141,2.24400239,2.379181242,0.174481638,1.333528774,1.455038592,1.531867937,2.610188625,3.06195083,2.061408662,2.257506642,6655068
47,20161481,4.459168637,9.884749172,15.21817864,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,5.471362147,4.662540362,7.650594813,0.590744925,7.608691712,7.204505245,6.9579408,6.786871007,6.848887244,6.71657374,6.91742313,0.247911516,7.43284468,7.277352132,7.055879103,6.955368222,6.916401609,6.859611452,6.98490039,0.777314797,10.06626963,6.236467294,4.622160654,6.334055736,6.718417903,5.644130864,5.310691097,6592151
48,20112703,4.766697509,9.884749172,14.26704247,4.624017756,5.34769178,5.018282369,7.030157464,3.774140296,4.329512655,7.95634255,3.582528453,0.019056288,3.971384229,3.976798767,4.190856249,4.06540293,3.665844482,3.918305376,2.95338033,0.007589128,3.320763156,3.387646941,3.656789541,3.417552171,3.143454799,3.321236336,2.423946836,0.031014965,4.567269007,5.608592447,6.087112648,4.497983796,2.186945624,3.258474636,2.574554745,6399303
49,20100214,3.075288715,7.413561879,13.31590631,5.857089158,5.34769178,2.718236283,5.71200294,3.962847311,5.043168587,8.141784496,3.952752882,0.171506591,1.542758902,1.656081481,1.581191172,1.569043941,1.600142841,1.645396392,1.688180645,0.080950699,1.697246502,1.713407303,1.658943613,1.610378366,1.636145193,1.681415551,1.738519544,0.168372085,1.354020388,1.554069947,1.327000859,1.723729803,1.943040586,1.858594185,2.047426779,6178617
50,20148846,2.306466536,6.91932442,14.26704247,5.857089158,7.639559686,4.809187271,7.908927147,5.0950894,5.97885081,7.267558178,3.020730278,0.387477854,4.215372863,4.369705016,4.208347302,4.06540293,4.155543368,4.180985066,4.315903068,0.159371689,4.45883081,4.591162462,4.470155099,4.468414092,4.484546473,4.395650298,4.560953554,0.519491673,2.591086367,2.490063401,2.237957733,3.382891222,3.641707578,1.815021986,1.906898063,6247651
51,20090077,6.919399609,8.402036796,13.31590631,5.857089158,5.34769178,4.809187271,7.908927147,3.962847311,5.376208022,7.223405334,2.791381427,2.877499473,2.210912392,2.206884634,2.077937072,2.056220325,2.065701641,2.057657572,2.099932022,2.749794061,2.210435444,2.377833327,2.287758404,2.16153422,2.119445527,2.110758138,2.192780244,1.815795003,1.566132922,3.343411821,4.292993898,2.582318007,2.386176835,1.732242043,1.949360452,6065474
52,20157881,3.075288715,9.884749172,14.26704247,4.624017756,5.34769178,4.809187271,7.030157464,3.019312237,3.742728889,7.71791719,2.080897032,0.038112576,4.500651881,4.31095268,4.204849091,3.99484635,3.969319848,4.232061672,3.121824075,0.015178256,4.572710575,4.354020054,4.229232462,3.930120684,3.981887424,4.110126903,2.909029748,0.04495912,4.885277313,5.56158488,6.083644226,4.510916162,3.335103973,4.712476726,3.359019317,6126488
53,20140110,3.075288715,6.425086962,14.26704247,4.624017756,5.34769178,4.809187271,5.71200294,3.208019252,2.727751563,7.788561741,3.168848452,0.374773662,1.91437236,2.023283583,2.105922756,2.335086807,2.434700098,2.338578907,2.496710621,0.149252852,1.721336452,1.747589992,1.780411571,1.939013887,1.974588935,2.040258535,2.248553771,0.230653584,0.808253854,0.910488755,0.813047364,1.477722078,1.520755051,1.369124315,2.203236671,6129681
54,20134798,5.381755252,7.413561879,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,3.396726267,4.948014463,7.938681412,4.222291036,0.489111389,2.503698753,2.632839073,2.973478975,3.316159249,3.493415296,3.184991241,3.380104484,0.204906457,2.297305265,2.347211335,2.474993545,2.868968806,2.973231615,2.882023804,3.034520184,0.331461204,1.588384806,1.898182729,1.812294234,2.72301043,3.220761819,2.632585446,2.857619728,6044956
55,20100312,4.766697509,9.884749172,13.31590631,4.624017756,3.310475864,4.809187271,7.908927147,3.774140296,2.014095631,8.132953927,3.506552208,0.069873056,1.775486522,1.784602217,1.724617805,1.784073517,1.827749365,1.831461172,1.890313139,0.050594187,1.71768646,1.699876655,1.66565455,1.715207309,1.731603684,1.748390175,1.817776662,0.002192251,1.545372091,1.703374988,1.526661335,2.361427477,2.672852194,1.970442354,2.116383585,5835017
56,20128274,2.075819883,8.402036796,14.26704247,4.624017756,3.310475864,5.018282369,7.908927147,2.641898208,3.869601054,7.364694435,3.200233031,2.375683892,2.210912392,2.247276865,2.280833284,2.241011367,2.320896836,2.539237003,2.272118961,2.071831956,1.676806544,1.667830384,1.668338924,1.697843006,1.75830536,1.917589224,1.728979336,2.127813454,2.939050326,1.491478653,1.36786792,1.952307491,2.218024024,3.710846649,4.699536468,5920977
57,20162442,4.612933073,7.413561879,15.21817864,5.857089158,5.34769178,2.718236283,7.030157464,3.019312237,4.377089717,7.391186142,2.700493957,1.175137754,4.136545765,3.910702388,3.659128244,3.554707686,3.576181305,3.717647279,3.297754209,0.485704195,4.346411042,4.059194359,3.756782501,3.487009385,3.513273011,3.768203824,2.889949331,1.317363318,3.192280697,3.092221753,2.413624982,3.224114667,3.691015711,4.486779007,5.485572743,5653270
58,20136049,3.075288715,7.413561879,15.21817864,5.857089158,4.074431833,2.718236283,7.030157464,3.396726267,4.551538945,6.013617399,1.9126132,0.527223965,2.338537216,2.585102799,2.50821697,2.617313126,2.651960871,2.491808726,2.661411172,0.212495585,2.465204919,2.676931859,2.574986505,2.558340711,2.608086197,2.649375112,2.818030836,0.646534431,3.04337221,5.139653786,2.795294285,3.210185588,3.55531768,3.060675664,3.08587323,5604106
59,20150979,1.691408793,7.413561879,14.26704247,5.857089158,7.639559686,4.809187271,7.908927147,3.019312237,3.140086102,7.400016711,3.220398689,0.565336541,2.905341581,2.831128208,2.893020132,3.148167393,3.324434695,3.272551138,3.406306845,0.227673841,2.524334797,2.364302679,2.296482622,2.450939278,2.588727482,2.754419521,2.879675261,0.537029683,2.76581905,2.831757248,2.2442755,2.780477227,3.230601482,3.049390778,3.296851209,5599665
60,20136052,4.612933073,9.884749172,15.21817864,5.857089158,4.074431833,2.718236283,7.030157464,3.019312237,4.155063427,7.302880453,2.452399566,4.116158187,2.529974452,2.541038547,2.501220549,2.432522084,2.562297695,2.645038545,2.751247836,2.656194815,2.931673958,2.958939046,2.736720086,2.624582313,2.700874521,2.843954018,2.971408035,4.573395526,2.234838784,3.322956785,2.640088345,2.765314714,3.097670857,2.996197491,3.091209095,5584139
61,20098169,4.612933073,7.413561879,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,2.641898208,4.4405258,6.958488268,2.589582841,0.044464672,3.907571817,3.984142809,4.491702357,4.3341899,3.952076929,4.206523369,4.308416679,0.020237675,4.093101564,4.220849994,4.729197265,4.484492151,4.102044965,4.311050774,4.502244578,0.099226324,2.844585955,3.456845305,5.120502281,3.589341857,1.102496164,1.607601925,1.823439327,5546823
