,VIF Factor,features
0,8.452237231788663,director_score
1,15.795194828663272,actor_score
2,5.202829561031181,starScore
3,4.4606610967314895,userCount
4,8.520815575363335,audience_D3
5,14.327001080141669,audience_D4
6,6.881615939359358,audience_D6
7,7.159073337287871,audience_D7
