,VIF Factor,features
0,8.351728762814437,director_score
1,9.655591727567526,actor_score
2,5.1027244442120105,userCount
3,3.7823034822499,previous_show
4,4.290550638575896,previous_audience
5,8.794707917534753,audience_D2
6,8.866763851304471,audience_D3
7,7.773702558797046,audience_D6
8,7.70416591543321,audience_D7
9,5.438636374485547,audience_D9
10,12.148725422828923,audience_D11
11,5.574547353386652,audience_D13
12,7.038287262012766,audience_D14
