,movieCd,director_score,openDt_score,prdtYear_score,repNationNm_score,repGenreNm_score,showTm_score,watchGradeNm_score,distributor_score,actor_score,starScore,userCount,previous_screen,screen_D1,screen_D2,screen_D3,screen_D4,screen_D5,screen_D6,screen_D7,screen_D8,screen_D9,screen_D10,screen_D11,screen_D12,screen_D13,screen_D14,previous_show,show_D1,show_D2,show_D3,show_D4,show_D5,show_D6,show_D7,show_D8,show_D9,show_D10,show_D11,show_D12,show_D13,show_D14,previous_audience,audience_D1,audience_D2,audience_D3,audience_D4,audience_D5,audience_D6,audience_D7,audience_D8,audience_D9,audience_D10,audience_D11,audience_D12,audience_D13,audience_D14,final_audience
0,20129370,3.844110894,9.884749172,15.21817864,5.857089158,7.639559686,4.809187271,7.030157464,3.962847311,6.248454162,7.479491831,9.533527574,0.882941339,4.350505029,4.413769268,4.547673726,5.019596675,5.472902345,5.264538787,5.640993862,4.862569493,5.104486581,5.077911472,5.172359206,5.212513996,5.009437613,5.168470344,0.397164368,4.487300751,4.456568122,4.495656659,4.890945476,5.315636136,5.323425085,5.70871403,5.388231229,5.567152438,5.509768519,5.708679682,5.800474079,5.583530741,5.81268295,0.80861727,7.069047558,7.859527005,6.884754503,7.677993865,9.205502531,11.93620226,11.47941302,10.30735368,8.971766712,6.78874975,9.269433333,10.44774129,8.317007085,9.322011808,17615166
1,20150976,5.381755252,8.402036796,15.21817864,5.857089158,4.329083822,4.809187271,7.908927147,3.019312237,7.152418343,6.949657699,8.1480617,0.368421566,5.773146449,5.809137257,5.782542053,6.108183906,6.507477457,6.975605101,6.221188984,5.686936312,6.200365056,6.218256224,6.416344332,6.591947358,6.8401291,6.105888985,0.15684198,4.977129742,4.952929257,5.005016773,5.418948926,5.875036247,6.091870766,5.735866931,4.761138908,5.379006348,5.638376837,6.324509343,6.650550437,6.724406554,6.233647307,0.582168496,4.207718329,4.475015611,3.951064618,6.032437594,9.287184912,14.62239091,5.67960539,7.260388439,5.192587145,5.240718499,7.646369732,10.36241978,14.49158327,6.182790194,14410931
2,20137048,7.688221788,8.402036796,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,3.962847311,5.233476836,7.95634255,5.907543549,1.410165305,3.494667974,3.503108055,3.379271399,3.070891139,3.117519672,3.294441112,3.593466561,2.895239985,3.205238547,3.226341248,3.624117657,3.777586189,3.661382973,3.720116318,0.597011406,3.244113314,3.198217871,3.116559117,3.061262389,3.110077704,3.128772418,3.132857718,2.796514234,2.975830303,2.890550351,3.194041899,3.335651738,3.333047562,3.589742473,1.187697046,1.913061429,2.213290604,1.917378695,2.759216069,3.325213062,2.465988701,2.874380155,4.91993505,7.466123012,3.282296854,4.556345354,5.57354616,4.459056926,6.416083613,14262636
3,20090834,4.228521983,8.402036796,13.31590631,4.624017756,4.838387801,5.018282369,7.908927147,1.887070148,2.045813672,8.000495394,5.821342464,3.531765358,2.717658017,2.809096082,3.207859082,2.892819771,2.465737351,2.685170165,2.39190118,2.692135117,2.991006665,2.888608482,2.780672634,2.528961163,2.71275193,2.668687302,2.974938193,2.390745073,2.467562887,2.674979466,2.472162316,2.220244354,2.305337045,2.103982918,2.547264881,2.847660913,2.71489021,2.493190979,2.328331208,2.493024926,2.587065765,2.529822022,2.125815944,2.76266716,4.391054209,3.680161199,1.484815389,2.379326564,2.439612838,5.44468276,8.275590843,5.325838183,3.749431059,2.026353059,3.181957982,4.441963821,13338087
4,20148048,4.459168637,7.413561879,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,6.993828135,7.95634255,5.829721153,0.876589243,3.592263428,3.459043803,3.442239189,3.474071594,3.669293065,3.706702292,3.892922108,4.209447956,3.736698409,4.108419767,4.294252059,4.399916757,4.010878621,4.108596115,0.366807855,3.720072333,3.56710606,3.422577842,3.429128373,3.570681614,3.684309296,3.858647431,4.290422774,3.955175891,4.105271591,4.311573585,4.408424156,4.271101008,4.498279472,0.913593761,4.289042802,4.513562484,3.791882296,4.456146722,5.3005254,5.072182464,5.384653579,5.760361387,5.590902602,7.03396684,6.970319827,7.196021116,4.910961988,5.791839407,13414200
5,20124034,6.919399609,9.884749172,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,5.0950894,8.468717062,6.711232339,2.965203714,0.39382995,3.340767451,3.48474795,3.372274978,3.601745405,3.693433151,3.651977357,3.791855861,4.082009607,4.08688514,4.052793194,4.201819727,4.320638978,4.331249631,4.39151075,0.15684198,3.213453377,3.242370512,3.254133324,3.4529239,3.523953681,3.5411951,3.67444802,4.001484034,4.097312457,4.04175163,4.193616162,4.285502316,4.246593306,4.444992844,0.569590005,4.520746106,4.572218832,3.91731695,4.731837839,5.498160594,5.93222098,6.594508082,7.429379961,7.007581257,5.480702298,6.488205141,6.895437603,6.13285725,6.824236824,12983841
6,20127593,4.228521983,7.413561879,14.26704247,5.857089158,3.565127854,4.809187271,7.030157464,3.396726267,5.851978644,7.815053448,6.594027972,0.72413894,2.270971133,2.287669097,2.259844021,2.526597523,2.714035378,2.510050371,2.878516443,2.795678775,2.95392807,3.007808282,3.273645067,3.432727848,3.13297884,3.213403539,0.290916575,2.098015676,2.128584551,2.105220919,2.220058354,2.329721225,2.337766863,2.352028341,2.723485761,2.900243227,2.905450095,3.165701479,3.23428113,3.087125442,3.25581294,0.88768207,1.582254924,2.36484737,2.167851159,3.307028821,4.000189049,3.809336214,3.72027321,3.766953585,3.251491645,2.743484238,4.783457579,5.198176028,3.159399089,4.080061813,12811435
7,20148851,6.919399609,9.884749172,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,5.0950894,5.011450546,7.921020274,5.829721153,0.400182046,4.744640515,4.883787959,4.792548465,5.053195046,5.238398653,5.096715652,5.289133595,5.663041621,4.23519952,4.1282864,4.043914495,4.300819533,4.401980893,4.6195315,0.161901398,4.558840604,4.62676943,4.57216134,4.74431358,4.89842245,4.885622545,5.102543855,5.44776531,3.841795277,3.666121239,3.727148173,3.91514041,4.056447337,4.31976927,0.516616589,4.944712311,4.849448663,4.311677344,5.912919116,6.959658032,5.120613433,5.297338227,7.244448333,4.60424686,3.88443033,4.93055269,5.739392319,6.632409477,8.094170503,12706663
8,20124079,3.305935369,6.91932442,14.26704247,5.857089158,7.639559686,4.809187271,7.030157464,3.962847311,4.250217552,8.150615065,3.94494224,0.235027551,2.58252585,2.618150989,2.833550552,2.701309054,2.4553916,2.696115152,2.803652557,3.038608127,3.262916362,3.603807281,3.547090714,3.107688953,3.320208651,3.441424289,0.121426049,2.454254942,2.532367568,2.705849776,2.50882029,2.342404521,2.504145928,2.625025078,2.860811041,3.136863638,3.433998911,3.26450997,3.033136301,3.217269794,3.419225265,0.391514513,1.755258401,2.661384079,3.517972187,2.597461832,1.384105267,2.359493618,2.516956462,2.647494736,3.520668286,4.825753892,3.753791802,1.567543729,2.511941462,3.321348851,12323595
9,20162869,3.99787533,7.413561879,15.21817864,5.857089158,3.310475864,4.809187271,7.030157464,5.0950894,7.501316798,8.000495394,6.950761293,2.934668337,5.42780869,5.702648647,5.866499106,6.13842244,6.573000548,6.366334154,6.561819669,5.758620383,5.574148784,5.387830952,5.430399464,5.489986224,5.371415248,4.39151075,1.206671359,5.159629366,5.193632361,5.268085501,5.594521328,5.96048161,6.041111051,6.334698483,5.281863671,5.178536277,5.047092256,5.100509593,5.1706992,5.289438309,4.116391975,3.116339082,7.228372701,7.265483784,5.612280097,6.998446659,8.008716919,6.784856804,6.39350183,5.938092838,4.881628682,3.758152578,5.950579372,6.890883614,8.042379829,12.12562865,12189195
10,20156564,2.152702101,9.884749172,14.26704247,5.857089158,5.34769178,2.718236283,7.030157464,3.396726267,7.53303484,7.064455094,8.392179765,8.359358293,5.897017602,5.922969908,5.831517001,6.007388792,6.121236082,5.917589683,6.142581903,4.082009607,4.194001081,4.056766521,3.855198485,3.868755635,3.881898084,3.905911003,6.825155821,6.446616713,6.474771072,6.376061191,6.624160211,6.713468872,6.548003203,6.763274006,4.399171696,4.570553278,4.375819576,4.136935323,4.200893777,4.278706847,4.471636158,20.31555654,9.036118212,7.394634762,5.863958969,7.986252615,8.750806142,6.017038472,5.54648613,6.197504502,4.113131777,3.321458007,4.881069198,5.434781056,5.492039242,6.370609565,11566862
11,20090074,7.688221788,9.884749172,13.31590631,5.857089158,5.34769178,4.809187271,7.908927147,3.962847311,7.025546177,6.614096082,3.671711783,0.381125758,2.015721485,2.129772193,2.165392336,2.442601595,2.600232116,2.280205642,2.384414791,2.449205764,2.566662744,2.646235556,2.942429213,2.96498895,2.721073255,2.748916825,0.182139073,2.274675312,2.305907252,2.334734963,2.603359275,2.675507929,2.439286292,2.55530817,2.662364105,2.809045777,2.841930133,3.214722746,3.245455842,3.067688299,3.244267504,0.535448387,1.767518164,2.981864884,2.466437067,3.818349377,4.526925827,3.446158204,3.849760383,4.51141667,4.502115044,3.792798542,5.282173396,5.820220564,6.092561091,7.755625143,11324561
12,20134803,5.766166341,8.402036796,15.21817864,5.857089158,3.310475864,4.809187271,7.030157464,3.396726267,5.598234312,7.929850843,13.49891949,0.552632349,2.218419734,2.978009049,2.962984343,3.101129673,3.183042763,3.199584557,3.144283241,3.480659899,3.423590273,3.432954235,3.497023201,3.611102852,3.578169724,3.530099026,0.225144132,1.170187588,2.509579109,2.554853695,2.76606923,2.807013682,2.822099141,3.005899558,3.24897325,3.203413128,3.24500742,3.387829093,3.468950096,3.534179742,3.81621064,0.71672241,1.242015444,2.586486321,2.338994379,3.372681132,3.981007563,3.320215983,5.901730572,9.39430967,3.815106436,3.334619932,4.958619713,5.836463124,5.132409064,9.775744087,11374879
13,20148493,6.919399609,6.91932442,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,5.283796415,6.518057514,7.338202729,4.448231606,0.06352096,6.497605009,6.488461146,6.447202059,6.135062603,5.845349385,6.224049322,6.075204405,6.320145607,6.731824918,6.464602477,6.212222933,6.350150131,6.657059951,6.443697504,0.032886222,6.456106694,6.555954959,6.723016631,6.277517264,5.851004739,6.120070608,5.968501247,6.509059528,7.179950584,6.856234866,6.57114759,6.773472277,6.817366806,6.479653904,0.125820847,6.442225768,7.243468146,9.17315119,6.31173557,2.160662596,3.112820035,4.249408729,5.053966854,10.62099419,8.132899044,6.296433458,6.162893055,11.26400163,2.805885289,10494499
14,20136803,7.688221788,7.413561879,15.21817864,4.624017756,3.055823874,2.718236283,5.272618098,5.283796415,6.010568851,8.053478807,5.256846067,0.158802399,2.537481794,2.882536502,3.365278557,3.393435503,2.76231555,3.00257479,2.455535484,2.700100014,2.962167758,3.579967321,3.704995947,3.052194507,3.278602026,3.264074817,0.063242734,1.867336151,2.090841165,2.591763848,2.553195732,2.301684465,2.449861233,2.074628431,2.245625537,2.47301193,2.904665898,2.956595139,2.664370783,2.912191151,3.249596167,0.20208244,1.662854581,1.898528291,3.414363988,2.7136164,1.153290495,2.262077082,2.138664783,2.551003569,2.931036063,5.004531788,4.411540054,2.146932568,3.753471023,6.743139688,10296101
15,20149120,4.766697509,6.425086962,14.26704247,4.624017756,4.838387801,5.018282369,7.908927147,3.774140296,4.503961883,8.026987101,7.120039206,1.5753198,4.087748039,4.182431944,4.582655831,4.508901431,4.155543368,4.50203802,4.645304169,4.882481735,5.261040649,5.602390592,5.403440034,5.08170566,5.467110485,5.561172747,0.645075884,3.300323198,3.415420376,3.735978597,3.549392253,3.307002564,3.535555132,3.739761755,4.113408107,4.462923855,4.862805948,4.634807561,4.271134828,4.476458655,4.722083307,0.545583057,2.350737031,3.686264973,5.428025131,4.039258596,1.655384189,2.828045457,4.242976635,5.272230461,4.924028985,7.38516792,5.792902303,2.128898771,3.193767017,3.861429312,10309432
16,20145507,7.688221788,6.425086962,14.26704247,5.857089158,4.074431833,4.809187271,7.030157464,5.0950894,4.789424256,7.011471681,3.941817983,0.29854851,4.7596552,5.206925809,5.103889204,5.500053385,5.88673239,6.490377341,6.782668134,7.10867039,6.245683339,6.087136444,6.35087143,6.465102911,6.228511717,6.317019309,0.121426049,4.950849796,5.240633559,5.24057066,5.55143213,5.877038873,6.523328342,6.935731623,7.265539251,6.714925749,6.546477028,6.639317789,6.690460126,6.558768288,5.821564055,0.467488598,5.45352353,5.202111314,4.842655474,5.886830125,5.673949394,11.48245581,15.59134399,13.73186627,4.297356627,2.948497451,4.640386474,5.200250623,2.617100367,2.98345462,9707581
17,20126091,6.15057743,6.91932442,15.21817864,5.857089158,7.639559686,4.809187271,7.030157464,5.0950894,7.10484128,7.037963387,2.068257993,0.292196414,3.479653289,3.719757295,3.785063824,3.998206187,4.090020278,3.881822086,4.18863446,4.890446632,5.075647674,4.926925059,4.679386772,4.693244541,4.198108432,4.383065537,0.126485467,3.192283421,3.317857284,3.332651286,3.630425669,3.650786642,3.551065044,4.04211298,4.816704051,5.007643759,4.802422774,4.611828842,4.452324813,4.073349201,4.201650579,0.383967418,3.867955156,3.602861934,3.409951076,4.903727413,4.944921152,2.925486107,5.139917009,9.031206661,11.0801132,8.843731527,6.693092729,5.327873634,2.369790398,2.979064747,9135806
18,20121621,4.228521983,6.91932442,15.21817864,4.624017756,5.34769178,4.809187271,7.908927147,5.283796415,6.058145913,7.815053448,2.195216428,0.012704192,4.61326202,4.630418509,4.789050254,4.639935079,4.300383884,4.713641104,4.862409441,4.918323771,5.339317683,5.451404178,5.349521174,4.931077879,5.180024775,5.181138163,0.005059419,4.561760598,4.6823163,4.954684746,4.6182616,4.306980328,4.669893757,4.912473546,4.928628123,5.369968762,5.695623222,5.3586372,4.932039265,5.127180415,5.324222198,0.025049166,4.374830078,5.424619744,7.098574396,5.114644573,2.066556176,3.919858169,7.277247826,3.294014886,5.291777741,7.615580304,5.939862719,1.73226657,1.948633092,2.580951534,9001331
19,20126674,2.921524279,7.413561879,15.21817864,5.857089158,4.838387801,4.809187271,7.030157464,3.962847311,5.265194877,7.037963387,5.374999779,5.71688637,3.513436331,3.719757295,3.858526246,3.789896285,3.586527056,3.82709715,3.881692525,4.205465508,4.342315461,4.239539547,4.040063148,4.023347305,4.202269094,2.681355121,11.32044933,3.478442831,3.633335021,3.742689534,3.576403392,3.548652732,3.760448868,3.886534195,4.226125967,4.450599875,4.284852717,4.063403423,4.16337867,4.378427844,2.727387218,15.63851425,6.223372435,7.011830194,6.730493054,4.925443321,3.418631291,4.707388882,4.786746159,4.837301657,5.063159704,6.374699985,4.911409195,2.593800327,3.722928779,4.19926053,9350351
20,20159364,7.303810699,6.91932442,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,5.283796415,6.375326327,7.656103208,5.35810039,0.044464672,6.996843291,6.642686029,6.527660902,6.68943573,6.790261321,6.742112043,6.909936742,6.817951657,7.382760252,7.060601476,6.736006144,6.829780696,6.652899289,6.709721713,0.020237675,6.618896358,6.424921317,6.284121355,6.650528227,6.722146916,6.360474257,6.579808457,6.563037095,7.037814018,6.740957898,6.545870999,6.525234017,6.23678778,6.403276405,0.045426321,7.537569303,5.284009488,5.07146022,7.117217602,6.953632703,3.162107016,3.300892731,6.229795315,12.18763386,6.653116998,4.42282916,3.916015609,1.877826306,2.135956993,8677249
21,20131102,4.612933073,7.413561879,15.21817864,5.857089158,3.310475864,4.809187271,7.030157464,3.962847311,7.32686757,7.947511981,2.928848726,0.889293435,2.165868336,2.159148361,2.144403072,2.325007295,2.36227984,2.360468881,2.436819512,2.68417022,3.3041148,3.619700588,3.955333511,3.991636193,3.170424802,3.264074817,0.376926693,1.95055598,1.95126185,1.952211557,1.974385616,2.001958153,2.092428241,2.203054315,2.443278686,2.812332172,2.972891041,3.24459508,3.290154693,2.992475004,3.137694249,1.128254692,1.479072039,1.542365431,1.395567676,2.140181867,2.443574869,1.93605721,2.292044479,3.909783976,5.571015005,5.379066267,5.53726846,5.705399321,3.872747022,3.91393976,8659725
22,20136064,5.612401905,7.413561879,14.26704247,5.857089158,4.329083822,4.809187271,7.908927147,3.019312237,5.011450546,7.302880453,3.631948515,1.003631163,2.950385637,2.919256712,2.76008813,2.775225471,2.889913147,2.88947659,3.095621715,2.962941608,3.254676674,3.448847541,3.504725895,3.559572296,3.249477389,3.352749553,0.422461461,2.898094027,2.800131968,2.648806812,2.590496828,2.688191225,2.815049181,2.960400102,2.881449523,3.118788467,3.33832687,3.366382289,3.390727107,3.28234197,3.439651805,1.2698885,2.831394284,2.840987096,2.360685907,2.986311145,3.454980939,3.128300584,3.408376066,3.330631671,3.870797207,5.073872901,4.150653115,4.530470163,3.10357887,3.831414339,8666208
23,20090307,5.381755252,9.884749172,13.31590631,5.857089158,3.310475864,4.809187271,7.908927147,5.0950894,6.86695597,8.062309376,5.805863192,0.838476668,1.899357675,1.854370616,1.868044438,1.915107165,1.958795546,1.922669398,1.953947443,2.098750306,1.919847253,1.871436857,2.060470719,2.148427822,2.063688585,2.149306703,0.356689018,1.967345945,1.959807522,1.873022501,1.854121737,1.862441896,1.892914363,1.968218412,2.013045727,1.806695427,1.773069545,1.911829396,1.952381946,1.961461306,2.105709897,0.623282192,1.064621647,1.540091411,1.370876003,1.695734596,1.832219918,2.144948165,2.472248783,2.403113991,2.0480927,1.768764012,2.533903332,2.860532522,2.406909025,3.276105849,8035181
24,20081672,4.459168637,8.402036796,14.26704247,5.857089158,3.565127854,2.718236283,7.908927147,3.019312237,5.518939209,8.124123358,4.490551084,3.715976141,1.295016596,1.351303736,1.283843275,1.37081355,1.251835886,1.327991766,1.403697875,1.358014904,1.446065206,1.434370925,1.475065954,1.526097254,1.464553189,1.549696582,3.361983723,1.465836979,1.541781717,1.518013937,1.569218535,1.53668145,1.543941324,1.600553451,1.551855046,1.624300527,1.671123928,1.812254948,1.847020369,1.784836828,1.883682282,3.500881517,0.416811225,0.679831752,0.651055382,1.281930054,1.351533347,0.915100561,1.132048614,1.047735703,1.127325792,1.172936062,2.241017966,2.37762753,1.457253919,2.203170366,8223342
25,20151228,3.382817587,7.413561879,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,4.599116007,7.311711022,3.564208947,0.533576061,3.378304164,3.370915298,3.281321504,3.279201041,3.352023364,3.385649338,3.57475059,3.930676568,4.082765296,4.67660548,4.925872989,5.482058446,5.791642158,4.6195315,0.23273326,3.011973792,2.960363325,2.830002109,2.714619442,2.750272621,2.902468689,3.065342396,3.355340808,3.689799528,4.203296223,4.447148025,4.987912828,5.174505634,4.582649965,0.524918393,1.572283513,1.578092074,1.270823532,2.078304611,2.578723811,1.667872379,1.792190179,2.838292089,3.276918083,4.645244682,5.596820387,8.075679749,12.03147826,6.385333495,7817618
26,20110659,3.99787533,7.413561879,13.31590631,4.624017756,5.34769178,5.018282369,7.908927147,3.962847311,4.567397966,6.243212189,1.948968188,0.152450303,4.67332076,4.63409053,4.551171936,4.734010519,4.821120024,4.461906401,4.58541306,4.898411529,4.75429985,4.636872213,4.841143352,4.92711399,4.664102628,4.741987088,0.060713024,4.423060884,4.361853587,4.33056761,4.669068265,4.712845802,3.913433008,4.121370098,4.599999996,4.522078958,4.487175558,4.950381965,4.947204946,4.466317537,4.62971982,0.235145902,5.643166736,4.842247598,3.743102152,5.958481409,6.898577446,2.915877074,3.094365708,3.137737322,2.546945667,2.56342753,6.613681741,6.405782588,1.922691155,2.28088583,7785189
27,20136068,5.612401905,8.402036796,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,3.962847311,4.297794614,7.046793956,2.948872372,0.971870683,3.787454335,3.591236559,3.522698032,3.302719901,3.445135124,3.575362447,3.769396695,4.030237778,4.338195617,4.346819367,4.217225116,4.23739731,4.243875719,4.408401176,0.42499117,3.593782593,3.370555597,3.305807539,3.329444409,3.405798765,3.419935781,3.573908899,3.992752369,4.421843923,4.334257132,4.269445934,4.250381791,4.288002872,4.518706012,0.96229049,2.103760796,2.127803045,1.92737918,2.63159306,3.258297497,2.234214506,2.381261723,2.711093854,5.152660765,7.342347398,4.678193614,4.67626865,2.860284288,4.005854048,7759761
28,20112207,3.459699805,8.402036796,13.31590631,4.624017756,5.34769178,4.809187271,7.030157464,3.962847311,1.918941507,7.709086621,0.944235608,0.171506591,3.171852243,3.389275403,3.582167612,3.22208381,3.051996582,3.334572731,2.41810354,2.500977594,2.677898529,2.757488703,2.642024137,2.521033385,2.650341993,2.715135973,0.328862215,2.851374123,3.248779766,3.380298939,3.10821032,2.921163347,3.123132449,2.201586591,2.30436583,2.560922985,2.631765322,2.446467584,2.366644509,2.510771883,2.678541142,0.731349398,2.741040661,3.166617888,4.738023416,3.54149958,1.406852167,2.393107146,2.214687648,2.257966639,2.957781927,5.21676537,4.184006909,1.581377735,2.362502626,3.262600162,7508976
29,20090303,3.99787533,7.413561879,13.31590631,4.624017756,4.838387801,4.809187271,7.908927147,3.962847311,2.521584294,7.161591352,2.150198728,0.03176048,3.622292798,3.657332938,3.687113928,3.87725205,3.927936843,3.356462706,3.361388513,3.333309309,3.444189493,3.460767521,3.959184858,3.951997304,3.345172626,3.394975618,0.017707965,3.304703189,3.285098873,3.365534877,3.800853092,3.751585469,3.160497239,3.23706615,3.357722171,3.467146294,3.503008252,3.995999181,3.942278998,3.479248685,3.6430291,0.009954977,4.952250409,4.20080666,3.402236416,5.701896055,5.806477355,2.92378614,2.676253157,2.756597211,2.446779246,2.2061275,5.062267342,5.803219005,1.84913367,2.689711174,7393443
30,20159646,2.921524279,6.91932442,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.774140296,5.867837665,7.435338986,3.378315668,0.571688637,4.583232649,4.575338193,4.663114674,4.851604819,4.948717621,4.815794317,4.731397639,5.177182917,5.528830502,5.423590892,5.268642885,5.295755665,4.75147654,4.906668741,0.235262969,3.999661756,4.0129053,4.093671536,4.480633417,4.527936696,4.233501209,4.493438231,5.108024154,5.397081518,5.252551885,5.160254262,5.058153879,4.477303748,4.698992435,0.666049061,2.974110763,2.905417671,2.67757429,4.11961244,4.458919407,2.345628641,4.081262951,8.041732266,10.45730291,8.466993557,6.211398964,4.699230875,1.843379334,2.029171746,7500457
31,20110302,3.844110894,7.413561879,13.31590631,5.857089158,7.639559686,4.809187271,7.030157464,3.019312237,4.281935593,6.993810543,2.017133791,3.487300686,1.966923758,1.960859226,1.899528333,1.928546514,2.107084646,2.243722352,2.088702439,2.03901358,2.158798199,2.133676417,2.364727143,2.38626116,2.284203696,2.356214421,2.155312364,1.9892459,1.949837571,1.888457656,1.901712791,2.016644075,2.085378281,2.057015738,2.057497841,2.153410056,2.166736467,2.339999521,2.345891471,2.283441813,2.412996115,3.628930554,1.450949137,1.755499101,1.601172885,2.459373324,3.127673043,5.087216922,2.235265067,2.377070174,2.108195301,1.828455014,3.156235277,3.475189475,2.016246537,2.547134805,7470633
32,20110193,4.459168637,7.413561879,13.31590631,5.857089158,3.310475864,4.809187271,7.030157464,3.962847311,6.851096949,8.044648238,2.557914238,3.41742763,1.471439147,1.505528619,1.437764539,1.488407849,1.465648076,1.546891508,1.766787726,1.736347501,1.928086941,1.883356837,2.075876107,2.164283378,2.042885273,2.111303245,2.843393307,1.389917135,1.410748075,1.365675668,1.34348259,1.375136311,1.474146716,1.592480967,1.651078514,1.809981821,1.812279398,2.002978313,2.035394097,1.988504288,2.102157455,2.153509514,0.573816954,1.849915533,0.58944922,0.88102673,0.994823602,1.606733857,3.212084922,0.96530761,1.039913821,1.167663422,2.232582706,2.390823978,1.317395104,1.750866371,7363139
33,20167303,6.15057743,9.884749172,15.21817864,4.624017756,5.34769178,4.809187271,7.908927147,3.019312237,5.629952354,7.417677849,2.647381592,0.107985631,6.392502213,6.363612431,6.282786163,6.602079964,6.776466986,6.424707418,6.726520219,6.790074518,6.87189961,6.754655323,6.859249253,6.984372366,6.657059951,6.827954694,0.043005059,6.655396283,6.530317942,6.397536189,6.867903582,7.025210938,6.578318033,6.787491459,7.032165654,6.93922218,6.862508442,7.090466633,7.104722689,6.818211899,7.046268377,0.222711165,5.646345576,4.519046886,4.266286254,6.844628757,7.107187086,3.069874775,3.528631137,3.164734319,2.527841478,2.526440357,5.321007583,5.347971906,1.962607907,2.337345063,7258678
34,20170590,4.228521983,8.402036796,15.21817864,5.857089158,3.310475864,4.809187271,7.030157464,3.962847311,5.598234312,8.168276202,4.424515657,1.048095835,4.87601901,4.52760192,4.092906353,3.625264265,3.731367572,4.002216944,3.979015578,3.839080255,4.062166076,4.021006581,4.213373769,4.229469532,4.210590419,4.442182028,0.430050589,4.434010861,4.020026694,3.703766099,3.29407268,3.397120721,3.512290262,3.701600921,3.358515959,3.50001024,3.494382084,3.685786479,3.781842051,3.840948572,4.083531888,1.269744745,3.434970156,2.466910752,2.433149739,3.034358993,4.100196337,6.408271963,2.869334857,2.566122473,2.246240243,1.988985249,3.67686425,4.262149132,2.845187061,3.692429686,7231770
35,20124083,4.459168637,7.413561879,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,5.360349002,6.896674286,2.863523357,4.147918666,2.819007141,2.849488313,2.753091709,2.956656676,3.083033835,2.918663222,3.031987411,2.763819188,2.809733534,2.717755436,2.91932113,3.107688953,3.299405338,2.972714969,4.533239152,2.934593952,2.8984072,2.853490389,2.984730829,3.029972677,2.956048388,3.097632333,2.799689385,2.841088124,2.890550351,3.066127031,3.24066668,3.387133526,3.237162621,5.130263286,2.833485899,3.374969427,2.678106062,3.968392224,4.082764613,2.499059686,2.642217208,2.781350568,2.461609044,2.811467843,3.397145298,4.695375164,8.572664003,6.595669345,7166532
36,20161725,5.381755252,8.402036796,14.26704247,5.857089158,5.34769178,4.809187271,7.030157464,3.962847311,5.645811375,7.152760783,3.144990491,0.698730556,5.435316033,5.291382293,5.072405309,5.043115535,5.155632644,5.071177349,5.334051927,5.029832326,5.042688922,4.791831953,4.860400088,4.935041768,4.830529127,4.953117413,0.326332506,4.830400044,4.710801874,4.715104297,4.748172314,4.769586864,4.676943718,4.844224362,4.351544431,4.568088482,4.467570631,4.516850138,4.566466521,4.547446483,4.737181185,0.842543257,4.067838991,3.87167566,3.310247828,5.723375244,6.609076112,3.293245588,3.305238027,4.551670204,3.205751545,3.229550783,4.527293375,5.123733488,2.899663548,2.853606784,7150586
37,20154910,3.382817587,7.413561879,14.26704247,5.857089158,3.310475864,4.809187271,7.908927147,5.0950894,5.423785085,7.391186142,3.574859823,0.482759293,3.078010461,3.135905953,3.214855503,3.564787197,3.77619916,4.031403576,3.578493784,3.154099131,3.3041148,3.289914475,3.481617813,3.519933406,3.382618588,3.5132086,0.202376748,2.846994132,2.821496149,2.864227888,3.187314369,3.415811894,3.558115005,3.335403685,2.975910265,3.105642889,3.13051465,3.415403556,3.478528421,3.36685129,3.536455845,0.749462425,3.92518464,4.015641211,3.242379458,4.205030837,5.405350023,8.21595154,3.565255773,3.376179022,2.77862862,2.237241976,3.902907335,4.337907269,2.456911674,2.875640168,7120780
38,20124721,6.919399609,6.91932442,14.26704247,4.624017756,5.34769178,4.809187271,7.908927147,3.019312237,4.916296422,7.762070035,2.541014849,4.186031242,3.175605914,3.165282121,3.368776768,3.248962507,3.051996582,3.45131926,3.308983792,3.002766092,3.205238547,3.659433854,3.527833978,2.976880617,3.157942814,3.192290506,3.700964776,2.812684203,2.928317053,3.183668486,2.989232686,2.835050442,3.178827136,2.991956177,2.740949092,3.002943058,3.213639538,3.09753128,2.820018566,2.952755624,3.093288727,2.873430454,2.216956511,3.04923831,4.400840398,3.222171075,1.681066881,4.497123486,2.281359542,2.366130598,3.939984607,6.485740201,4.101001254,1.332608497,1.721099699,2.334047407,7074891
