,movieCd,story,poster,link,video,movieNm,director,actor1,actor2,actor3,repNationNm,repGenreNm,showTm,watchGradeNm,openDt,index,prediction,realValue,accuracy,predictionGraph,D0_prediction,D0_realValue,D0_accuracy
20,20121621,<어벤져스> 뉴욕 사건의 트라우마로 인해 영웅으로서의 삶에 회의를 느끼는 토니 스타크(로버트 다우니 주니어). <br/>?그가 혼란을 겪는 사이 최악의 테러리스트 만다린(벤 킹슬리)을 내세운 익스트리미스 집단 AIM이 스타크 저택에 공격을 퍼붓는다. 이 공격으로 그에게 남은 건 망가진 수트 한벌 뿐.<br/>?모든 것을 잃어버린 그는 다시 테러의 위험으로부터 세계와 사랑하는 여인(기네스 팰트로)를 지켜내야 하는 동시에 머릿속을 떠나지 않던 한가지 물음의 해답도 찾아야만 한다.<br/>?과연 그가 아이언맨인가? 수트가 아이언맨인가?,https://movie-phinf.pstatic.net/20130311_165/13629835475487aDfz_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70254,https://kakaotv.daum.net/embed/player/cliplink/vf6e4OOOwoOjroqrc3ccrwY@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,아이언맨 3,쉐인 블랙,로버트 다우니 주니어,기네스 팰트로우,벤 킹슬리,미국,액션,130분,12세이상관람가,2013.04.25,20,9040317,9001331,99.57,plt_18.png,10_900up 1000down,10_900up 1000down,TRUE
21,20159364,"어벤져스 VS 어벤져스  <br/>?분열은 시작되었다! <br/>? <br/>?어벤져스와 관련된 사고로 부수적인 피해가 일어나자  <br/>?정부는 어벤져스를 관리하고 감독하는 시스템인 일명 ‘슈퍼히어로 등록제’를 내놓는다.  <br/>?어벤져스 내부는 정부의 입장을 지지하는 찬성파(팀 아이언맨)와 이전처럼 정부의 개입 없이 <br/>?자유롭게 인류를 보호해야 한다는 반대파(팀 캡틴)로 나뉘어 대립하기 시작하는데...",https://movie-phinf.pstatic.net/20160427_273/1461725031863moaJw_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122527,https://kakaotv.daum.net/embed/player/cliplink/v4ad0N8B8VsBVr8srNGc8o7@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,캡틴 아메리카: 시빌 워,안소니 루소,크리스 에반스,로버트 다우니 주니어,스칼렛 요한슨,미국,액션,147분,12세이상관람가,2016.04.27,21,8726725,8677249,99.43,plt_20.png,09_800up 900down,09_800up 900down,TRUE
22,20136064,조선의 국새를 고래가 삼켜버렸다?!<br/>?<br/>?전대미문 국새 강탈 사건으로 조정은 혼란에 빠지고 <br/>?이를 찾기 위해 조선의 난다긴다 하는 무리들이 바다로 모여든다!<br/>?<br/>?바다를 호령하다 졸지에 국새 도둑으로 몰린 위기의 해적<br/>?고래는커녕 바다도 처음이지만 의기양양 고래사냥에 나선 산적<br/>?건국을 코앞에 두고 발등에 불이 떨어진 개국세력까지!<br/>?<br/>?국새를 차지하는 자  천하를 얻을 것이다!,https://movie-phinf.pstatic.net/20140624_33/1403574168649D3ow0_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102817,https://kakaotv.daum.net/embed/player/cliplink/vc4ddolDmD5A9QeeCDqf9T9@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,해적: 바다로 간 산적,이석훈,김남길,손예진,유해진,한국,어드벤처,130분,12세이상관람가,2014.08.06,22,8624070,8666208,99.51,plt_22.png,09_800up 900down,09_800up 900down,TRUE
23,20131102,아들 자랑이 유일한 낙인 욕쟁이 칠순 할매 오말순(나문희分)은 어느 날  가족들이 자신을 요양원으로 독립(?)시키려 한다는 청천벽력 같은 사실을 알게 된다. 뒤숭숭한 마음을 안고 밤길을 방황하던 할매 말순은 오묘한 불빛에 이끌려 ‘청춘 사진관’으로 들어간다. 난생 처음 곱게 꽃단장을 하고 영정사진을 찍고 나오는 길  그녀는 버스 차창 밖에 비친 자신의 얼굴을 보고 경악을 금치 못한다. 오드리 헵번처럼 뽀얀 피부  날렵한 몸매... 주름진 할매에서 탱탱한 꽃처녀의 몸으로 돌아간 것! 아무도 알아보지 못하는 자신의 젊은 모습에 그녀는 스무살 ‘오두리’가 되어 빛나는 전성기를 즐겨 보기로 마음 먹는데... <br/>?<br/>?2014년 새해  <br/>?대한민국에 웃음 보따리를 안겨줄 <수상한 그녀>가 온다!,https://movie-phinf.pstatic.net/20140106_63/1388973931178nTp2e_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=107924,https://kakaotv.daum.net/embed/player/cliplink/v4ac8huhKebhGBBxuDxhuKe@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,수상한 그녀,황동혁,심은경,나문희,박인환,한국,드라마,127분,15세이상관람가,2014.01.22,23,8640938,8659725,99.78,plt_21.png,09_800up 900down,09_800up 900down,TRUE
24,20081672,"한때 아이돌 스타로 10대 소녀 팬들의 영원한 우상이었던 남현수(차태현). <br/>?지금은 서른 중반의 나이지만  그래도 아직까지는 잘나가는 연예인이자  청취율 1위의 인기 라디오 DJ. <br/>?어느 날 애청자를 자처하며 하루도 빠짐없이 라디오에 사연을 보내오던 황.정.남(박보영)이 느닷없이 찾아와 <br/>?자신이 현수가 과속해서 낳은 딸이라며 바득바득 우겨대기 시작하는데!! 그것도 애까지 달고 나타나서…… <br/>?집은 물론 현수의 나와바리인 방송국까지. <br/>?어디든 물불 안 가리고 쫓아다니는 스토커 정남으로 인해 완벽했던 인생에 태클 한방 제대로 걸린 현수. <br/>?설상가상 안 그래도 머리 복잡한 그에게 정남과 스캔들까지 휩싸이게 되는데…  <br/>?나 이제  이거 한방 터지면 정말 끝이다! 끝!!",https://movie-phinf.pstatic.net/20111223_14/1324584883775HhKfa_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51143,https://kakaotv.daum.net/embed/player/cliplink/uq2HCYU5Jco$@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,과속스캔들,강형철,차태현,박보영,왕석현,한국,코미디,108분,12세이상관람가,2008.12.03,24,8131155,8223342,98.88,plt_24.png,09_800up 900down,09_800up 900down,TRUE
25,20090307,1996년 전라북도 무주  동계올림픽 유치를 위해 정식 종목 중 하나인 스키점프 국가대표팀이 급조된다. 이에 전(前) 어린이 스키교실 강사 방종삼(성동일 분)이 국가대표 코치로 임명되고  그의 온갖 감언이설에 정예(?) 멤버들이 모인다. 전(前) 주니어 알파인 스키 미국 국가대표였다가 친엄마를 찾아 한국에 온 입양인 밥(하정우 분)  여자 없으면 하루도 못 버틸 나이트 클럽 웨이터 흥철(김동욱 분)  밤낮으로 숯불만 피우며 아버지가 시키는 대로 살아온 고깃집 아들 재복(최재환 분)  할머니와 동생을 돌봐야 하는 짐이 버거운 말 없는 소년 가장 칠구(김지석 분)  그런 형을 끔찍이 사랑하는 4차원 동생 봉구(이재응 분)까지! 방 코치는 마치 신이라도 된 것처럼 엄마와 같이 살 집이 필요한 밥에게는 아파트를  사랑 때문에 또는 부양 가족 때문에 그들과 함께 있어야 하는 흥철  칠구-봉구 형제  그리고 재복에게는 군 면제를 약속한다. 단  금메달 따면!<br/>? 스키점프가 뭔지도 모르지만 한때 스키 좀 타봤다는 이유로 뽑힌 이들이 모이면서 대한민국 최초 스키점프 국가대표팀이 결성된다. 그러나 스키점프(Ski Jump)의 스펠링도 모르는 코치와 경험 전무한 국가대표 선수들의 훈련은 험난 하기만하다. 변변한 연습장도 없이 점프대 공사장을 전전해야 했고 제대로 된 보호장구나 점프복도 없이 오토바이 헬멧  공사장 안전모 등만을 쓰고 맨몸으로 훈련에 임해야 했다. 그럼에도 불구하고 재복이네 고깃집 앞 마당에서의 지상 훈련을 시작으로 나무 꼭대기에 줄로 매다는 공중 곡예(?)  시속 90km의 승합차 위에 스키 점프 자세로 고정되어 달리는 위험천만한 질주  폐(閉)놀이공원 후룸 라이드를 점프대로 개조해 목숨 걸고 뛰어내리기 등 과학적(?) 훈련으로 무장하는 선수들! 이런 식의 무대뽀 트레이닝에도 이들은 점점 선수다운 모습을 갖춰 가고  스키 하나에 의지해 하늘을 날아가는 순간이 행복해진다.<br/>? 드디어 우여곡절 끝에 오버스트도르프 월드컵에 참여한 대한민국 스키점프 국가대표팀. 외국선수들의 비웃음과 무시에도 굴하지 않고 그들은 최선을 다하지만  뜻하지 않은 사건으로 인해 결국 좋은 결과를 거두지 못한다. 그래도 소 뒷걸음질 치다 개구리 잡은 격으로 엉겁결에 나가노 동계 올림픽 출전 자격을 얻게 된 대한민국 국가대표팀은 나름 금의환향하며 올림픽 진출의 꿈에 부푼다. 그러나 한국은 동계올림픽 개최지 선정에 끝내 탈락하게 되고  스키점프 국가대표팀은 해체 위기에 처한다. 군 면제를 위해  엄마를 찾기 위해  이제 이러한 개인적인 명분들을 뛰어 넘어 스키점프에 대한 애정과 열정  그리고 도전 정신만으로 경기에 출전할 수 있기를 고대하는데..<br/>? {2003년 제21회 타르비시오 동계 유니버시아드 개인전  단체전 금메달 / 2003년 제5회 아오모리 동계 아시안게임 단체전 금메달 / 2007년 제23회 토리노 동계 유니버시아드 개인전  단체전 은메달 / 2009년 제24회 동계 유니버시아드 개인전  단체전 금메달.<br/>? 아직 한국 스키점프 국가대표의 등록 선수는 다섯 명이 전부이다.},https://movie-phinf.pstatic.net/20120103_32/1325584763019wyepw_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=47385,https://kakaotv.daum.net/embed/player/cliplink/RB45rgDgh8Y$@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,국가대표,김용화,하정우,성동일,김지석,한국,드라마,137분,12세이상관람가,2009.07.29,25,8786504,8035181,90.65,plt_23.png,09_800up 900down,09_800up 900down,TRUE
26,20151228,비밀리에 제작된 위조 지폐 동판을 탈취하려는 내부 조직에 의해 <br/>?작전 중 아내와 동료들을 잃게 된 특수 정예부대 출신의 북한형사 ‘림철령’(현빈). <br/>?동판을 찾아야만 하는 북한은 남한으로 숨어든 조직의 리더 ‘차기성’(김주혁)을 잡기 위해<br/>?역사상 최초의 남북 공조수사를 요청하고  그 적임자로 철령을 서울에 파견한다. <br/>?한편  북한의 속내가 의심스런 남한은 먼저 차기성을 잡기 위한 작전을 계획하고  <br/>?정직 처분 중인 생계형 형사 ‘강진태’(유해진)에게 공조수사를 위장한 철령의 밀착 감시를 지시한다. <br/>?<br/>?임무를 완수해야 하는 철령과 임무를 막아야만 하는 진태. <br/>?그들에게 주어진 시간은 단 3일  <br/>?한 팀이 될 수 없는 남북 형사의 예측불가 공조수사가 시작된다!,https://movie-phinf.pstatic.net/20170118_143/1484714583493K148x_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142384,https://kakaotv.daum.net/embed/player/cliplink/v9a8d4IneYlbeCUlRlICZvl@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,공조,김성훈,현빈,유해진,김주혁,한국,액션,125분,15세이상관람가,2017.01.18,26,7828709,7817618,99.86,plt_25.png,08_700up 800down,08_700up 800down,TRUE
27,20110659,시카고 도심 한복판  정체 불명의 푸른 빛이 하늘을 향해 쏘아 올려진다.빛은 오랜 시간 동안 달의 어둠 속에 잠들어 있던 디셉티콘 군단을 깨우게 되고 순식간에 시카고를 점령한 디셉티콘 군단의 무차별 공격으로 인해 도시는 초토화된다.오토봇의 수장 옵티머스 프라임은 디셉티콘의 도심 공격이 40년 전 인류의 달 착륙과 관련이 있다는 것을 알아내고 다시 한번 우주의 운명을 건 최후의 전면전에 나서는데…<br/>?수천년을 끌어온 오토봇 VS 디셉티콘의 전쟁. 그 최후의 전투가 지금 시작된다!,https://movie-phinf.pstatic.net/20111223_100/1324639184608dw8Ps_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70241,https://kakaotv.daum.net/embed/player/cliplink/WRV09LiW0HQ$@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,트랜스포머 3,마이클 베이,조쉬 더하멜,존 말코비치,로지 헌팅턴-휘틀리,미국,액션,152분,12세이상관람가,2011.06.29,27,7749096,7785189,99.54,plt_26.png,08_700up 800down,08_700up 800down,TRUE
28,20136068,해발 8 750 미터 히말라야 에베레스트 데스존<br/>?인간의 접근을 허락하지 않은 신의 영역 <br/>?그곳에 우리 동료가 묻혀있다.<br/>?<br/>?산 아래 하나였고  또 다른 가족이었던 사람들<br/>?생을 마감한 후배 대원의 시신을 찾기 위해<br/>?기록도  명예도  보상도 없는 가슴 뜨거운 여정을 시작한다. <br/>?<br/>?그 누구도 시도하지 않았던 위대한 도전<br/>?엄홍길 대장과 휴먼원정대의 감동 실화가 공개된다!,https://movie-phinf.pstatic.net/20151119_280/1447895561914GiahL_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100647,https://kakaotv.daum.net/embed/player/cliplink/vfd8cvAiaQaQ0ZLiOBaA3a3@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,히말라야,이석훈,황정민,정우,조성하,한국,드라마,124분,12세이상관람가,2015.12.16,28,7777524,7759761,99.77,plt_27.png,08_700up 800down,08_700up 800down,TRUE
29,20112207,지상 최대의 스케일  사상 초유의 액션<br/>?불가능한 미션이 다시 시작된다!<br/>?러시아 크렘린 궁 폭발 테러 사건에 연루되어 위기를 맞게 된 IMF(Impossible Mission Force).<br/>?국가적 분쟁을 피하기 위해 정부는 IMF 조직에 대해 ‘고스트 프로토콜’을 발동하고  조직의 과거도 정체도 모두 지워버린다.<br/>?순식간에 국제 테러리스트가 되어 버린 특수비밀요원 ‘이단 헌트’(톰 크루즈)는 자신과 조직의 명예를 되찾기 위해 지상 최대의 불가능한 미션을 다시 시작한다!,https://movie-phinf.pstatic.net/20111224_51/1324653619548TaVzb_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53372,https://kakaotv.daum.net/embed/player/cliplink/74vkyjG-Fgw$@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,미션임파서블:고스트프로토콜,브래드 버드,톰 크루즈,제레미 레너, ,미국,액션,132분,15세이상관람가,2011.12.15,29,7518783,7508976,99.87,plt_28.png,08_700up 800down,08_700up 800down,TRUE
30,20159646,1920년대 일제강점기. <br/>?조선인 출신 일본경찰 이정출(송강호)은 무장독립운동 단체 의열단의 뒤를 캐라는 특명으로 <br/>?의열단의 리더 김우진(공유)에게 접근하고  한 시대의 양 극단에 서 있는 두 사람은 <br/>?서로의 정체와 의도를 알면서도 속내를 감춘 채 가까워진다. <br/>?출처를 알 수 없는 정보가 쌍방간에 새어나가고 누가 밀정인지 알 수 없는 가운데  <br/>?의열단은 일제의 주요 시설을 파괴할 폭탄을 경성으로 들여오기 위해  <br/>?그리고 일본 경찰은 그들을 쫓아 모두 상해에 모인다. <br/>?<br/>?잡아야만 하는 자들과 잡힐 수 없는 자들 사이  <br/>?자신의 목표를 위해 서로를 이용하려는 암투와 회유  <br/>?교란 작전이 숨가쁘게 펼쳐지는 긴장감 속에서 <br/>?폭탄을 실은 열차는 국경을 넘어 경성으로 향하는데…,https://movie-phinf.pstatic.net/20160823_114/1471936485192cjjcD_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137952,https://kakaotv.daum.net/embed/player/cliplink/v433cFMM3OAOOiCA5O9bZ8o@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,밀정,김지운,송강호,공유,한지민,한국,액션,140분,15세이상관람가,2016.09.07,30,7952592,7500457,93.97,plt_30.png,08_700up 800down,08_700up 800down,TRUE
31,20110302,50만 포로가 끌려간 병자호란  치열했던 전쟁의 한 복판에 역사가 기록하지 못한 위대한 신궁이 있었다.<br/>?역적의 자손이자 조선 최고의 신궁 남이. 유일한 피붙이인 누이 자인의 행복만을 바라며 살아간다.어렵사리 맞이한 자인의 혼인날  가장 행복한 순간에 청나라 정예부대(니루)의 습격으로 자인과 신랑 서군이 포로로 잡혀가고 만다. 남이는 아버지가 남겨준 활에 의지해 청군의 심장부로 거침없이 전진한다.귀신과도 같은 솜씨로 청나라 정예부대(니루)를 하나 둘씩 처치하는 남이  한 발 한 발 청군의 본거지로 접근해간다. 남이의 신묘한 활솜씨를 알아챈 청의 명장 쥬신타는 왕자 도르곤과 부하들을 지키기 위해 남이를 추격하기 시작한다. 날아오는 방향을 예측할 수 없는 곡사를 사용하는 남이와 무시무시한 파괴력을 가진 육량시를 사용하는 쥬신타  가장 소중한 것을 지키기 위한 사상 최대 활의 전쟁을 시작한다.,https://movie-phinf.pstatic.net/20111223_219/1324643106964TNxrA_JPEG/movie_image.jpg?type=m203_290_2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=83084,https://kakaotv.daum.net/embed/player/cliplink/HhVADLDbhs8$@my?service=daum_movie&autoplay=true&profile=HIGH&playsinline=true,최종병기 활,김한민,박해일,류승룡,김무열,한국,사극,122분,15세이상관람가,2011.08.10,31,7445101,7470633,99.66,plt_31.png,08_700up 800down,08_700up 800down,TRUE
